,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
89,4.231,BRAIN STRUCT FUNCT,10,0,2,1,1,2,2,0,0,1,1,0,Brain Stimulation
90,3.322,DRUG ALCOHOL DEPEN,10,0,0,1,2,4,0,0,0,2,1,0,Brain Stimulation
91,4.129,EUR PSYCHIAT,10,0,1,1,2,2,2,0,0,1,1,0,Brain Stimulation
92,3.696,EXPERT REV NEUROTHER,10,0,1,1,1,1,2,1,0,1,2,0,Brain Stimulation
93,6.544,NEUROPSYCHOPHARMACOL,10,0,0,2,1,3,0,0,0,2,2,0,Brain Stimulation
94,2.665,PHYS MED BIOL,10,0,0,6,1,3,0,0,0,0,0,0,Brain Stimulation
95,4.277,ANN NY ACAD SCI,9,0,0,2,3,2,1,0,1,0,0,0,Brain Stimulation
96,1.678,ATTEN PERCEPT PSYCHO,9,0,2,3,0,0,2,0,0,1,1,0,Brain Stimulation
97,2.583,BIOMED RES INT,9,0,2,3,1,2,0,0,0,1,0,0,Brain Stimulation
98,2.219,BRAIN BEHAV,9,0,2,1,0,0,2,1,1,1,1,0,Brain Stimulation
99,2.703,BRAIN TOPOGR,9,0,2,2,2,0,0,1,1,0,1,0,Brain Stimulation
100,2.362,EUR J PAEDIATR NEURO,9,0,2,0,1,3,0,0,0,0,3,0,Brain Stimulation
