,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
27,2.145,INT J ENV RES PUB HE,26,2,3,1,4,3,3,1,3,0,1,5,SLEEP MEDICINE REVIEWS
28,2.779,J NEURAL TRANSM,26,0,1,2,2,0,2,0,5,1,3,10,SLEEP MEDICINE REVIEWS
29,8.037,NEUROSCI BIOBEHAV R,26,1,3,2,2,3,0,1,3,2,0,9,SLEEP MEDICINE REVIEWS
30,2.419,BMC PSYCHIATRY,25,5,4,1,1,0,1,0,6,0,1,6,SLEEP MEDICINE REVIEWS
31,2.195,NEUROPSYCH DIS TREAT,25,0,2,4,1,0,2,0,6,3,0,7,SLEEP MEDICINE REVIEWS
32,,FRONT PSYCHOL,24,4,0,2,2,1,3,1,1,2,2,6,SLEEP MEDICINE REVIEWS
33,1.870,SEMIN NEUROL,23,0,3,5,2,2,1,3,4,1,0,2,SLEEP MEDICINE REVIEWS
34,2.947,J PSYCHOSOM RES,22,0,3,4,0,2,1,1,6,0,1,4,SLEEP MEDICINE REVIEWS
35,2.067,TRIALS,22,1,1,1,0,1,1,1,3,1,1,11,SLEEP MEDICINE REVIEWS
36,,PERS INDIV DIFFER,20,0,3,1,4,0,0,1,6,0,1,4,SLEEP MEDICINE REVIEWS
37,7.652,CHEST,19,0,3,3,2,2,1,1,1,1,0,5,SLEEP MEDICINE REVIEWS
38,12.244,EUR RESPIR J,19,0,8,2,3,0,0,2,1,1,0,2,SLEEP MEDICINE REVIEWS
39,3.161,NEURAL PLAST,19,2,1,0,1,0,2,1,0,0,1,11,SLEEP MEDICINE REVIEWS
40,,SLEEP SCI,19,0,0,3,0,1,2,5,1,0,1,6,SLEEP MEDICINE REVIEWS
41,0.699,BIOL RHYTHM RES,18,0,0,3,3,0,0,3,1,1,0,7,SLEEP MEDICINE REVIEWS
42,6.541,CURR OPIN NEUROBIOL,17,0,3,0,0,1,3,1,1,0,0,8,SLEEP MEDICINE REVIEWS
43,2.871,FRONT HUM NEUROSCI,17,0,1,0,0,0,1,2,0,2,0,11,SLEEP MEDICINE REVIEWS
44,3.810,PSYCHOSOM MED,17,0,1,0,0,3,1,0,2,1,2,7,SLEEP MEDICINE REVIEWS
45,,CHILDREN-BASEL,16,1,0,0,1,0,3,2,0,2,1,6,SLEEP MEDICINE REVIEWS
46,5.971,J NEUROSCI,16,0,1,0,0,2,0,3,0,0,1,9,SLEEP MEDICINE REVIEWS
47,,ANN BEHAV MED,15,0,1,1,0,1,0,1,3,1,2,5,SLEEP MEDICINE REVIEWS
48,2.435,APPL ERGON,15,0,0,0,2,1,2,2,0,0,0,8,SLEEP MEDICINE REVIEWS
49,,NATL SYMP FAM ISS,15,0,0,1,2,1,2,2,2,0,0,5,SLEEP MEDICINE REVIEWS
50,9.504,P NATL ACAD SCI USA,15,0,2,1,0,2,0,4,1,0,0,5,SLEEP MEDICINE REVIEWS
51,2.517,PHYSIOL BEHAV,15,0,3,3,2,1,0,1,1,0,0,4,SLEEP MEDICINE REVIEWS
52,2.420,BMC PUBLIC HEALTH,14,0,1,2,0,0,6,0,0,0,3,2,SLEEP MEDICINE REVIEWS
53,2.159,NEUROSCI LETT,14,0,1,3,0,0,0,2,0,1,1,6,SLEEP MEDICINE REVIEWS
54,3.159,PEDIATR PULM,14,0,4,2,6,0,0,0,0,0,0,2,SLEEP MEDICINE REVIEWS
55,6.306,BRAIN BEHAV IMMUN,13,1,1,2,1,1,1,1,2,0,1,2,SLEEP MEDICINE REVIEWS
56,,CLIN CHILD FAM PSYCH,13,2,1,4,1,1,2,0,0,1,0,1,SLEEP MEDICINE REVIEWS
57,2.633,CURR TREAT OPTION NE,13,2,0,1,0,0,4,1,0,1,0,4,SLEEP MEDICINE REVIEWS
58,2.025,EARLY HUM DEV,13,4,2,0,0,0,2,0,1,1,0,3,SLEEP MEDICINE REVIEWS
59,1.546,EUR ARCH OTO-RHINO-L,13,0,3,1,0,1,0,1,2,0,1,4,SLEEP MEDICINE REVIEWS
60,2.028,MEDICINE,13,0,2,1,0,1,1,1,2,2,0,3,SLEEP MEDICINE REVIEWS
61,8.324,MOVEMENT DISORD,13,0,4,2,0,0,0,4,0,0,0,3,SLEEP MEDICINE REVIEWS
62,,ONCOTARGET,13,0,0,2,0,4,0,0,3,1,1,2,SLEEP MEDICINE REVIEWS
63,4.731,PSYCHONEUROENDOCRINO,13,0,1,1,1,1,1,0,1,1,1,5,SLEEP MEDICINE REVIEWS
64,2.686,ADDICT BEHAV,12,0,3,1,0,0,1,0,0,1,1,5,SLEEP MEDICINE REVIEWS
65,4.266,CURR OPIN PSYCHIATR,12,1,3,1,2,1,0,0,1,0,0,3,SLEEP MEDICINE REVIEWS
66,3.877,FRONT NEUROSCI-SWITZ,12,0,0,2,0,0,3,1,3,0,0,3,SLEEP MEDICINE REVIEWS
67,4.450,J AM HEART ASSOC,12,2,1,0,1,2,1,0,2,1,0,2,SLEEP MEDICINE REVIEWS
68,,J BEHAV MED,12,0,1,2,0,0,0,0,2,2,0,5,SLEEP MEDICINE REVIEWS
69,4.671,J MED INTERNET RES,12,0,4,2,1,0,1,0,2,1,0,1,SLEEP MEDICINE REVIEWS
70,2.448,J NEUROL SCI,12,0,3,0,0,0,2,0,1,1,0,5,SLEEP MEDICINE REVIEWS
71,12.353,NAT COMMUN,12,0,0,0,0,0,0,0,2,0,0,10,SLEEP MEDICINE REVIEWS
72,,SLEEP NEUR DISXB,12,0,0,1,0,0,0,1,0,3,0,7,SLEEP MEDICINE REVIEWS
73,,J APPL PSYCHOL,11,0,0,0,1,0,1,1,2,1,1,4,SLEEP MEDICINE REVIEWS
74,4.099,J HYPERTENS,11,1,1,0,2,1,1,0,1,0,1,3,SLEEP MEDICINE REVIEWS
75,3.667,J PEDIATR-US,11,1,0,2,2,1,2,1,2,0,0,0,SLEEP MEDICINE REVIEWS
76,4.000,J PSYCHIATR RES,11,1,3,2,0,0,0,0,3,0,1,1,SLEEP MEDICINE REVIEWS
77,0.741,MED LAV,11,1,3,0,4,0,0,0,0,0,0,3,SLEEP MEDICINE REVIEWS
78,3.244,NEUROBIOL LEARN MEM,11,0,0,0,0,1,0,0,1,5,0,4,SLEEP MEDICINE REVIEWS
79,3.965,OCCUP ENVIRON MED,11,0,0,0,0,1,0,5,0,1,0,4,SLEEP MEDICINE REVIEWS
80,7.074,SPORTS MED,11,0,0,2,2,0,0,0,1,1,0,5,SLEEP MEDICINE REVIEWS
81,15.239,AM J RESP CRIT CARE,10,2,5,1,0,0,0,1,0,0,1,0,SLEEP MEDICINE REVIEWS
82,2.851,BRAIN LANG,10,0,0,0,0,0,1,0,0,1,0,8,SLEEP MEDICINE REVIEWS
83,2.090,CLIN PSYCHOPHARM NEU,10,0,0,1,2,1,1,0,1,1,1,2,SLEEP MEDICINE REVIEWS
84,7.616,ELIFE,10,0,1,0,0,1,1,1,0,0,0,6,SLEEP MEDICINE REVIEWS
85,2.600,EPILEPSY BEHAV,10,0,1,0,0,0,2,2,1,1,0,3,SLEEP MEDICINE REVIEWS
86,2.607,EXPERT REV RESP MED,10,0,1,1,0,1,0,3,2,1,0,1,SLEEP MEDICINE REVIEWS
87,3.138,FRONT BEHAV NEUROSCI,10,0,5,0,0,0,0,0,0,0,0,5,SLEEP MEDICINE REVIEWS
88,4.300,FRONT CELL NEUROSCI,10,3,1,1,0,2,0,2,0,0,0,1,SLEEP MEDICINE REVIEWS
89,1.920,HEART FAIL CLIN,10,5,0,1,0,0,2,0,0,0,1,1,SLEEP MEDICINE REVIEWS
90,1.355,J OCCUP ENVIRON MED,10,0,0,1,2,0,2,0,0,1,1,3,SLEEP MEDICINE REVIEWS
91,4.859,J PAIN,10,0,3,0,0,1,0,0,0,0,1,5,SLEEP MEDICINE REVIEWS
92,4.249,NEUROPHARMACOLOGY,10,0,2,0,0,0,0,0,2,0,1,5,SLEEP MEDICINE REVIEWS
93,6.544,NEUROPSYCHOPHARMACOL,10,0,0,0,0,1,1,1,2,0,0,5,SLEEP MEDICINE REVIEWS
94,2.277,NEUROSCI RES,10,0,1,0,0,1,0,2,0,0,0,6,SLEEP MEDICINE REVIEWS
95,4.196,NUTRIENTS,10,0,1,0,0,1,1,2,1,1,0,3,SLEEP MEDICINE REVIEWS
96,2.006,PHYSIOL MEAS,10,0,0,0,1,0,3,1,1,0,1,3,SLEEP MEDICINE REVIEWS
97,1.661,STRESS HEALTH,10,0,0,2,1,1,1,0,0,0,1,4,SLEEP MEDICINE REVIEWS
98,2.580,ACTA PAEDIATR,9,0,1,0,0,0,4,1,3,0,0,0,SLEEP MEDICINE REVIEWS
99,2.491,EPILEPSY RES,9,0,1,1,1,1,1,1,0,0,0,3,SLEEP MEDICINE REVIEWS
100,2.782,EUR J PUBLIC HEALTH,9,0,0,1,0,1,4,0,3,0,0,0,SLEEP MEDICINE REVIEWS
