,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
54,4.483,EXP NEUROL,44,1,1,3,6,2,2,1,3,3,1,21,CURRENT OPINION IN NEUROBIOLOGY
55,3.152,FRONT NEUROANAT,44,1,2,4,2,5,3,2,4,1,4,16,CURRENT OPINION IN NEUROBIOLOGY
56,3.966,HIPPOCAMPUS,44,0,1,4,1,3,2,2,0,0,0,31,CURRENT OPINION IN NEUROBIOLOGY
57,4.609,J NEUROCHEM,44,0,3,1,3,3,4,4,3,3,1,19,CURRENT OPINION IN NEUROBIOLOGY
58,3.312,MOL CELL NEUROSCI,43,0,3,1,3,1,2,3,1,2,2,25,CURRENT OPINION IN NEUROBIOLOGY
59,14.163,PROG NEUROBIOL,43,0,2,5,3,2,1,4,1,2,5,18,CURRENT OPINION IN NEUROBIOLOGY
60,,PSYCHON B REV,43,0,0,0,15,2,2,1,0,3,1,19,CURRENT OPINION IN NEUROBIOLOGY
61,5.413,DEVELOPMENT,42,1,2,0,8,4,1,3,4,1,2,16,CURRENT OPINION IN NEUROBIOLOGY
62,9.163,PLOS BIOL,42,0,4,5,8,2,4,1,5,0,1,12,CURRENT OPINION IN NEUROBIOLOGY
63,3.440,BRAIN RES BULL,41,0,2,1,2,2,7,6,2,1,1,17,CURRENT OPINION IN NEUROBIOLOGY
64,2.073,FRONT COMPUT NEUROSC,41,1,3,6,4,1,2,1,5,3,2,13,CURRENT OPINION IN NEUROBIOLOGY
65,3.869,NEUROIMAGE-CLIN,41,0,1,4,0,7,0,2,1,0,0,26,CURRENT OPINION IN NEUROBIOLOGY
66,11.439,TRENDS NEUROSCI,40,1,5,8,4,2,3,1,4,1,1,10,CURRENT OPINION IN NEUROBIOLOGY
67,,FRONT SYST NEUROSCI,39,0,4,6,3,3,0,2,4,2,0,15,CURRENT OPINION IN NEUROBIOLOGY
68,3.582,FRONT AGING NEUROSCI,38,0,2,1,1,2,0,1,3,3,1,24,CURRENT OPINION IN NEUROBIOLOGY
69,3.508,FRONT NEUROL,38,1,2,2,0,2,0,1,3,1,1,25,CURRENT OPINION IN NEUROBIOLOGY
70,4.691,TRANSL PSYCHIAT,38,0,2,4,1,7,0,1,1,3,1,18,CURRENT OPINION IN NEUROBIOLOGY
71,,CONSCIOUS COGN,37,0,0,3,5,5,1,1,3,0,2,17,CURRENT OPINION IN NEUROBIOLOGY
72,3.262,DEV BIOL,37,4,1,1,5,2,1,1,4,0,2,16,CURRENT OPINION IN NEUROBIOLOGY
73,41.577,NATURE,37,1,2,7,6,2,2,1,4,1,1,10,CURRENT OPINION IN NEUROBIOLOGY
74,,COGNITION,36,0,0,1,4,5,4,0,1,1,3,17,CURRENT OPINION IN NEUROBIOLOGY
75,5.846,GLIA,36,1,5,1,5,2,0,3,3,0,0,16,CURRENT OPINION IN NEUROBIOLOGY
76,4.011,J BIOL CHEM,36,0,2,0,2,0,7,2,3,4,0,16,CURRENT OPINION IN NEUROBIOLOGY
77,2.277,NEUROSCI RES,36,2,1,1,3,2,2,4,0,4,1,16,CURRENT OPINION IN NEUROBIOLOGY
78,24.014,PHYSIOL REV,36,1,1,3,6,0,3,0,0,2,2,18,CURRENT OPINION IN NEUROBIOLOGY
79,41.058,SCIENCE,36,1,2,7,9,2,3,1,0,1,0,10,CURRENT OPINION IN NEUROBIOLOGY
80,5.578,ADDICT BIOL,35,0,0,2,1,16,4,0,0,0,0,12,CURRENT OPINION IN NEUROBIOLOGY
81,,ONCOTARGET,35,0,1,1,0,3,1,4,3,0,4,18,CURRENT OPINION IN NEUROBIOLOGY
82,5.666,PHILOS T R SOC B,35,0,3,3,3,3,3,1,3,2,1,13,CURRENT OPINION IN NEUROBIOLOGY
83,10.848,BRAIN,34,0,2,3,1,6,4,2,2,0,0,14,CURRENT OPINION IN NEUROBIOLOGY
84,1.184,JOVE-J VIS EXP,34,0,1,1,3,0,3,4,1,6,1,14,CURRENT OPINION IN NEUROBIOLOGY
85,3.222,PSYCHOPHARMACOLOGY,34,0,0,1,2,13,0,1,1,0,2,14,CURRENT OPINION IN NEUROBIOLOGY
86,3.199,CEREBELLUM,32,0,0,1,0,0,1,7,0,2,0,21,CURRENT OPINION IN NEUROBIOLOGY
87,3.476,J ALZHEIMERS DIS,32,1,7,1,1,0,0,1,0,3,1,17,CURRENT OPINION IN NEUROBIOLOGY
88,31.398,CELL,31,1,3,7,3,2,2,2,0,2,2,7,CURRENT OPINION IN NEUROBIOLOGY
89,1.970,J COMP PHYSIOL A,31,0,2,3,1,0,7,0,2,0,0,16,CURRENT OPINION IN NEUROBIOLOGY
90,7.461,NEUROSCIENTIST,31,0,3,3,1,0,3,2,4,4,3,8,CURRENT OPINION IN NEUROBIOLOGY
91,3.496,GENES BRAIN BEHAV,30,0,0,3,3,12,1,1,1,0,2,7,CURRENT OPINION IN NEUROBIOLOGY
92,2.824,HEARING RES,30,0,0,4,4,0,0,1,2,0,4,15,CURRENT OPINION IN NEUROBIOLOGY
93,2.266,J VISION,30,0,3,2,0,1,1,3,1,0,3,16,CURRENT OPINION IN NEUROBIOLOGY
94,11.640,MOL PSYCHIATR,30,0,1,2,1,2,4,4,2,4,2,8,CURRENT OPINION IN NEUROBIOLOGY
95,5.540,PLOS GENET,30,0,1,1,2,3,2,1,1,3,4,12,CURRENT OPINION IN NEUROBIOLOGY
96,3.174,PROG BRAIN RES,30,0,0,2,5,5,0,2,2,2,1,11,CURRENT OPINION IN NEUROBIOLOGY
97,2.851,BRAIN LANG,29,0,0,1,3,4,0,0,1,0,0,20,CURRENT OPINION IN NEUROBIOLOGY
98,2.757,CURR PHARM DESIGN,29,0,1,5,2,1,3,1,1,3,1,11,CURRENT OPINION IN NEUROBIOLOGY
99,2.671,LEARN MEMORY,29,0,0,1,0,2,1,2,1,0,3,19,CURRENT OPINION IN NEUROBIOLOGY
100,2.590,REV NEUROSCIENCE,29,1,2,3,2,2,0,1,0,0,3,15,CURRENT OPINION IN NEUROBIOLOGY
