,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
42,19.734,IMMUNITY,32,1,5,8,2,5,1,2,0,0,1,7,TRENDS IN CELL BIOLOGY
43,3.495,BIOPHYS J,31,1,4,0,2,1,5,1,2,1,2,12,TRENDS IN CELL BIOLOGY
44,22.844,CANCER CELL,31,5,3,1,4,2,2,4,4,1,1,4,TRENDS IN CELL BIOLOGY
45,13.333,NAT STRUCT MOL BIOL,31,2,0,8,3,6,1,1,3,0,1,6,TRENDS IN CELL BIOLOGY
46,8.000,CELL DEATH DIFFER,29,0,6,2,2,4,4,2,1,0,2,6,TRENDS IN CELL BIOLOGY
47,15.393,CELL RES,27,0,3,5,8,0,1,4,2,2,0,2,TRENDS IN CELL BIOLOGY
48,21.809,NAT IMMUNOL,27,0,3,0,2,3,3,3,3,2,1,7,TRENDS IN CELL BIOLOGY
49,32.621,NAT MED,27,0,0,1,2,2,7,3,1,2,4,5,TRENDS IN CELL BIOLOGY
50,2.559,BIOCHEM BIOPH RES CO,26,0,2,3,2,2,1,1,2,1,4,8,TRENDS IN CELL BIOLOGY
51,3.857,BIOCHEM J,25,0,0,6,3,2,2,1,0,1,0,10,TRENDS IN CELL BIOLOGY
52,15.132,BLOOD,25,0,1,2,2,2,2,1,4,2,1,8,TRENDS IN CELL BIOLOGY
53,4.894,J MOL BIOL,25,1,5,6,1,2,0,0,1,1,0,8,TRENDS IN CELL BIOLOGY
54,4.368,J VIROL,25,1,3,3,3,1,3,4,2,1,0,4,TRENDS IN CELL BIOLOGY
55,4.400,TRAFFIC,25,0,3,2,0,1,3,1,1,6,3,5,TRENDS IN CELL BIOLOGY
56,20.154,ANNU REV BIOCHEM,24,2,2,4,0,2,2,3,1,4,1,3,TRENDS IN CELL BIOLOGY
57,8.855,AM J HUM GENET,23,0,3,0,0,4,5,0,0,2,0,9,TRENDS IN CELL BIOLOGY
58,3.304,CELL CYCLE,23,1,1,2,6,3,4,0,1,2,1,2,TRENDS IN CELL BIOLOGY
59,6.721,CELL MOL LIFE SCI,23,1,3,6,4,3,1,1,0,2,0,2,TRENDS IN CELL BIOLOGY
60,3.262,DEV BIOL,23,0,2,3,1,1,0,0,2,1,3,10,TRENDS IN CELL BIOLOGY
61,42.784,NAT REV CANCER,23,0,5,3,2,3,1,2,0,2,0,5,TRENDS IN CELL BIOLOGY
62,4.651,BBA-MOL CELL RES,22,1,5,0,1,8,1,0,1,2,0,3,TRENDS IN CELL BIOLOGY
63,2.999,FEBS LETT,22,0,1,0,2,1,1,0,2,0,1,14,TRENDS IN CELL BIOLOGY
64,4.539,J IMMUNOL,22,0,3,3,1,2,3,3,2,1,0,4,TRENDS IN CELL BIOLOGY
65,41.465,NAT REV GENET,22,0,5,0,3,0,3,1,5,0,0,5,TRENDS IN CELL BIOLOGY
66,7.273,DIABETES,21,0,3,2,1,1,1,1,0,0,1,11,TRENDS IN CELL BIOLOGY
67,8.749,EMBO REP,20,1,2,2,4,2,2,1,2,1,1,2,TRENDS IN CELL BIOLOGY
68,4.075,GENETICS,20,0,2,1,0,0,2,0,1,0,2,12,TRENDS IN CELL BIOLOGY
69,10.790,J EXP MED,20,1,4,1,1,2,0,1,3,0,0,7,TRENDS IN CELL BIOLOGY
70,13.843,NAT CHEM BIOL,20,2,3,4,5,3,0,1,1,0,0,1,TRENDS IN CELL BIOLOGY
71,11.100,AUTOPHAGY,19,0,6,2,2,1,3,2,1,1,1,0,TRENDS IN CELL BIOLOGY
72,2.997,BIOCHEMISTRY-US,19,0,0,0,1,1,2,0,0,1,3,11,TRENDS IN CELL BIOLOGY
73,3.309,EXP CELL RES,19,0,1,1,2,2,2,0,0,0,1,10,TRENDS IN CELL BIOLOGY
74,6.378,SCI SIGNAL,19,0,3,1,5,1,2,1,2,3,1,0,TRENDS IN CELL BIOLOGY
75,6.138,SEMIN CELL DEV BIOL,19,0,2,4,5,1,0,3,2,1,0,1,TRENDS IN CELL BIOLOGY
76,15.211,CIRC RES,18,1,1,0,3,1,2,0,1,1,0,8,TRENDS IN CELL BIOLOGY
77,19.912,NAT NEUROSCI,17,0,1,2,2,1,5,0,2,0,1,3,TRENDS IN CELL BIOLOGY
78,10.556,TRENDS GENET,17,0,1,2,2,0,0,2,0,0,0,10,TRENDS IN CELL BIOLOGY
79,10.101,GENOME RES,16,0,2,1,1,1,4,1,0,1,1,4,TRENDS IN CELL BIOLOGY
80,26.919,NAT METHODS,16,1,2,1,5,2,2,1,1,0,1,0,TRENDS IN CELL BIOLOGY
81,4.410,CELL MICROBIOL,15,0,2,3,1,0,3,1,1,1,0,3,TRENDS IN CELL BIOLOGY
82, ,ONCOTARGET,15,1,5,5,0,3,0,1,0,0,0,0,TRENDS IN CELL BIOLOGY
83,6.158,PLOS PATHOG,15,1,2,3,2,4,1,0,1,0,0,1,TRENDS IN CELL BIOLOGY
84,3.394,BIOCHEM SOC T,14,0,1,5,0,3,0,3,1,1,0,0,TRENDS IN CELL BIOLOGY
85,17.872,CELL HOST MICROBE,14,1,2,5,1,2,1,1,1,0,0,0,TRENDS IN CELL BIOLOGY
86,41.982,NAT REV IMMUNOL,14,2,1,3,2,0,1,0,0,0,1,4,TRENDS IN CELL BIOLOGY
87,8.806,BIOMATERIALS,13,0,1,4,2,2,1,1,1,0,0,1,TRENDS IN CELL BIOLOGY
88,79.260,NEW ENGL J MED,13,0,1,0,0,1,0,2,1,5,0,3,TRENDS IN CELL BIOLOGY
89,4.907,STRUCTURE,13,0,2,2,1,1,1,1,0,1,1,3,TRENDS IN CELL BIOLOGY
90,4.021,CHROMOSOMA,12,0,2,0,0,2,0,0,1,0,0,7,TRENDS IN CELL BIOLOGY
91,6.023,DIABETOLOGIA,12,0,1,0,1,1,2,1,1,2,2,1,TRENDS IN CELL BIOLOGY
92,5.595,FASEB J,12,0,2,2,1,0,0,0,1,1,1,4,TRENDS IN CELL BIOLOGY
93,24.014,PHYSIOL REV,12,0,0,0,1,0,3,2,0,1,1,4,TRENDS IN CELL BIOLOGY
94,22.714,ANNU REV IMMUNOL,11,0,1,2,0,0,1,1,1,0,0,5,TRENDS IN CELL BIOLOGY
95,4.419,BIOESSAYS,11,0,0,5,1,1,1,0,0,1,0,2,TRENDS IN CELL BIOLOGY
96,24.373,CANCER DISCOV,11,3,3,2,3,0,0,0,0,0,0,0,TRENDS IN CELL BIOLOGY
97,8.228,PLANT CELL,11,0,0,0,2,1,1,1,1,0,3,2,TRENDS IN CELL BIOLOGY
98,4.069,AM J PATHOL,10,0,0,1,1,0,3,0,1,2,0,2,TRENDS IN CELL BIOLOGY
99,6.142,BREAST CANCER RES,10,0,2,0,3,0,2,1,1,0,0,1,TRENDS IN CELL BIOLOGY
100,18.881,CIRCULATION,10,0,0,0,2,2,2,0,1,0,0,3,TRENDS IN CELL BIOLOGY
