,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
76,2.170,BMC NEUROL,12,0,0,4,2,2,2,1,1,0,0,0,JAMA Neurology
77,2.931,CEREBROVASC DIS,12,0,2,2,1,2,0,0,1,3,0,1,JAMA Neurology
78,2.600,EPILEPSY BEHAV,12,0,1,2,1,1,3,2,0,1,1,0,JAMA Neurology
79,13.251,J CLIN INVEST,12,0,1,0,2,2,2,1,0,1,0,3,JAMA Neurology
80,3.526,J NEUROINTERV SURG,12,5,4,1,1,0,0,0,1,0,0,0,JAMA Neurology
81,3.125,BRAIN RES,11,0,1,0,0,0,0,0,1,1,0,8,JAMA Neurology
82,3.478,CURR NEUROL NEUROSCI,11,1,1,1,2,2,1,0,2,0,0,1,JAMA Neurology
83,3.508,FRONT NEUROL,11,0,3,0,1,5,1,0,1,0,0,0,JAMA Neurology
84,5.359,HUM MUTAT,11,0,1,1,2,0,2,1,0,0,2,2,JAMA Neurology
85,5.789,J CLIN ENDOCR METAB,11,1,0,0,1,0,0,1,0,1,1,6,JAMA Neurology
86,6.754,J INTERN MED,11,0,1,0,4,0,1,0,0,0,0,5,JAMA Neurology
87,4.609,J NEUROCHEM,11,0,1,0,1,0,1,1,1,1,0,5,JAMA Neurology
88,4.069,AM J PATHOL,10,0,0,0,0,1,0,0,0,0,0,9,JAMA Neurology
89,31.398,CELL,10,1,0,0,1,0,4,0,0,0,0,4,JAMA Neurology
90,1.370,CLIN NEUROPHARMACOL,10,0,0,0,0,0,0,0,1,0,1,8,JAMA Neurology
91,19.989,JAMA INTERN MED,10,7,1,0,2,0,0,0,0,0,0,0,JAMA Neurology
92,12.353,NAT COMMUN,10,3,2,3,0,2,0,0,0,0,0,0,JAMA Neurology
93,3.163,NEUROCRIT CARE,10,1,1,0,2,0,1,3,1,0,0,1,JAMA Neurology
94,5.414,ACTA NEUROPATHOL COM,9,1,5,1,1,1,0,0,0,0,0,0,JAMA Neurology
95,4.277,ANN NY ACAD SCI,9,0,2,0,0,0,0,1,0,0,0,6,JAMA Neurology
96,5.867,BRIT J PSYCHIAT,9,0,0,1,0,0,0,0,0,1,0,7,JAMA Neurology
97,3.886,CEPHALALGIA,9,0,0,0,0,3,0,1,1,1,0,3,JAMA Neurology
98,6.754,COCHRANE DB SYST REV,9,1,1,0,1,2,1,0,1,0,0,2,JAMA Neurology
99,4.991,EPIDEMIOLOGY,9,0,0,0,1,0,2,2,0,0,1,3,JAMA Neurology
100,2.491,EPILEPSY RES,9,0,0,2,0,0,0,0,2,0,1,4,JAMA Neurology
