,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
27,4.011,J BIOL CHEM,78,2,6,10,4,4,8,5,5,2,1,31,CURRENT OPINION IN NEUROBIOLOGY
28,23.290,CELL STEM CELL,74,0,15,19,5,7,4,7,11,3,3,0,CURRENT OPINION IN NEUROBIOLOGY
29,2.832,EUR J NEUROSCI,73,1,7,5,4,3,7,2,7,2,8,27,CURRENT OPINION IN NEUROBIOLOGY
30,5.135,SLEEP,72,1,11,3,12,10,4,6,4,3,1,17,CURRENT OPINION IN NEUROBIOLOGY
31,14.675,ANNU REV NEUROSCI,66,1,4,3,6,6,5,5,3,3,4,26,CURRENT OPINION IN NEUROBIOLOGY
32,8.784,J CELL BIOL,61,2,6,4,1,12,2,4,4,3,0,23,CURRENT OPINION IN NEUROBIOLOGY
33,9.163,PLOS BIOL,60,0,3,8,9,2,1,3,8,6,4,16,CURRENT OPINION IN NEUROBIOLOGY
34,1.651,NEURAL COMPUT,51,1,2,2,1,1,1,0,3,4,2,34,CURRENT OPINION IN NEUROBIOLOGY
35,26.919,NAT METHODS,50,2,7,5,8,7,4,3,2,6,1,5,CURRENT OPINION IN NEUROBIOLOGY
36,10.557,EMBO J,48,1,7,6,5,5,7,4,0,3,1,9,CURRENT OPINION IN NEUROBIOLOGY
37,9.247,CSH PERSPECT BIOL,44,0,4,21,0,2,13,1,2,1,0,0,CURRENT OPINION IN NEUROBIOLOGY
38,2.073,FRONT COMPUT NEUROSC,43,1,5,3,13,6,0,9,2,3,1,0,CURRENT OPINION IN NEUROBIOLOGY
39,4.609,J NEUROCHEM,42,0,6,1,1,2,7,4,2,3,1,15,CURRENT OPINION IN NEUROBIOLOGY
40,5.666,PHILOS T R SOC B,40,10,1,2,11,0,0,0,0,5,0,11,CURRENT OPINION IN NEUROBIOLOGY
41,9.616,DEV CELL,37,0,1,12,6,4,6,0,0,1,0,7,CURRENT OPINION IN NEUROBIOLOGY
42,4.122,SCI REP-UK,37,7,22,5,1,1,1,0,0,0,0,0,CURRENT OPINION IN NEUROBIOLOGY
43,32.621,NAT MED,36,0,6,6,3,4,1,1,1,0,0,14,CURRENT OPINION IN NEUROBIOLOGY
44,24.014,PHYSIOL REV,35,0,0,2,3,6,7,1,2,1,3,10,CURRENT OPINION IN NEUROBIOLOGY
45,3.966,HIPPOCAMPUS,33,0,1,5,4,0,3,4,1,0,0,15,CURRENT OPINION IN NEUROBIOLOGY
46,15.557,TRENDS COGN SCI,33,1,3,8,0,1,4,2,5,0,2,7,CURRENT OPINION IN NEUROBIOLOGY
47,10.848,BRAIN,31,1,2,4,0,4,1,2,3,1,1,12,CURRENT OPINION IN NEUROBIOLOGY
48,3.131,FRONT NEURAL CIRCUIT,29,0,11,4,4,7,1,0,1,1,0,0,CURRENT OPINION IN NEUROBIOLOGY
49,9.462,GENE DEV,29,0,0,1,3,4,2,1,1,1,6,10,CURRENT OPINION IN NEUROBIOLOGY
50,4.300,FRONT CELL NEUROSCI,27,1,2,12,5,6,0,0,1,0,0,0,CURRENT OPINION IN NEUROBIOLOGY
51, ,ADV NEURAL INFORM PR,26,0,11,3,5,2,2,2,0,1,0,0,CURRENT OPINION IN NEUROBIOLOGY
52,2.517,PHYSIOL BEHAV,26,0,0,0,0,0,0,0,0,0,0,26,CURRENT OPINION IN NEUROBIOLOGY
53,14.163,PROG NEUROBIOL,26,1,0,3,1,3,0,3,3,0,0,12,CURRENT OPINION IN NEUROBIOLOGY
54,11.984,BIOL PSYCHIAT,25,3,3,5,4,0,1,1,1,2,1,4,CURRENT OPINION IN NEUROBIOLOGY
55,2.671,LEARN MEMORY,25,0,1,2,2,1,3,4,1,1,0,10,CURRENT OPINION IN NEUROBIOLOGY
56,35.724,NAT BIOTECHNOL,25,1,6,5,3,3,2,1,1,0,1,2,CURRENT OPINION IN NEUROBIOLOGY
57,5.426,NEUROIMAGE,25,0,2,1,4,2,4,4,0,1,2,5,CURRENT OPINION IN NEUROBIOLOGY
58,2.284,PHYS REV E,24,1,2,4,3,1,1,2,2,0,0,8,CURRENT OPINION IN NEUROBIOLOGY
59,3.173,BEHAV BRAIN RES,23,0,1,3,0,2,1,2,1,2,1,10,CURRENT OPINION IN NEUROBIOLOGY
60, ,BIORXIV,23,10,11,1,1,0,0,0,0,0,0,0,CURRENT OPINION IN NEUROBIOLOGY
61,6.544,NEUROPSYCHOPHARMACOL,23,1,2,2,1,4,0,2,3,1,0,7,CURRENT OPINION IN NEUROBIOLOGY
62,4.483,EXP NEUROL,22,2,8,2,1,2,1,0,0,0,1,5,CURRENT OPINION IN NEUROBIOLOGY
63,11.640,MOL PSYCHIATR,22,3,4,5,0,3,1,2,2,0,0,2,CURRENT OPINION IN NEUROBIOLOGY
64,27.125,NAT GENET,22,0,1,0,3,5,1,1,0,0,1,10,CURRENT OPINION IN NEUROBIOLOGY
65,3.222,PSYCHOPHARMACOLOGY,21,0,1,0,1,0,0,0,0,1,0,18,CURRENT OPINION IN NEUROBIOLOGY
66,3.440,BRAIN RES BULL,20,2,1,0,0,0,1,0,0,3,2,11,CURRENT OPINION IN NEUROBIOLOGY
67,5.540,PLOS GENET,20,2,7,2,2,3,0,0,1,0,2,1,CURRENT OPINION IN NEUROBIOLOGY
68,1.440,BIOL CYBERN,19,0,1,0,0,1,1,1,2,2,1,10,CURRENT OPINION IN NEUROBIOLOGY
69,3.433,J SLEEP RES,19,2,5,0,1,0,2,0,1,0,1,7,CURRENT OPINION IN NEUROBIOLOGY
70,3.312,MOL CELL NEUROSCI,19,1,2,1,0,0,3,1,3,0,0,8,CURRENT OPINION IN NEUROBIOLOGY
71,4.249,NEUROPHARMACOLOGY,19,0,5,3,1,1,0,0,0,1,1,7,CURRENT OPINION IN NEUROBIOLOGY
72, ,FRONT SYNAPTIC NEURO,18,1,1,2,0,1,1,2,10,0,0,0,CURRENT OPINION IN NEUROBIOLOGY
73,19.064,NAT CELL BIOL,18,0,0,2,1,5,2,0,1,2,3,2,CURRENT OPINION IN NEUROBIOLOGY
74,7.230,PSYCHOL REV,18,1,0,1,2,0,0,0,3,1,0,10,CURRENT OPINION IN NEUROBIOLOGY
75,0.595,ARCH ITAL BIOL,17,0,0,0,2,0,0,1,0,0,0,14,CURRENT OPINION IN NEUROBIOLOGY
76,8.839,PHYS REV LETT,17,1,0,3,1,0,1,0,1,2,1,7,CURRENT OPINION IN NEUROBIOLOGY
77,10.602,SLEEP MED REV,17,0,3,0,0,1,3,1,1,0,0,8,CURRENT OPINION IN NEUROBIOLOGY
78,9.032,ANNU REV CELL DEV BI,16,0,0,4,7,1,0,0,0,2,0,2,CURRENT OPINION IN NEUROBIOLOGY
79,14.327,ANNU REV PHYSIOL,16,0,1,1,0,1,2,0,5,2,0,4,CURRENT OPINION IN NEUROBIOLOGY
80,3.262,DEV BIOL,16,0,1,1,0,1,2,0,0,0,1,10,CURRENT OPINION IN NEUROBIOLOGY
81, ,FRONT SYST NEUROSCI,16,0,6,2,3,2,0,1,1,1,0,0,CURRENT OPINION IN NEUROBIOLOGY
82,1.606,J COMPUT NEUROSCI,16,0,2,3,0,0,2,1,2,0,1,5,CURRENT OPINION IN NEUROBIOLOGY
83,5.227,NEUROBIOL DIS,16,2,0,3,1,5,3,0,0,0,1,1,CURRENT OPINION IN NEUROBIOLOGY
84,6.537,STEM CELL REP,16,1,2,6,5,2,0,0,0,0,0,0,CURRENT OPINION IN NEUROBIOLOGY
85,2.598,DEV NEUROBIOL,15,0,3,4,0,1,4,3,0,0,0,0,CURRENT OPINION IN NEUROBIOLOGY
86,2.662,J NEUROSCI RES,15,1,1,0,1,2,0,1,2,0,0,7,CURRENT OPINION IN NEUROBIOLOGY
87,7.197,NEURAL NETWORKS,15,0,0,1,0,3,1,0,1,0,0,9,CURRENT OPINION IN NEUROBIOLOGY
88,3.244,NEUROBIOL LEARN MEM,15,2,1,3,1,1,0,1,0,0,1,5,CURRENT OPINION IN NEUROBIOLOGY
89,8.037,NEUROSCI BIOBEHAV R,15,1,0,3,1,3,1,0,1,0,2,3,CURRENT OPINION IN NEUROBIOLOGY
90,2.159,NEUROSCI LETT,15,0,0,1,2,0,0,0,1,1,0,10,CURRENT OPINION IN NEUROBIOLOGY
91, ,ELECTROEN CLIN NEURO,14,0,0,0,0,0,0,0,0,0,0,14,CURRENT OPINION IN NEUROBIOLOGY
92,1.806,EXP BRAIN RES,14,0,0,0,0,0,0,0,0,1,0,13,CURRENT OPINION IN NEUROBIOLOGY
93,13.251,J CLIN INVEST,14,0,1,1,3,1,1,1,1,0,1,4,CURRENT OPINION IN NEUROBIOLOGY
94,35.612,NAT REV MOL CELL BIO,14,1,2,3,3,1,1,1,0,0,1,1,CURRENT OPINION IN NEUROBIOLOGY
95,3.174,PROG BRAIN RES,14,0,0,1,2,0,0,3,1,0,0,7,CURRENT OPINION IN NEUROBIOLOGY
96,6.306,BRAIN BEHAV IMMUN,13,3,4,0,1,0,1,0,1,1,1,1,CURRENT OPINION IN NEUROBIOLOGY
97,3.902,FRONT MOL NEUROSCI,13,2,4,3,1,1,1,1,0,0,0,0,CURRENT OPINION IN NEUROBIOLOGY
98,3.161,NEURAL PLAST,13,0,4,0,1,1,4,1,0,0,1,1,CURRENT OPINION IN NEUROBIOLOGY
99,7.461,NEUROSCIENTIST,13,0,1,1,2,1,0,3,1,0,1,3,CURRENT OPINION IN NEUROBIOLOGY
100,4.231,BRAIN STRUCT FUNCT,12,3,3,3,1,0,0,1,0,0,0,1,CURRENT OPINION IN NEUROBIOLOGY
