,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
19,3.508,FRONT NEUROL,32,2,3,7,2,1,1,3,4,1,0,8,BRAIN PATHOLOGY
20,1.887,NEUROPATHOLOGY,32,0,3,4,5,5,3,0,2,1,2,7,BRAIN PATHOLOGY
21,2.655,J NEUROIMMUNOL,31,0,1,0,5,0,0,1,4,1,0,19,BRAIN PATHOLOGY
22,5.193,J NEUROINFLAMM,30,3,3,1,1,1,1,1,2,0,5,12,BRAIN PATHOLOGY
23,5.227,NEUROBIOL DIS,30,0,3,0,1,4,1,4,2,1,3,11,BRAIN PATHOLOGY
24,2.448,J NEUROL SCI,29,0,4,2,3,4,0,2,1,2,1,10,BRAIN PATHOLOGY
25,5.002,J NEUROTRAUM,29,0,0,9,0,1,5,0,1,1,0,12,BRAIN PATHOLOGY
26,4.454,NEUROBIOL AGING,28,0,1,3,1,1,2,1,4,2,2,11,BRAIN PATHOLOGY
27,10.848,BRAIN,27,2,3,2,2,2,2,0,2,0,2,10,BRAIN PATHOLOGY
28,3.877,FRONT NEUROSCI-SWITZ,26,2,1,4,3,1,2,0,0,1,3,9,BRAIN PATHOLOGY
29,4.483,EXP NEUROL,25,0,0,1,0,1,0,0,3,1,1,18,BRAIN PATHOLOGY
30,5.414,ACTA NEUROPATHOL COM,24,0,2,2,4,1,5,1,1,0,1,7,BRAIN PATHOLOGY
31,5.220,CLIN SCI,23,1,3,5,5,0,1,0,1,0,4,3,BRAIN PATHOLOGY
32,5.511,FRONT IMMUNOL,23,1,2,0,3,0,0,1,0,1,0,15,BRAIN PATHOLOGY
33,3.902,FRONT MOL NEUROSCI,23,1,3,0,0,1,3,1,1,1,2,10,BRAIN PATHOLOGY
34,5.971,J NEUROSCI,23,1,2,1,2,0,2,2,1,1,0,11,BRAIN PATHOLOGY
35,12.353,NAT COMMUN,22,1,1,0,2,3,3,0,3,0,1,8,BRAIN PATHOLOGY
36,3.582,FRONT AGING NEUROSCI,21,1,3,4,2,0,0,2,2,1,0,6,BRAIN PATHOLOGY
37,2.234,NEURAL REGEN RES,21,1,5,0,0,0,0,0,0,0,1,14,BRAIN PATHOLOGY
38,1.664,ONCOL LETT,21,0,2,0,2,3,1,1,2,4,0,6,BRAIN PATHOLOGY
39,4.902,HUM MOL GENET,20,0,2,0,0,1,0,0,3,2,2,10,BRAIN PATHOLOGY
40,2.454,J MOL NEUROSCI,20,7,1,0,2,0,0,3,1,0,0,6,BRAIN PATHOLOGY
41,8.055,NEUROLOGY,20,1,1,0,1,1,1,0,1,1,2,11,BRAIN PATHOLOGY
42,6.306,BRAIN BEHAV IMMUN,19,0,0,1,2,0,2,0,1,2,1,10,BRAIN PATHOLOGY
43,5.846,GLIA,19,0,0,0,0,1,0,1,2,0,2,13,BRAIN PATHOLOGY
44,4.609,J NEUROCHEM,19,1,1,4,1,1,1,0,0,0,1,9,BRAIN PATHOLOGY
45,5.280,MULT SCLER J,18,0,0,0,2,2,1,1,2,1,0,9,BRAIN PATHOLOGY
46,3.603,NEUROCHEM INT,18,1,1,3,1,4,0,0,1,0,2,5,BRAIN PATHOLOGY
47,2.535,BRAIN TUMOR PATHOL,17,0,4,1,2,3,1,1,0,1,0,4,BRAIN PATHOLOGY
48,2.757,CURR PHARM DESIGN,17,0,3,1,2,0,1,3,1,0,1,5,BRAIN PATHOLOGY
49,4.249,NEUROPHARMACOLOGY,17,0,0,0,2,0,1,1,2,2,0,9,BRAIN PATHOLOGY
50,3.382,NEUROSCIENCE,17,0,1,2,1,0,1,4,1,1,2,4,BRAIN PATHOLOGY
51,3.653,AM J NEURORADIOL,16,0,1,1,1,3,0,0,2,0,0,8,BRAIN PATHOLOGY
52,2.084,CNS NEUROL DISORD-DR,16,0,2,1,5,0,0,0,1,0,2,5,BRAIN PATHOLOGY
53,7.144,J NEUROL NEUROSUR PS,16,0,2,1,1,2,0,1,1,1,1,6,BRAIN PATHOLOGY
54,2.162,J NEUROSURG-PEDIATR,16,0,1,2,1,1,1,1,0,2,1,6,BRAIN PATHOLOGY
55,11.460,JAMA NEUROL,16,0,0,2,0,1,2,1,0,0,2,8,BRAIN PATHOLOGY
56,1.922,MOL MED REP,16,2,0,1,1,2,0,2,1,1,0,6,BRAIN PATHOLOGY
57,5.638,CELL DEATH DIS,15,0,2,0,0,2,1,0,1,0,1,8,BRAIN PATHOLOGY
58,1.015,CLIN NEUROPATHOL,15,0,3,3,4,2,1,0,0,0,0,2,BRAIN PATHOLOGY
59,3.289,CURR ALZHEIMER RES,15,0,4,0,1,0,1,1,2,0,1,5,BRAIN PATHOLOGY
60,2.159,NEUROSCI LETT,15,0,6,0,1,0,0,0,2,1,1,4,BRAIN PATHOLOGY
61,2.976,ONCOL REP,15,0,1,0,2,2,2,2,3,1,0,2,BRAIN PATHOLOGY
62,,Z EPILEPTOL,15,2,0,0,2,2,3,1,0,1,0,4,BRAIN PATHOLOGY
63,12.764,ALZHEIMERS DEMENT,14,0,2,3,0,0,2,0,2,0,3,2,BRAIN PATHOLOGY
64,3.125,BRAIN RES,14,0,3,3,0,1,0,1,2,0,0,4,BRAIN PATHOLOGY
65,,BRAIN SCI,14,0,2,2,1,2,0,0,2,0,0,5,BRAIN PATHOLOGY
66,1.640,J CLIN NEUROSCI,14,0,1,1,3,1,3,1,1,1,0,2,BRAIN PATHOLOGY
67,3.783,J NEUROL,14,0,2,1,0,1,0,0,1,0,0,9,BRAIN PATHOLOGY
68,2.772,NEUROCHEM RES,14,0,0,1,0,0,0,0,0,0,1,12,BRAIN PATHOLOGY
69,2.166,NEUROL INDIA,14,0,1,2,3,1,1,1,1,1,1,2,BRAIN PATHOLOGY
70,4.211,ACS CHEM NEUROSCI,13,1,0,1,0,1,1,0,1,0,1,7,BRAIN PATHOLOGY
71,8.973,AGEING RES REV,13,1,1,2,3,1,1,0,0,1,1,2,BRAIN PATHOLOGY
72,1.235,CHILD NERV SYST,13,0,2,1,0,0,0,0,3,1,2,4,BRAIN PATHOLOGY
73,1.410,EXP THER MED,13,0,0,0,0,0,2,1,1,1,1,7,BRAIN PATHOLOGY
74,,GLIOBLASTOMAXB,13,0,0,1,0,1,0,0,4,2,0,5,BRAIN PATHOLOGY
75,6.253,J PATHOL,13,0,1,2,1,2,0,0,0,1,1,5,BRAIN PATHOLOGY
76,2.028,MEDICINE,13,1,0,1,1,0,0,0,0,1,2,7,BRAIN PATHOLOGY
77,6.426,MOL NEURODEGENER,13,0,2,1,1,1,1,1,0,0,1,5,BRAIN PATHOLOGY
78,4.495,CRIT REV ONCOL HEMAT,12,0,1,1,0,0,1,2,3,2,1,1,BRAIN PATHOLOGY
79,3.478,CURR NEUROL NEUROSCI,12,0,1,1,1,1,1,0,0,0,0,7,BRAIN PATHOLOGY
80,3.696,EXPERT REV NEUROTHER,12,0,2,1,1,0,1,3,0,0,0,4,BRAIN PATHOLOGY
81,4.416,FRONT ONCOL,12,1,1,0,1,0,2,1,1,2,0,3,BRAIN PATHOLOGY
82,3.831,FRONT PHARMACOL,12,1,1,1,0,0,0,1,1,1,2,4,BRAIN PATHOLOGY
83,4.368,J VIROL,12,0,0,2,0,0,0,0,0,1,0,9,BRAIN PATHOLOGY
84,5.719,NEUROTHERAPEUTICS,12,0,3,1,1,2,0,0,0,0,0,5,BRAIN PATHOLOGY
85,4.936,OXID MED CELL LONGEV,12,0,0,0,1,2,0,1,2,0,0,6,BRAIN PATHOLOGY
86,9.504,P NATL ACAD SCI USA,12,0,0,0,1,0,0,0,0,1,1,9,BRAIN PATHOLOGY
87,5.108,BBA-MOL BASIS DIS,11,1,1,0,1,0,1,2,0,1,1,3,BRAIN PATHOLOGY
88,3.440,BRAIN RES BULL,11,0,2,0,0,0,0,0,2,0,2,5,BRAIN PATHOLOGY
89,6.721,CELL MOL LIFE SCI,11,0,1,1,0,1,0,0,2,1,2,3,BRAIN PATHOLOGY
90,1.736,CLIN NEUROL NEUROSUR,11,0,0,0,2,0,0,2,2,0,0,5,BRAIN PATHOLOGY
91,5.067,EPILEPSIA,11,0,1,1,0,2,3,0,0,1,0,3,BRAIN PATHOLOGY
92,2.662,J NEUROSCI RES,11,0,1,0,1,1,0,0,0,1,1,6,BRAIN PATHOLOGY
93,3.172,J PARKINSON DIS,11,0,1,1,1,2,1,0,2,0,0,3,BRAIN PATHOLOGY
94,1.403,NEUROL MED-CHIR,11,0,0,1,2,3,0,0,1,0,2,2,BRAIN PATHOLOGY
95,8.037,NEUROSCI BIOBEHAV R,11,0,3,1,0,0,1,1,1,0,0,4,BRAIN PATHOLOGY
96,,PEDIATR ONCOL-BERLIN,11,0,0,0,1,0,0,0,0,2,0,8,BRAIN PATHOLOGY
97,1.929,ACTA NEUROCHIR,10,0,0,2,1,1,1,0,0,2,0,3,BRAIN PATHOLOGY
98,1.760,ADV EXP MED BIOL,10,0,1,0,0,0,0,1,2,0,0,6,BRAIN PATHOLOGY
99,5.015,ALZHEIMERS RES THER,10,1,1,1,0,0,2,2,1,0,0,2,BRAIN PATHOLOGY
100,10.250,ANN NEUROL,10,0,0,1,0,0,1,0,1,0,1,6,BRAIN PATHOLOGY
