,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
57,4.235,BIOCHEM PHARMACOL,18,1,1,0,1,2,3,3,1,0,2,4,TRENDS IN MOLECULAR MEDICINE
58,10.199,CLIN CANCER RES,18,0,1,1,1,2,3,4,1,0,2,3,TRENDS IN MOLECULAR MEDICINE
59,3.118,INT IMMUNOPHARMACOL,18,0,0,0,2,1,0,3,0,1,0,11,TRENDS IN MOLECULAR MEDICINE
60,3.923,J CELL PHYSIOL,18,0,1,4,2,1,2,2,1,0,3,2,TRENDS IN MOLECULAR MEDICINE
61,5.971,J NEUROSCI,18,0,0,1,2,3,1,2,0,2,1,6,TRENDS IN MOLECULAR MEDICINE
62,4.963,STEM CELL RES THER,18,0,1,3,1,0,5,0,3,1,1,3,TRENDS IN MOLECULAR MEDICINE
63,13.660,ADV DRUG DELIVER REV,17,0,1,3,0,2,4,0,0,0,0,7,TRENDS IN MOLECULAR MEDICINE
64,6.530,ANTIOXID REDOX SIGN,17,0,3,0,0,1,2,3,0,3,0,5,TRENDS IN MOLECULAR MEDICINE
65,3.730,BMC GENOMICS,17,0,0,1,2,1,1,0,1,4,0,7,TRENDS IN MOLECULAR MEDICINE
66,2.498,GENE,17,0,1,1,3,2,2,2,0,0,0,6,TRENDS IN MOLECULAR MEDICINE
67,3.249,J CANCER,17,1,1,2,2,1,0,0,1,0,2,7,TRENDS IN MOLECULAR MEDICINE
68,3.549,MEDIAT INFLAMM,17,0,1,0,0,4,0,1,1,0,1,9,TRENDS IN MOLECULAR MEDICINE
69,2.656,ONCOTARGETS THER,17,1,1,1,6,2,0,0,1,0,0,5,TRENDS IN MOLECULAR MEDICINE
70,4.936,OXID MED CELL LONGEV,17,0,1,1,2,3,1,0,1,2,2,4,TRENDS IN MOLECULAR MEDICINE
71,2.936,RSC ADV,17,0,0,4,0,3,3,0,0,2,0,5,TRENDS IN MOLECULAR MEDICINE
72,11.021,TRENDS MOL MED,17,0,9,1,1,1,1,2,1,0,0,1,TRENDS IN MOLECULAR MEDICINE
73,8.806,BIOMATERIALS,16,0,1,1,4,1,1,3,0,1,0,4,TRENDS IN MOLECULAR MEDICINE
74,6.306,BRAIN BEHAV IMMUN,16,0,0,1,5,1,1,3,0,1,2,2,TRENDS IN MOLECULAR MEDICINE
75,3.112,CURR DRUG TARGETS,16,0,0,1,2,1,1,0,3,0,2,6,TRENDS IN MOLECULAR MEDICINE
76,3.877,FRONT NEUROSCI-SWITZ,16,1,0,1,2,1,2,3,2,0,1,3,TRENDS IN MOLECULAR MEDICINE
77,6.253,J MED CHEM,16,0,1,3,0,1,2,0,0,0,1,8,TRENDS IN MOLECULAR MEDICINE
78,10.376,PHARMACOL THERAPEUT,16,0,2,0,0,1,0,5,0,2,2,4,TRENDS IN MOLECULAR MEDICINE
79,5.540,PLOS GENET,16,0,0,2,1,1,1,3,1,0,1,6,TRENDS IN MOLECULAR MEDICINE
80,6.138,SEMIN CELL DEV BIOL,16,0,2,1,2,1,2,2,0,2,1,3,TRENDS IN MOLECULAR MEDICINE
81,3.487,CELL SIGNAL,15,0,0,1,1,0,2,3,0,1,3,4,TRENDS IN MOLECULAR MEDICINE
82,3.388,INVEST OPHTH VIS SCI,15,1,1,1,0,2,1,2,1,0,0,6,TRENDS IN MOLECULAR MEDICINE
83,13.251,J CLIN INVEST,15,0,3,1,2,2,2,2,1,0,0,2,TRENDS IN MOLECULAR MEDICINE
84,5.151,MOL NUTR FOOD RES,15,0,1,1,0,0,2,3,0,3,1,4,TRENDS IN MOLECULAR MEDICINE
85,14.319,NEURON,15,0,3,2,4,0,1,2,1,1,1,0,TRENDS IN MOLECULAR MEDICINE
86,11.561,NUCLEIC ACIDS RES,15,0,0,0,7,1,2,0,1,1,0,3,TRENDS IN MOLECULAR MEDICINE
87,4.897,PHARMACOL RES,15,0,0,3,0,0,3,1,0,1,1,6,TRENDS IN MOLECULAR MEDICINE
88,3.989,STEM CELLS INT,15,0,2,2,0,1,5,0,1,1,0,3,TRENDS IN MOLECULAR MEDICINE
89,8.973,AGEING RES REV,14,1,5,0,1,0,2,1,1,2,0,1,TRENDS IN MOLECULAR MEDICINE
90,4.966,BBA-MOL CELL BIOL L,14,0,0,5,0,0,2,3,0,0,1,3,TRENDS IN MOLECULAR MEDICINE
91,3.309,EXP CELL RES,14,0,1,0,2,1,0,0,1,0,1,8,TRENDS IN MOLECULAR MEDICINE
92,3.974,EXPERT OPIN BIOL TH,14,0,2,2,1,0,0,1,1,0,0,7,TRENDS IN MOLECULAR MEDICINE
93,2.784,INT J MOL MED,14,0,0,0,1,2,0,4,2,2,1,2,TRENDS IN MOLECULAR MEDICINE
94,3.862,INT J PHARMACEUT,14,0,1,1,1,1,2,0,2,1,0,5,TRENDS IN MOLECULAR MEDICINE
95,4.302,J CELL MOL MED,14,0,1,1,4,1,0,0,1,0,0,6,TRENDS IN MOLECULAR MEDICINE
96,4.224,J LEUKOCYTE BIOL,14,1,1,0,5,3,1,1,0,0,1,1,TRENDS IN MOLECULAR MEDICINE
97,2.159,NEUROSCI LETT,14,0,0,0,0,5,0,2,2,1,0,4,TRENDS IN MOLECULAR MEDICINE
98,6.383,ACTA BIOMATER,13,0,0,2,1,1,3,4,0,0,2,0,TRENDS IN MOLECULAR MEDICINE
99,2.442,BIOORG MED CHEM LETT,13,0,1,1,0,0,2,4,0,0,0,5,TRENDS IN MOLECULAR MEDICINE
100,6.810,BRIT J PHARMACOL,13,0,0,1,1,1,3,1,1,1,0,4,TRENDS IN MOLECULAR MEDICINE
