,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
26,3.125,BRAIN RES,69,0,5,3,8,5,1,1,5,1,5,35,PROGRESS IN NEUROBIOLOGY
27,4.231,BRAIN STRUCT FUNCT,69,0,2,1,4,5,1,1,2,0,3,50,PROGRESS IN NEUROBIOLOGY
28,2.662,J NEUROSCI RES,69,2,7,2,5,7,1,4,2,5,1,33,PROGRESS IN NEUROBIOLOGY
29,5.426,NEUROIMAGE,67,0,0,5,14,5,5,1,3,0,5,29,PROGRESS IN NEUROBIOLOGY
30,5.227,NEUROBIOL DIS,66,0,4,5,7,1,5,4,4,3,1,32,PROGRESS IN NEUROBIOLOGY
31,3.508,FRONT NEUROL,65,0,2,0,3,2,9,7,1,2,4,35,PROGRESS IN NEUROBIOLOGY
32,2.757,CURR PHARM DESIGN,63,1,8,4,11,3,0,2,2,2,5,25,PROGRESS IN NEUROBIOLOGY
33,12.353,NAT COMMUN,63,1,0,6,2,4,6,5,3,7,0,29,PROGRESS IN NEUROBIOLOGY
34,4.483,EXP NEUROL,60,0,3,5,8,3,2,4,1,1,3,30,PROGRESS IN NEUROBIOLOGY
35,2.871,FRONT HUM NEUROSCI,60,1,1,1,2,6,5,2,2,1,3,36,PROGRESS IN NEUROBIOLOGY
36,6.045,J CEREBR BLOOD F MET,57,2,6,1,15,0,1,4,6,1,4,17,PROGRESS IN NEUROBIOLOGY
37,3.131,FRONT NEURAL CIRCUIT,55,0,2,1,3,3,3,2,1,2,1,37,PROGRESS IN NEUROBIOLOGY
38,3.244,NEUROBIOL LEARN MEM,55,0,0,1,0,5,6,4,1,1,1,36,PROGRESS IN NEUROBIOLOGY
39,3.614,CLIN NEUROPHYSIOL,54,1,1,2,1,1,17,3,1,1,0,26,PROGRESS IN NEUROBIOLOGY
40,3.440,BRAIN RES BULL,53,0,3,4,6,4,2,3,3,4,4,20,PROGRESS IN NEUROBIOLOGY
41,5.193,J NEUROINFLAMM,53,2,2,7,6,6,2,3,5,1,1,18,PROGRESS IN NEUROBIOLOGY
42,3.603,NEUROCHEM INT,53,0,5,2,6,1,3,4,2,2,3,25,PROGRESS IN NEUROBIOLOGY
43,3.152,FRONT NEUROANAT,52,1,1,2,1,1,1,0,2,1,1,41,PROGRESS IN NEUROBIOLOGY
44,9.504,P NATL ACAD SCI USA,52,1,2,1,3,4,6,2,7,3,2,21,PROGRESS IN NEUROBIOLOGY
45,5.846,GLIA,51,0,8,6,3,3,0,1,1,2,2,25,PROGRESS IN NEUROBIOLOGY
46,,FRONT PSYCHOL,50,2,1,3,1,2,5,8,2,6,5,15,PROGRESS IN NEUROBIOLOGY
47,3.222,PSYCHOPHARMACOLOGY,50,0,0,0,6,5,2,5,5,1,3,23,PROGRESS IN NEUROBIOLOGY
48,,ENEURO,49,1,0,1,2,4,2,3,4,3,2,27,PROGRESS IN NEUROBIOLOGY
49,2.832,EUR J NEUROSCI,48,2,0,2,4,4,2,2,2,2,0,28,PROGRESS IN NEUROBIOLOGY
50,3.457,BIOMED PHARMACOTHER,47,0,1,2,1,1,1,1,7,1,1,31,PROGRESS IN NEUROBIOLOGY
51,4.540,J PHYSIOL-LONDON,47,0,0,0,2,2,1,2,0,0,0,40,PROGRESS IN NEUROBIOLOGY
52,3.400,J COMP NEUROL,46,0,0,0,0,0,3,5,0,1,2,35,PROGRESS IN NEUROBIOLOGY
53,3.040,EUR J PHARMACOL,45,1,3,2,2,2,0,1,2,4,0,28,PROGRESS IN NEUROBIOLOGY
54,3.138,FRONT BEHAV NEUROSCI,45,1,0,0,4,3,3,1,1,3,1,28,PROGRESS IN NEUROBIOLOGY
55,4.211,ACS CHEM NEUROSCI,42,5,4,5,2,0,1,2,2,3,1,17,PROGRESS IN NEUROBIOLOGY
56,3.831,FRONT PHARMACOL,42,1,2,1,4,3,0,1,2,1,3,24,PROGRESS IN NEUROBIOLOGY
57,4.927,HUM BRAIN MAPP,41,1,1,3,5,4,1,2,3,3,5,13,PROGRESS IN NEUROBIOLOGY
58,2.234,NEURAL REGEN RES,40,1,4,6,8,0,2,1,4,2,0,12,PROGRESS IN NEUROBIOLOGY
59,5.559,PAIN,40,0,1,0,2,5,0,5,0,9,2,16,PROGRESS IN NEUROBIOLOGY
60,5.002,J NEUROTRAUM,39,0,3,1,3,1,1,4,1,0,2,23,PROGRESS IN NEUROBIOLOGY
61,,FRONT SYST NEUROSCI,38,1,0,0,1,0,1,0,1,3,0,31,PROGRESS IN NEUROBIOLOGY
62,6.544,NEUROPSYCHOPHARMACOL,38,1,1,4,1,3,2,0,3,3,3,17,PROGRESS IN NEUROBIOLOGY
63,2.559,BIOCHEM BIOPH RES CO,37,1,1,3,3,1,3,3,1,0,1,20,PROGRESS IN NEUROBIOLOGY
64,3.895,CELL MOL NEUROBIOL,36,0,1,2,8,1,2,3,1,0,3,15,PROGRESS IN NEUROBIOLOGY
65,6.306,BRAIN BEHAV IMMUN,35,1,3,2,4,1,3,3,4,1,2,11,PROGRESS IN NEUROBIOLOGY
66,2.583,BIOMED RES INT,33,0,2,0,4,3,1,5,2,0,0,16,PROGRESS IN NEUROBIOLOGY
67,4.068,CURR NEUROPHARMACOL,33,0,1,0,5,0,4,4,3,2,1,13,PROGRESS IN NEUROBIOLOGY
68,3.312,MOL CELL NEUROSCI,33,0,4,3,0,1,1,6,1,0,1,16,PROGRESS IN NEUROBIOLOGY
69,8.973,AGEING RES REV,32,0,7,3,11,0,0,1,0,1,3,6,PROGRESS IN NEUROBIOLOGY
70,5.108,BBA-MOL BASIS DIS,32,0,4,2,5,1,0,3,2,0,2,13,PROGRESS IN NEUROBIOLOGY
71,1.922,MOL MED REP,32,0,1,2,3,0,2,0,2,2,5,15,PROGRESS IN NEUROBIOLOGY
72,10.848,BRAIN,31,0,0,1,3,2,7,3,2,1,0,12,PROGRESS IN NEUROBIOLOGY
73,6.721,CELL MOL LIFE SCI,31,1,1,6,1,1,4,3,1,0,1,12,PROGRESS IN NEUROBIOLOGY
74,8.032,CELL REP,31,0,0,3,0,1,5,2,6,0,0,14,PROGRESS IN NEUROBIOLOGY
75,2.538,PHARMACOL BIOCHEM BE,31,0,0,3,1,0,1,2,0,0,1,23,PROGRESS IN NEUROBIOLOGY
76,4.185,PROG NEURO-PSYCHOPH,31,0,1,4,4,2,1,1,1,4,0,13,PROGRESS IN NEUROBIOLOGY
77,4.902,HUM MOL GENET,30,1,2,0,3,2,7,2,3,1,2,7,PROGRESS IN NEUROBIOLOGY
78,3.098,MOLECULES,30,4,0,2,0,1,2,2,0,1,1,17,PROGRESS IN NEUROBIOLOGY
79,3.161,NEURAL PLAST,30,0,4,1,1,0,3,4,3,1,0,13,PROGRESS IN NEUROBIOLOGY
80,4.454,NEUROBIOL AGING,30,0,1,1,3,1,1,7,2,3,0,11,PROGRESS IN NEUROBIOLOGY
81,3.289,CURR ALZHEIMER RES,29,0,0,3,0,0,4,7,1,3,0,11,PROGRESS IN NEUROBIOLOGY
82,3.394,FRONT PHYSIOL,29,0,0,1,0,2,1,2,2,1,1,19,PROGRESS IN NEUROBIOLOGY
83,2.441,METAB BRAIN DIS,29,0,1,0,1,1,1,1,1,1,1,21,PROGRESS IN NEUROBIOLOGY
84,8.324,MOVEMENT DISORD,29,2,0,5,2,2,2,8,0,1,1,6,PROGRESS IN NEUROBIOLOGY
85,3.869,NEUROIMAGE-CLIN,29,0,1,2,2,1,3,5,1,1,0,13,PROGRESS IN NEUROBIOLOGY
86,11.984,BIOL PSYCHIAT,28,1,0,2,3,1,2,2,6,0,1,10,PROGRESS IN NEUROBIOLOGY
87,2.598,DEV NEUROBIOL,28,0,0,1,1,3,0,2,4,2,1,14,PROGRESS IN NEUROBIOLOGY
88,2.448,J NEUROL SCI,28,1,1,1,6,3,1,1,1,1,1,11,PROGRESS IN NEUROBIOLOGY
89,2.517,PHYSIOL BEHAV,28,0,0,0,0,1,0,3,4,4,2,14,PROGRESS IN NEUROBIOLOGY
90,2.084,CNS NEUROL DISORD-DR,27,1,6,0,3,2,0,2,2,1,1,9,PROGRESS IN NEUROBIOLOGY
91,1.806,EXP BRAIN RES,27,0,0,0,1,3,0,1,2,3,0,17,PROGRESS IN NEUROBIOLOGY
92,2.454,J MOL NEUROSCI,27,1,0,0,1,1,2,0,2,2,1,17,PROGRESS IN NEUROBIOLOGY
93,4.936,OXID MED CELL LONGEV,27,1,4,2,2,3,1,0,1,0,0,13,PROGRESS IN NEUROBIOLOGY
94,6.541,CURR OPIN NEUROBIOL,26,1,0,3,1,3,0,3,3,0,0,12,PROGRESS IN NEUROBIOLOGY
95,4.816,EUR J MED CHEM,26,1,9,0,0,0,0,1,0,0,0,15,PROGRESS IN NEUROBIOLOGY
96,32.635,NAT REV NEUROSCI,26,0,0,5,0,4,3,3,2,1,0,8,PROGRESS IN NEUROBIOLOGY
97,2.590,REV NEUROSCIENCE,26,0,2,2,1,1,3,3,2,0,2,10,PROGRESS IN NEUROBIOLOGY
98,9.251,CURR BIOL,25,0,0,1,1,3,0,2,1,1,1,15,PROGRESS IN NEUROBIOLOGY
99,4.011,J BIOL CHEM,25,0,1,3,1,2,2,0,3,0,0,13,PROGRESS IN NEUROBIOLOGY
100,2.885,CELL TRANSPLANT,24,0,5,2,5,0,2,2,2,0,1,5,PROGRESS IN NEUROBIOLOGY
