,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
20,9.616,DEV CELL,70,3,10,7,7,9,5,9,4,7,0,9,CURRENT OPINION IN CELL BIOLOGY
21,11.561,NUCLEIC ACIDS RES,70,2,3,7,6,2,6,1,4,5,3,31,CURRENT OPINION IN CELL BIOLOGY
22,6.854,ONCOGENE,70,0,1,7,7,4,2,1,8,1,8,31,CURRENT OPINION IN CELL BIOLOGY
23,3.309,EXP CELL RES,62,0,4,9,2,4,4,5,7,3,1,23,CURRENT OPINION IN CELL BIOLOGY
24,1.664,ONCOL LETT,62,0,0,3,5,2,4,0,2,9,2,35,CURRENT OPINION IN CELL BIOLOGY
25,6.138,SEMIN CELL DEV BIOL,58,4,3,6,3,5,2,2,6,5,3,19,CURRENT OPINION IN CELL BIOLOGY
26,5.413,DEVELOPMENT,57,5,5,7,3,4,4,5,2,2,5,15,CURRENT OPINION IN CELL BIOLOGY
27,18.564,TRENDS CELL BIOL,57,1,6,14,8,11,4,3,3,1,3,3,CURRENT OPINION IN CELL BIOLOGY
28,4.651,BBA-MOL CELL RES,55,0,4,11,6,2,0,4,2,8,1,17,CURRENT OPINION IN CELL BIOLOGY
29,10.015,CURR OPIN CELL BIOL,51,2,18,8,7,0,5,3,2,2,0,4,CURRENT OPINION IN CELL BIOLOGY
30,1.922,MOL MED REP,51,0,0,2,1,3,1,1,5,7,5,26,CURRENT OPINION IN CELL BIOLOGY
31,3.457,BIOMED PHARMACOTHER,50,0,3,1,0,2,2,2,4,3,1,32,CURRENT OPINION IN CELL BIOLOGY
32,3.487,CELL SIGNAL,49,0,0,1,14,2,1,2,3,3,2,21,CURRENT OPINION IN CELL BIOLOGY
33,10.557,EMBO J,49,0,2,10,4,5,4,2,4,2,3,13,CURRENT OPINION IN CELL BIOLOGY
34,1.396,INT J CLIN EXP PATHO,49,0,2,2,5,1,1,3,4,2,0,29,CURRENT OPINION IN CELL BIOLOGY
35,9.251,CURR BIOL,47,5,6,6,1,3,4,4,3,2,3,10,CURRENT OPINION IN CELL BIOLOGY
36,6.491,CANCER LETT,46,0,0,1,4,6,1,0,4,7,0,23,CURRENT OPINION IN CELL BIOLOGY
37,5.511,FRONT IMMUNOL,45,1,3,8,1,1,3,3,1,3,3,18,CURRENT OPINION IN CELL BIOLOGY
38,35.612,NAT REV MOL CELL BIO,44,2,11,6,6,1,3,2,1,1,0,11,CURRENT OPINION IN CELL BIOLOGY
39,2.976,ONCOL REP,44,1,4,3,1,4,3,2,1,3,2,20,CURRENT OPINION IN CELL BIOLOGY
40,5.638,CELL DEATH DIS,43,0,2,5,4,3,2,1,11,4,3,8,CURRENT OPINION IN CELL BIOLOGY
41,2.959,J CELL BIOCHEM,43,0,0,1,1,1,1,2,1,3,2,31,CURRENT OPINION IN CELL BIOLOGY
42,31.398,CELL,42,3,4,10,9,2,3,1,0,2,0,8,CURRENT OPINION IN CELL BIOLOGY
43,5.540,PLOS GENET,42,0,5,5,3,4,3,1,4,0,0,17,CURRENT OPINION IN CELL BIOLOGY
44,11.100,AUTOPHAGY,41,0,2,1,1,2,0,3,23,1,1,7,CURRENT OPINION IN CELL BIOLOGY
45,3.262,DEV BIOL,41,1,2,1,3,3,5,2,2,2,0,20,CURRENT OPINION IN CELL BIOLOGY
46,6.158,PLOS PATHOG,40,0,3,7,3,1,1,4,2,6,0,13,CURRENT OPINION IN CELL BIOLOGY
47,4.936,OXID MED CELL LONGEV,39,1,0,4,0,0,1,3,4,3,3,20,CURRENT OPINION IN CELL BIOLOGY
48,4.419,BIOESSAYS,38,2,7,4,7,4,0,3,1,0,2,8,CURRENT OPINION IN CELL BIOLOGY
49,5.326,CANCERS,38,0,7,1,2,1,2,1,2,5,3,14,CURRENT OPINION IN CELL BIOLOGY
50,5.595,FASEB J,38,0,2,5,5,1,1,2,4,2,1,15,CURRENT OPINION IN CELL BIOLOGY
51,14.248,MOL CELL,38,2,4,3,0,4,2,3,7,2,0,11,CURRENT OPINION IN CELL BIOLOGY
52,4.530,FEBS J,37,1,4,4,1,4,2,1,4,3,1,12,CURRENT OPINION IN CELL BIOLOGY
53,4.894,J MOL BIOL,37,0,1,7,2,2,4,2,3,1,1,14,CURRENT OPINION IN CELL BIOLOGY
54,3.677,FRONT PLANT SCI,36,1,0,3,1,1,1,0,3,7,1,18,CURRENT OPINION IN CELL BIOLOGY
55,5.076,MOL NEUROBIOL,36,0,0,4,2,4,1,4,2,2,0,17,CURRENT OPINION IN CELL BIOLOGY
56,5.500,CELL PHYSIOL BIOCHEM,34,0,0,1,1,1,0,3,7,2,2,17,CURRENT OPINION IN CELL BIOLOGY
57,8.749,EMBO REP,34,1,1,4,4,6,2,0,3,6,1,6,CURRENT OPINION IN CELL BIOLOGY
58,3.333,INT J ONCOL,34,0,2,1,4,4,1,0,2,2,0,18,CURRENT OPINION IN CELL BIOLOGY
59,2.457,PROTOPLASMA,34,0,2,2,1,1,3,3,0,2,3,17,CURRENT OPINION IN CELL BIOLOGY
60,41.577,NATURE,33,4,4,4,7,1,3,0,2,0,0,8,CURRENT OPINION IN CELL BIOLOGY
61,41.058,SCIENCE,33,3,4,3,0,4,4,1,1,2,2,9,CURRENT OPINION IN CELL BIOLOGY
62,3.574,CURR GENET,32,0,2,1,4,3,4,1,3,4,2,8,CURRENT OPINION IN CELL BIOLOGY
63,2.757,CURR PHARM DESIGN,32,0,0,1,2,0,0,0,4,4,3,18,CURRENT OPINION IN CELL BIOLOGY
64,4.019,FRONT MICROBIOL,32,2,2,3,2,0,2,1,2,4,2,12,CURRENT OPINION IN CELL BIOLOGY
65,5.216,RNA BIOL,32,0,3,5,1,2,4,1,1,3,0,12,CURRENT OPINION IN CELL BIOLOGY
66,4.966,BBA-MOL CELL BIOL L,31,0,4,11,6,0,1,2,2,0,1,4,CURRENT OPINION IN CELL BIOLOGY
67,3.191,GENES-BASEL,31,2,2,4,1,2,3,0,2,4,0,11,CURRENT OPINION IN CELL BIOLOGY
68,4.075,GENETICS,31,0,4,4,2,6,3,3,2,0,1,6,CURRENT OPINION IN CELL BIOLOGY
69,6.383,ACTA BIOMATER,30,0,1,0,2,3,4,1,4,3,4,8,CURRENT OPINION IN CELL BIOLOGY
70,1.760,ADV EXP MED BIOL,30,0,1,1,2,1,2,0,2,3,1,17,CURRENT OPINION IN CELL BIOLOGY
71,3.857,BIOCHEM J,30,1,3,2,1,1,3,2,4,4,1,8,CURRENT OPINION IN CELL BIOLOGY
72,8.000,CELL DEATH DIFFER,30,0,1,3,2,2,0,2,5,4,1,10,CURRENT OPINION IN CELL BIOLOGY
73,3.902,FRONT MOL NEUROSCI,30,2,0,1,0,2,0,5,3,2,2,13,CURRENT OPINION IN CELL BIOLOGY
74,3.394,FRONT PHYSIOL,30,2,1,5,1,0,1,0,1,2,0,17,CURRENT OPINION IN CELL BIOLOGY
75,3.304,CELL CYCLE,29,0,4,1,3,3,0,1,2,2,2,11,CURRENT OPINION IN CELL BIOLOGY
76,5.354,J EXP BOT,29,0,2,5,6,3,1,1,3,1,0,7,CURRENT OPINION IN CELL BIOLOGY
77,4.539,J IMMUNOL,29,0,1,2,1,2,3,3,1,5,1,10,CURRENT OPINION IN CELL BIOLOGY
78,,TRANSL EPIGENET SER,29,0,3,4,3,2,2,2,2,1,2,8,CURRENT OPINION IN CELL BIOLOGY
79,4.416,FRONT ONCOL,28,0,8,4,0,2,0,0,4,3,0,7,CURRENT OPINION IN CELL BIOLOGY
80,1.833,J THEOR BIOL,28,0,3,0,2,1,1,3,2,1,2,13,CURRENT OPINION IN CELL BIOLOGY
81,2.210,NUCLEUS-PHILA,28,1,1,6,3,3,1,3,3,0,0,7,CURRENT OPINION IN CELL BIOLOGY
82,2.583,BIOMED RES INT,27,0,3,1,0,1,0,3,3,3,2,11,CURRENT OPINION IN CELL BIOLOGY
83,9.130,CANCER RES,27,2,0,4,1,2,3,0,3,1,1,10,CURRENT OPINION IN CELL BIOLOGY
84,6.020,FREE RADICAL BIO MED,27,0,2,6,0,1,0,2,1,1,0,14,CURRENT OPINION IN CELL BIOLOGY
85,3.520,FRONT CELL INFECT MI,27,0,2,3,0,4,2,2,5,1,2,6,CURRENT OPINION IN CELL BIOLOGY
86,4.368,J VIROL,27,0,2,3,0,1,0,2,2,1,2,14,CURRENT OPINION IN CELL BIOLOGY
87,6.530,ANTIOXID REDOX SIGN,26,0,1,4,0,0,1,3,3,2,0,12,CURRENT OPINION IN CELL BIOLOGY
88,3.679,BBA-GEN SUBJECTS,26,0,0,1,0,0,2,0,2,5,2,14,CURRENT OPINION IN CELL BIOLOGY
89,3.730,BMC GENOMICS,26,0,0,2,1,5,0,1,0,3,0,14,CURRENT OPINION IN CELL BIOLOGY
90,1.410,EXP THER MED,26,1,1,1,1,3,0,3,3,3,3,7,CURRENT OPINION IN CELL BIOLOGY
91,2.784,INT J MOL MED,26,1,0,3,0,1,0,0,5,3,2,11,CURRENT OPINION IN CELL BIOLOGY
92,3.923,J CELL PHYSIOL,26,0,1,1,0,0,1,1,2,3,1,16,CURRENT OPINION IN CELL BIOLOGY
93,1.184,JOVE-J VIS EXP,26,0,3,3,2,2,1,2,3,1,3,6,CURRENT OPINION IN CELL BIOLOGY
94,3.989,STEM CELLS INT,26,0,2,0,6,0,3,1,2,3,2,7,CURRENT OPINION IN CELL BIOLOGY
95,4.400,TRAFFIC,26,0,2,1,1,2,1,6,2,0,1,10,CURRENT OPINION IN CELL BIOLOGY
96,2.217,BIOL OPEN,25,0,3,0,3,2,3,1,3,0,4,6,CURRENT OPINION IN CELL BIOLOGY
97,52.613,CHEM REV,25,0,0,3,8,3,3,0,0,1,0,7,CURRENT OPINION IN CELL BIOLOGY
98,4.902,HUM MOL GENET,25,1,1,3,2,3,0,2,1,0,2,10,CURRENT OPINION IN CELL BIOLOGY
99,3.998,METHODS,25,1,0,2,2,2,3,1,2,2,0,10,CURRENT OPINION IN CELL BIOLOGY
100,19.064,NAT CELL BIOL,25,5,2,5,4,1,0,2,2,2,1,1,CURRENT OPINION IN CELL BIOLOGY
