,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
34,3.877,FRONT NEUROSCI-SWITZ,131,4,7,15,11,22,8,12,8,13,9,22,LANCET NEUROLOGY
35,4.721,PARKINSONISM RELAT D,126,5,2,18,9,6,9,10,8,14,5,40,LANCET NEUROLOGY
36,2.839,SEIZURE-EUR J EPILEP,124,1,16,6,3,16,5,11,3,3,15,45,LANCET NEUROLOGY
37,3.687,INT J MOL SCI,123,1,10,23,13,7,8,9,11,11,11,19,LANCET NEUROLOGY
38,6.045,J CEREBR BLOOD F MET,122,0,4,7,7,17,14,26,12,9,10,16,LANCET NEUROLOGY
39,6.754,COCHRANE DB SYST REV,121,0,3,11,10,5,26,6,16,12,8,24,LANCET NEUROLOGY
40,4.621,EUR J NEUROL,118,2,12,17,10,9,12,7,7,6,7,29,LANCET NEUROLOGY
41,2.028,MEDICINE,118,0,3,11,4,6,7,7,19,14,6,41,LANCET NEUROLOGY
42,3.859,INT J STROKE,116,0,11,12,10,4,13,6,10,13,7,30,LANCET NEUROLOGY
43,2.413,BMJ OPEN,115,6,10,12,10,15,3,10,5,11,4,29,LANCET NEUROLOGY
44,10.250,ANN NEUROL,112,1,11,14,12,9,10,10,14,12,2,17,LANCET NEUROLOGY
45,,HAND CLINIC,112,0,3,13,10,13,7,20,7,14,7,18,LANCET NEUROLOGY
46,2.170,BMC NEUROL,108,3,4,12,10,10,6,9,9,11,10,24,LANCET NEUROLOGY
47,3.478,CURR NEUROL NEUROSCI,108,7,11,17,10,11,15,3,7,6,5,16,LANCET NEUROLOGY
48,5.511,FRONT IMMUNOL,106,2,9,13,14,11,3,11,13,6,15,9,LANCET NEUROLOGY
49,53.254,LANCET,106,4,24,12,17,8,9,2,5,6,5,14,LANCET NEUROLOGY
50,5.015,ALZHEIMERS RES THER,103,1,6,3,16,17,10,10,10,4,3,23,LANCET NEUROLOGY
51,3.653,AM J NEURORADIOL,101,0,13,6,11,12,9,9,12,11,4,14,LANCET NEUROLOGY
52,1.870,SEMIN NEUROL,101,2,8,12,8,9,11,5,8,10,8,20,LANCET NEUROLOGY
53,3.902,FRONT MOL NEUROSCI,97,3,2,10,12,10,11,9,8,4,13,15,LANCET NEUROLOGY
54,3.289,CURR ALZHEIMER RES,91,0,5,11,9,5,9,13,11,2,5,21,LANCET NEUROLOGY
55,14.163,PROG NEUROBIOL,89,0,2,8,8,8,6,7,5,15,9,21,LANCET NEUROLOGY
56,1.640,J CLIN NEUROSCI,86,0,1,6,4,6,8,7,6,11,13,24,LANCET NEUROLOGY
57,15.876,ACTA NEUROPATHOL,84,3,12,13,6,14,9,5,4,4,3,11,LANCET NEUROLOGY
58,4.927,HUM BRAIN MAPP,83,0,3,9,10,9,10,11,4,5,3,19,LANCET NEUROLOGY
59,3.199,MULT SCLER RELAT DIS,83,0,3,3,12,1,9,5,7,3,10,30,LANCET NEUROLOGY
60,1.848,INT J NEUROSCI,81,0,3,2,11,11,3,5,11,8,7,20,LANCET NEUROLOGY
61,5.971,J NEUROSCI,81,0,8,20,10,3,9,5,5,7,2,12,LANCET NEUROLOGY
62,2.159,NEUROSCI LETT,81,0,6,10,7,4,6,8,2,8,5,25,LANCET NEUROLOGY
63,5.719,NEUROTHERAPEUTICS,81,1,9,4,15,9,5,7,9,9,3,10,LANCET NEUROLOGY
64,2.982,AMYOTROPH LAT SCL FR,80,10,2,7,10,19,10,3,2,0,1,16,LANCET NEUROLOGY
65,2.219,BRAIN BEHAV,78,0,1,9,12,10,5,4,10,7,4,16,LANCET NEUROLOGY
66,4.206,CNS DRUGS,78,4,6,7,8,3,9,12,4,6,7,12,LANCET NEUROLOGY
67,8.037,NEUROSCI BIOBEHAV R,78,1,4,9,10,12,4,8,5,7,5,13,LANCET NEUROLOGY
68,,AKTUEL NEUROL,76,3,9,8,8,3,8,5,2,7,4,19,LANCET NEUROLOGY
69,2.655,J NEUROIMMUNOL,76,0,9,7,7,8,5,5,7,3,10,15,LANCET NEUROLOGY
70,3.614,CLIN NEUROPHYSIOL,74,0,6,4,12,7,2,6,3,4,5,25,LANCET NEUROLOGY
71,4.300,FRONT CELL NEUROSCI,74,1,8,8,5,7,11,5,4,7,1,17,LANCET NEUROLOGY
72,3.091,HEADACHE,73,1,7,15,8,1,5,6,8,7,4,11,LANCET NEUROLOGY
73,,MOV DISORD CLIN PRAC,73,1,2,9,9,10,5,8,5,7,4,13,LANCET NEUROLOGY
74,0.738,NERVENARZT,72,2,11,10,4,10,4,3,5,2,9,12,LANCET NEUROLOGY
75,2.772,NEUROCHEM RES,71,3,4,5,8,4,5,9,2,6,10,15,LANCET NEUROLOGY
76,5.193,J NEUROINFLAMM,70,0,3,9,6,3,4,4,12,5,10,14,LANCET NEUROLOGY
77,1.736,CLIN NEUROL NEUROSUR,69,0,5,10,4,4,4,4,6,7,9,16,LANCET NEUROLOGY
78,2.362,EUR J PAEDIATR NEURO,69,1,11,2,4,3,3,8,2,11,9,15,LANCET NEUROLOGY
79,3.526,J NEUROINTERV SURG,68,0,2,8,18,3,7,3,3,9,7,8,LANCET NEUROLOGY
80,4.649,ANN CLIN TRANSL NEUR,67,0,3,9,9,6,9,7,9,4,3,8,LANCET NEUROLOGY
81,5.227,NEUROBIOL DIS,67,0,3,9,3,7,3,4,11,7,5,15,LANCET NEUROLOGY
82,,NEUROL-NEUROIMMUNOL,67,0,10,3,17,5,2,6,14,1,2,7,LANCET NEUROLOGY
83,2.931,CEREBROVASC DIS,66,1,3,3,5,6,10,4,9,4,6,15,LANCET NEUROLOGY
84,5.220,CLIN SCI,66,0,3,1,3,19,5,4,10,4,3,14,LANCET NEUROLOGY
85,5.426,NEUROIMAGE,66,0,3,4,7,12,10,5,7,9,4,5,LANCET NEUROLOGY
86,3.403,J HEADACHE PAIN,65,5,6,10,6,3,2,1,6,7,2,17,LANCET NEUROLOGY
87,2.491,EPILEPSY RES,63,1,7,2,6,7,0,7,0,3,15,15,LANCET NEUROLOGY
88,2.195,NEUROPSYCH DIS TREAT,63,0,2,1,6,3,6,7,8,8,4,18,LANCET NEUROLOGY
89,3.886,CEPHALALGIA,62,0,1,17,7,3,5,5,7,7,2,8,LANCET NEUROLOGY
90,4.319,J NEUROSURG,62,0,2,4,6,3,6,6,4,7,7,17,LANCET NEUROLOGY
91,5.559,PAIN,62,1,6,19,10,2,7,3,4,2,1,7,LANCET NEUROLOGY
92,1.762,REV NEUROL-FRANCE,61,1,10,5,7,6,6,5,4,3,4,10,LANCET NEUROLOGY
93,3.125,BRAIN RES,60,0,0,9,4,6,7,4,4,5,5,16,LANCET NEUROLOGY
94,3.382,NEUROSCIENCE,60,0,7,6,3,5,2,4,2,10,4,17,LANCET NEUROLOGY
95,0.601,REV NEUROLOGIA,60,1,8,5,5,5,4,4,4,4,5,15,LANCET NEUROLOGY
96,2.779,J NEURAL TRANSM,59,1,4,7,3,1,4,2,4,3,6,24,LANCET NEUROLOGY
97,5.002,J NEUROTRAUM,59,1,3,5,8,8,2,3,1,1,12,15,LANCET NEUROLOGY
98,3.163,NEUROCRIT CARE,59,0,9,1,3,5,5,6,8,7,5,10,LANCET NEUROLOGY
99,2.633,CURR TREAT OPTION NE,58,1,6,4,5,8,8,2,4,5,5,10,LANCET NEUROLOGY
100,9.504,P NATL ACAD SCI USA,58,2,11,10,7,5,5,3,4,4,3,4,LANCET NEUROLOGY
