,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
23,19.064,NAT CELL BIOL,117,3,4,14,12,21,10,13,6,2,8,24,Stem Cell Reports
24,9.616,DEV CELL,110,0,8,10,10,13,8,8,9,10,5,29,Stem Cell Reports
25,32.621,NAT MED,101,2,11,6,12,6,5,7,7,6,4,35,Stem Cell Reports
26,11.561,NUCLEIC ACIDS RES,101,2,15,16,4,16,8,3,3,6,3,25,Stem Cell Reports
27,26.919,NAT METHODS,97,3,2,9,12,13,14,26,7,1,0,10,Stem Cell Reports
28,15.211,CIRC RES,96,0,5,10,12,14,8,5,8,8,3,23,Stem Cell Reports
29,10.557,EMBO J,92,1,7,17,7,9,13,7,4,0,0,27,Stem Cell Reports
30,12.423,NAT PROTOC,92,0,1,5,6,19,14,10,6,13,4,14,Stem Cell Reports
31,3.813,MOL CELL BIOL,88,0,0,2,5,3,4,3,3,3,5,60,Stem Cell Reports
32,9.130,CANCER RES,86,0,7,1,4,6,3,7,11,6,5,36,Stem Cell Reports
33,3.315,STEM CELLS DEV,81,2,5,7,13,15,8,5,9,4,8,5,Stem Cell Reports
34,13.251,J CLIN INVEST,77,0,3,7,7,6,7,7,6,8,0,26,Stem Cell Reports
35,35.612,NAT REV MOL CELL BIO,77,2,9,3,16,8,4,6,4,5,7,13,Stem Cell Reports
36,4.902,HUM MOL GENET,76,5,3,7,10,5,10,9,5,2,4,16,Stem Cell Reports
37,6.854,ONCOGENE,72,1,7,1,6,2,7,3,3,2,5,35,Stem Cell Reports
38,4.122,SCI REP-UK,71,4,32,17,14,4,0,0,0,0,0,0,Stem Cell Reports
39,8.784,J CELL BIOL,67,2,2,3,0,2,6,4,5,1,2,40,Stem Cell Reports
40,10.790,J EXP MED,62,0,0,4,8,5,2,7,5,3,1,27,Stem Cell Reports
41,14.248,MOL CELL,60,0,8,3,7,5,7,5,5,0,2,18,Stem Cell Reports
42,15.393,CELL RES,59,0,5,5,4,10,6,9,6,9,1,4,Stem Cell Reports
43,32.635,NAT REV NEUROSCI,59,0,5,4,5,5,1,4,7,2,4,22,Stem Cell Reports
44,3.184,BIOL REPROD,58,0,2,6,3,4,7,5,5,0,2,24,Stem Cell Reports
45,5.540,PLOS GENET,58,0,6,9,12,8,6,6,5,3,2,1,Stem Cell Reports
46,3.902,STEM CELL RES,56,2,9,7,11,12,1,2,8,3,1,0,Stem Cell Reports
47,4.401,J CELL SCI,55,0,1,1,3,4,2,5,1,3,2,33,Stem Cell Reports
48,4.539,J IMMUNOL,52,0,1,2,0,2,3,1,5,4,5,29,Stem Cell Reports
49,79.260,NEW ENGL J MED,52,5,7,2,2,1,6,2,1,3,1,22,Stem Cell Reports
50,2.559,BIOCHEM BIOPH RES CO,50,1,1,3,2,3,5,2,5,6,3,19,Stem Cell Reports
51,19.734,IMMUNITY,47,0,6,3,2,4,4,1,1,3,1,22,Stem Cell Reports
52,8.806,BIOMATERIALS,46,0,4,6,8,8,5,8,3,0,1,3,Stem Cell Reports
53,5.481,BIOINFORMATICS,45,0,1,4,6,4,3,4,7,9,4,3,Stem Cell Reports
54,9.251,CURR BIOL,45,0,0,1,3,0,1,3,4,3,1,29,Stem Cell Reports
55,41.465,NAT REV GENET,45,1,1,2,12,2,4,5,2,1,3,12,Stem Cell Reports
56,13.214,GENOME BIOL,44,0,2,5,8,5,3,1,4,5,5,6,Stem Cell Reports
57,4.929,STEM CELL TRANSL MED,44,5,5,8,10,9,6,0,0,0,0,1,Stem Cell Reports
58,2.507,DEV DYNAM,43,0,1,2,2,2,0,3,2,3,3,25,Stem Cell Reports
59,4.483,EXP NEUROL,43,0,4,4,3,4,1,2,2,2,3,18,Stem Cell Reports
60,42.784,NAT REV CANCER,42,0,2,1,3,3,5,6,0,4,3,15,Stem Cell Reports
61,4.069,AM J PATHOL,41,0,0,3,3,6,3,0,2,4,3,17,Stem Cell Reports
62,3.388,INVEST OPHTH VIS SCI,39,0,3,1,2,3,2,1,0,2,0,25,Stem Cell Reports
63, ,METHOD MOL BIOL,37,2,2,2,2,4,4,5,7,1,3,5,Stem Cell Reports
64,5.846,GLIA,36,1,4,2,4,2,2,1,3,0,3,14,Stem Cell Reports
65,18.881,CIRCULATION,33,0,1,0,2,8,6,1,2,1,2,10,Stem Cell Reports
66,20.773,GASTROENTEROLOGY,33,0,1,0,1,4,2,2,3,8,5,7,Stem Cell Reports
67,4.609,J NEUROCHEM,33,0,3,0,3,1,1,1,2,2,4,16,Stem Cell Reports
68,7.273,DIABETES,32,0,2,0,4,4,5,0,1,0,3,13,Stem Cell Reports
69,7.616,ELIFE,32,0,11,8,11,2,0,0,0,0,0,0,Stem Cell Reports
70,5.595,FASEB J,32,0,1,1,4,1,0,4,5,1,3,12,Stem Cell Reports
71,14.079,HEPATOLOGY,31,0,3,1,4,1,3,2,7,0,1,9,Stem Cell Reports
72,13.333,NAT STRUCT MOL BIOL,31,1,0,1,0,11,3,0,4,2,4,5,Stem Cell Reports
73,2.662,J NEUROSCI RES,30,2,0,0,1,0,2,0,0,2,4,19,Stem Cell Reports
74,3.961,ENDOCRINOLOGY,29,0,1,2,0,1,6,1,0,2,1,15,Stem Cell Reports
75,3.400,J COMP NEUROL,29,0,0,1,3,0,1,2,1,0,2,19,Stem Cell Reports
76,16.710,SCI TRANSL MED,29,2,1,5,9,2,7,1,2,0,0,0,Stem Cell Reports
77,3.923,J CELL PHYSIOL,28,0,1,1,0,1,3,3,1,2,1,15,Stem Cell Reports
78,53.254,LANCET,28,0,5,4,1,1,4,1,2,3,0,7,Stem Cell Reports
79,10.848,BRAIN,27,0,2,1,5,1,2,2,2,2,2,8,Stem Cell Reports
80,7.008,MOL THER,26,4,2,4,1,2,4,2,1,1,2,3,Stem Cell Reports
81,18.564,TRENDS CELL BIOL,26,0,2,6,2,4,3,4,0,3,0,2,Stem Cell Reports
82,9.032,ANNU REV CELL DEV BI,25,0,0,0,7,4,1,1,3,2,1,6,Stem Cell Reports
83,20.565,CELL METAB,25,0,5,2,1,5,1,4,2,0,4,1,Stem Cell Reports
84,3.309,EXP CELL RES,25,0,2,0,1,0,2,1,1,1,1,16,Stem Cell Reports
85,2.436,EXP HEMATOL,25,0,1,3,2,1,1,0,1,0,5,11,Stem Cell Reports
86,10.101,GENOME RES,25,1,0,2,5,4,6,0,2,2,2,1,Stem Cell Reports
87,9.247,CSH PERSPECT BIOL,24,0,1,9,0,2,7,2,2,1,0,0,Stem Cell Reports
88,3.512,MOL BIOL CELL,24,0,2,0,0,0,1,3,1,2,2,13,Stem Cell Reports
89,41.982,NAT REV IMMUNOL,24,0,0,2,1,2,2,1,1,0,3,12,Stem Cell Reports
90,3.508,TISSUE ENG,24,0,1,1,5,3,2,1,5,3,1,2,Stem Cell Reports
91,8.000,CELL DEATH DIFFER,23,0,0,2,2,3,3,2,0,1,3,7,Stem Cell Reports
92,4.995,CURR OPIN GENET DEV,23,0,2,2,5,3,2,1,1,0,0,7,Stem Cell Reports
93,4.990,HUM REPROD,23,0,0,3,5,1,1,1,1,2,0,9,Stem Cell Reports
94,5.227,NEUROBIOL DIS,23,0,0,6,2,0,2,2,1,1,0,9,Stem Cell Reports
95,3.382,NEUROSCIENCE,23,0,2,1,0,2,1,2,2,3,0,10,Stem Cell Reports
96,3.960,TRANSPLANTATION,23,1,1,0,1,1,1,1,0,2,1,14,Stem Cell Reports
97,10.250,ANN NEUROL,22,0,0,1,0,1,1,0,2,0,1,16,Stem Cell Reports
98,6.086,ARTERIOSCL THROM VAS,22,0,2,0,1,2,4,0,2,2,0,9,Stem Cell Reports
99,6.448,J INVEST DERMATOL,22,0,0,1,1,4,1,3,1,1,2,8,Stem Cell Reports
100,21.809,NAT IMMUNOL,22,0,0,0,5,1,0,1,1,2,2,10,Stem Cell Reports
