,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
71,4.277,ANN NY ACAD SCI,8,0,0,0,0,0,0,0,0,2,1,5,Annual Review of Neuroscience
72,23.290,CELL STEM CELL,8,0,2,0,0,3,1,1,1,0,0,0,Annual Review of Neuroscience
73,3.262,DEV BIOL,8,0,0,0,0,0,0,0,0,0,0,8,Annual Review of Neuroscience
74,2.073,FRONT COMPUT NEUROSC,8,0,0,1,3,0,0,2,1,0,0,1,Annual Review of Neuroscience
75, ,FRONT SYST NEUROSCI,8,0,2,1,1,0,0,3,1,0,0,0,Annual Review of Neuroscience
76,2.668,J NEUROSCI METH,8,0,1,1,3,1,0,0,1,0,0,1,Annual Review of Neuroscience
77,4.319,J NEUROSURG,8,2,0,0,0,1,0,0,0,1,1,3,Annual Review of Neuroscience
78,3.355,J R SOC INTERFACE,8,0,0,2,3,1,0,0,2,0,0,0,Annual Review of Neuroscience
79,2.159,NEUROSCI LETT,8,0,0,4,0,1,0,0,0,0,0,3,Annual Review of Neuroscience
80,2.538,PHARMACOL BIOCHEM BE,8,0,0,0,0,0,0,0,0,1,1,6,Annual Review of Neuroscience
81,5.540,PLOS GENET,8,0,0,1,2,0,3,0,0,1,0,1,Annual Review of Neuroscience
82, ,ARCH GEN PSYCHIAT,7,0,0,0,0,0,0,0,1,0,1,5,Annual Review of Neuroscience
83,4.231,BRAIN STRUCT FUNCT,7,2,1,0,1,0,0,0,3,0,0,0,Annual Review of Neuroscience
84,3.906,J BIOL RHYTHM,7,0,0,0,0,1,1,1,0,1,0,3,Annual Review of Neuroscience
85,13.251,J CLIN INVEST,7,0,0,1,0,1,0,1,3,0,0,1,Annual Review of Neuroscience
86,1.266,NEUROREPORT,7,0,0,0,0,0,0,0,0,1,0,6,Annual Review of Neuroscience
87,4.847,P ROY SOC B-BIOL SCI,7,0,1,0,0,2,0,4,0,0,0,0,Annual Review of Neuroscience
88, ,PSYCHOL SCI,7,0,1,1,1,0,1,0,0,0,0,3,Annual Review of Neuroscience
89,4.731,PSYCHONEUROENDOCRINO,7,0,0,1,1,1,1,0,0,0,0,3,Annual Review of Neuroscience
90,8.855,AM J HUM GENET,6,0,0,0,1,0,0,0,0,0,0,5,Annual Review of Neuroscience
91,3.495,BIOPHYS J,6,0,0,0,0,0,1,0,0,1,0,4,Annual Review of Neuroscience
92,1.650,BRAIN BEHAV EVOLUT,6,0,0,0,0,1,0,1,0,0,0,4,Annual Review of Neuroscience
93,5.413,DEVELOPMENT,6,0,0,0,0,1,0,1,0,0,0,4,Annual Review of Neuroscience
94,3.496,GENES BRAIN BEHAV,6,0,1,0,0,0,0,0,0,1,1,3,Annual Review of Neuroscience
95,3.468,J COGNITIVE NEUROSCI,6,0,0,0,0,1,2,2,0,0,0,1,Annual Review of Neuroscience
96, ,J NEUROBIOL,6,0,0,0,0,0,0,0,0,0,0,6,Annual Review of Neuroscience
97,4.609,J NEUROCHEM,6,0,0,2,0,0,0,0,1,0,0,3,Annual Review of Neuroscience
98, ,J PERS SOC PSYCHOL,6,0,0,0,0,0,0,0,0,0,0,6,Annual Review of Neuroscience
99,53.254,LANCET,6,0,0,2,0,0,0,0,1,0,0,3,Annual Review of Neuroscience
100,32.621,NAT MED,6,0,1,1,1,0,0,1,1,0,0,1,Annual Review of Neuroscience
