,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
27,5.227,NEUROBIOL DIS,106,0,7,9,9,7,11,5,12,10,8,28,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
28,3.569,AM J PHYSIOL-HEART C,104,0,1,3,4,3,7,10,3,3,4,66,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
29,4.454,NEUROBIOL AGING,102,0,3,16,16,8,14,5,5,4,6,25,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
30,32.621,NAT MED,97,0,3,0,2,11,4,32,4,6,3,32,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
31,4.483,EXP NEUROL,94,0,2,11,5,6,14,1,4,5,7,39,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
32,19.912,NAT NEUROSCI,94,0,4,8,3,10,1,9,4,3,5,47,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
33,79.260,NEW ENGL J MED,91,0,1,28,2,7,6,3,2,6,2,34,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
34,32.635,NAT REV NEUROSCI,90,0,1,5,14,9,7,8,2,7,2,35,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
35,15.211,CIRC RES,88,0,1,1,2,2,8,0,5,1,3,65,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
36,24.014,PHYSIOL REV,88,0,0,18,0,2,1,4,5,1,2,55,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
37,15.876,ACTA NEUROPATHOL,87,0,3,5,4,5,5,6,7,4,3,45,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
38,7.469,RADIOLOGY,81,0,3,5,5,8,13,3,2,8,4,30,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
39,18.881,CIRCULATION,80,0,5,4,7,4,5,7,2,4,3,39,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
40,2.668,J NEUROSCI METH,79,0,1,7,4,4,3,7,5,7,5,36,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
41,3.256,J APPL PHYSIOL,76,0,1,3,9,1,2,1,1,3,5,50,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
42,13.251,J CLIN INVEST,75,0,3,2,7,2,6,5,0,1,1,48,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
43,4.475,NEUROSURGERY,71,0,1,3,1,3,5,7,4,2,2,43,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
44,3.031,NMR BIOMED,71,0,6,5,8,5,1,9,7,3,5,22,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
45,5.846,GLIA,70,0,7,3,6,6,5,2,7,6,2,26,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
46,3.612,J MAGN RESON IMAGING,70,2,2,11,7,7,9,1,6,3,1,21,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
47,53.254,LANCET,66,0,1,8,7,1,4,0,4,5,3,33,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
48,3.476,J ALZHEIMERS DIS,62,0,6,10,10,6,10,8,7,2,1,2,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
49,2.159,NEUROSCI LETT,62,0,2,5,1,3,2,5,3,2,4,35,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
50,31.398,CELL,61,0,0,8,5,4,2,7,3,1,4,27,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
51,14.163,PROG NEUROBIOL,57,2,6,1,15,0,1,4,6,1,4,17,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
52,8.266,TRANSL STROKE RES,57,1,3,15,14,11,1,11,1,0,0,0,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
53, ,AM J PHYSIOL,56,0,0,0,0,0,0,0,0,0,0,56,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
54,3.163,NEUROCRIT CARE,56,0,2,11,14,3,2,8,4,4,2,6,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
55,7.704,EUR J NUCL MED MOL I,53,0,5,5,4,3,7,5,3,1,4,16,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
56,5.193,J NEUROINFLAMM,53,0,4,12,10,6,8,9,1,0,2,1,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
57,6.308,CEREB CORTEX,51,1,3,8,4,3,2,4,3,1,5,17,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
58,7.144,J NEUROL NEUROSUR PS,51,0,2,5,3,1,3,4,3,1,4,25,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
59, ,ACTA NEUROCHIR SUPPL,50,0,1,3,0,9,4,9,1,0,2,21,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
60,2.931,CEREBROVASC DIS,46,0,2,2,4,5,4,7,1,2,5,14,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
61,2.832,EUR J NEUROSCI,45,0,0,2,3,1,1,4,3,4,3,24,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
62,4.927,HUM BRAIN MAPP,45,1,2,6,4,5,4,1,3,2,0,17,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
63,6.823,HYPERTENSION,44,0,2,4,3,2,4,2,0,6,5,16,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
64,3.859,INT J STROKE,44,1,1,9,12,4,9,1,0,2,1,4,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
65,11.439,TRENDS NEUROSCI,44,0,0,3,1,1,2,1,1,6,1,28,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
66,2.662,J NEUROSCI RES,42,0,3,5,2,2,3,1,2,4,1,19,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
67,8.784,J CELL BIOL,40,0,1,1,0,1,0,0,3,0,3,31,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
68,2.448,J NEUROL SCI,40,0,1,1,0,0,2,2,1,4,4,25,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
69,3.490,J NEUROPATH EXP NEUR,40,0,0,2,4,1,2,3,0,1,2,25,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
70,19.819,NAT REV NEUROL,40,0,3,13,6,5,8,0,3,2,0,0,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
71,5.595,FASEB J,39,0,1,2,0,2,3,2,2,4,3,20,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
72,3.706,J PHARMACOL EXP THER,39,0,0,0,1,0,1,4,3,1,2,27,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
73, ,ARCH NEUROL-CHICAGO,38,0,0,0,0,0,4,3,3,2,2,24,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
74,3.123,PEDIATR RES,36,0,1,2,2,3,2,0,1,1,0,24,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
75,6.187,BRAIN PATHOL,35,0,0,3,4,5,2,0,2,0,3,16,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
76,9.163,PLOS BIOL,35,0,1,6,1,1,1,0,19,0,0,6,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
77,2.559,BIOCHEM BIOPH RES CO,34,0,0,4,3,1,1,0,1,2,2,20,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
78,6.630,CRIT CARE MED,34,0,1,1,5,2,2,2,3,1,2,15,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
79,5.067,EPILEPSIA,34,0,1,0,2,1,5,2,2,2,0,19,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
80,4.069,AM J PATHOL,33,0,0,0,1,0,2,1,4,2,1,22,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
81,6.086,ARTERIOSCL THROM VAS,33,0,1,1,6,2,0,4,3,2,3,11,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
82,1.449,NEUROL RES,33,0,0,5,1,0,2,4,1,2,1,17,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
83,3.603,NEUROCHEM INT,32,1,1,1,0,2,2,3,4,5,2,11,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
84,4.249,NEUROPHARMACOLOGY,32,0,2,4,4,1,5,1,0,1,4,10,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
85,4.539,J IMMUNOL,31,0,0,1,6,0,2,2,2,3,2,13,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
86,4.122,SCI REP-UK,31,3,10,10,2,5,1,0,0,0,0,0,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
87,15.132,BLOOD,30,0,0,0,1,1,2,2,5,4,2,13,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
88,6.523,ANESTHESIOLOGY,29,0,0,2,0,1,2,1,1,1,0,21,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
89,4.277,ANN NY ACAD SCI,29,0,2,1,0,0,2,0,0,1,1,22,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
90,6.290,CARDIOVASC RES,29,0,1,1,2,0,4,0,1,2,2,16,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
91,7.273,DIABETES,29,0,1,2,2,2,2,0,1,3,3,13,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
92,2.564,MAGN RESON IMAGING,29,0,2,3,4,1,3,2,0,0,1,13,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
93,10.790,J EXP MED,27,0,0,4,1,2,2,2,2,1,0,13,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
94,26.919,NAT METHODS,27,0,2,2,0,1,10,2,5,0,0,5,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
95,2.203,NUCL MED BIOL,27,0,1,1,0,2,1,4,2,1,0,15,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
96,12.764,ALZHEIMERS DEMENT,26,0,1,6,2,3,1,8,1,1,2,1,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
97,3.454,AM J PHYSIOL-CELL PH,26,0,1,0,1,0,0,2,0,1,3,18,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
98,3.173,BEHAV BRAIN RES,26,0,1,1,2,2,1,2,1,3,0,13,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
99,6.306,BRAIN BEHAV IMMUN,26,2,4,6,2,2,2,0,4,0,0,4,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
100,5.108,BBA-MOL BASIS DIS,25,0,9,0,3,1,5,2,3,1,0,1,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM
