,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
68,4.300,FRONT CELL NEUROSCI,16,0,6,10,0,0,0,0,0,0,0,0,Brain Stimulation
69,2.101,RESTOR NEUROL NEUROS,16,0,0,3,3,1,2,2,0,0,0,5,Brain Stimulation
70,5.867,BRIT J PSYCHIAT,15,0,3,1,0,0,2,0,0,1,0,8,Brain Stimulation
71,6.541,CURR OPIN NEUROBIOL,15,0,1,2,0,1,0,0,1,0,0,10,Brain Stimulation
72, ,ELECTROMYOGR MOTOR C,15,0,0,0,0,0,0,0,0,0,0,15,Brain Stimulation
73,19.819,NAT REV NEUROL,15,0,1,1,5,2,2,2,2,0,0,0,Brain Stimulation
74,2.045,NEUROPHYSIOL CLIN,15,3,3,1,0,0,1,0,2,0,1,4,Brain Stimulation
75,79.260,NEW ENGL J MED,15,0,0,0,0,1,2,0,0,0,0,12,Brain Stimulation
76,4.288,IEEE T BIO-MED ENG,14,0,2,1,1,0,1,1,0,0,3,5,Brain Stimulation
77,1.802,J REHABIL MED,14,0,0,1,1,0,0,1,4,4,2,1,Brain Stimulation
78,3.161,NEURAL PLAST,14,0,3,5,1,1,2,0,1,0,0,1,Brain Stimulation
79,4.122,SCI REP-UK,14,0,11,3,0,0,0,0,0,0,0,0,Brain Stimulation
80,14.675,ANNU REV NEUROSCI,13,0,0,0,0,0,0,1,0,0,1,11,Brain Stimulation
81,4.907,CORTEX,13,0,0,3,2,2,0,0,0,3,0,3,Brain Stimulation
82,5.043,DEPRESS ANXIETY,13,0,1,1,1,2,2,2,1,0,0,3,Brain Stimulation
83,2.774,NEUROMODULATION,13,5,0,1,4,0,2,0,1,0,0,0,Brain Stimulation
84,5.475,PSYCHOL MED,13,1,0,3,4,0,2,0,0,1,0,2,Brain Stimulation
85,3.222,PSYCHOPHARMACOLOGY,13,0,0,0,0,1,0,1,1,0,0,10,Brain Stimulation
86, ,ARCH NEUROL-CHICAGO,12,0,0,0,0,0,0,1,0,2,3,6,Brain Stimulation
87,3.440,BRAIN RES BULL,12,0,0,0,0,0,0,0,1,0,0,11,Brain Stimulation
88,6.045,J CEREBR BLOOD F MET,12,0,0,0,1,0,0,0,1,0,0,10,Brain Stimulation
89,4.721,PARKINSONISM RELAT D,12,0,1,1,3,0,2,0,1,1,1,2,Brain Stimulation
90,5.666,PHILOS T R SOC B,12,1,0,1,4,0,0,2,0,0,1,3,Brain Stimulation
91,14.163,PROG NEUROBIOL,12,0,0,0,0,3,0,0,0,0,0,9,Brain Stimulation
92,2.455,PSYCHIAT RES-NEUROIM,12,0,0,1,0,1,1,2,0,0,0,7,Brain Stimulation
93,6.944,SCHIZOPHRENIA BULL,12,0,0,1,4,0,2,0,1,0,0,4,Brain Stimulation
94,1.929,ACTA NEUROCHIR,11,0,0,0,1,1,1,2,3,0,0,3,Brain Stimulation
95,3.199,CEREBELLUM,11,1,2,1,2,3,0,1,1,0,0,0,Brain Stimulation
96,2.857,FRONT PSYCHIATRY,11,0,0,0,0,4,6,1,0,0,0,0,Brain Stimulation
97,2.319,J EXP PSYCHOL LEARN,11,0,0,0,1,0,0,0,2,2,1,5,Brain Stimulation
98,1.854,J NEUROPSYCH CLIN N,11,0,0,0,1,0,1,2,1,0,0,6,Brain Stimulation
99,5.002,J NEUROTRAUM,11,0,0,2,2,2,2,1,0,0,0,2,Brain Stimulation
100,3.174,PROG BRAIN RES,11,0,0,1,0,0,0,1,0,0,0,9,Brain Stimulation
