,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
45,1.500,EPILEPTIC DISORD,5,0,1,0,0,0,1,0,0,2,0,1,Epilepsy Currents
46,1.982,J CLIN NEUROPHYSIOL,5,0,1,1,0,1,1,0,0,0,0,1,Epilepsy Currents
47,3.706,J PHARMACOL EXP THER,5,0,1,0,1,1,0,0,1,0,0,1,Epilepsy Currents
48,5.426,NEUROIMAGE,5,1,1,1,0,0,2,0,0,0,0,0,Epilepsy Currents
49,6.239,STROKE,5,0,0,1,0,1,0,0,1,1,0,1,Epilepsy Currents
50,11.439,TRENDS NEUROSCI,5,1,0,0,0,1,0,0,0,0,0,3,Epilepsy Currents
51,3.126,ACTA NEUROL SCAND,4,0,1,0,0,2,0,0,0,0,0,1,Epilepsy Currents
52,4.649,ANN CLIN TRANSL NEUR,4,0,1,0,3,0,0,0,0,0,0,0,Epilepsy Currents
53,11.984,BIOL PSYCHIAT,4,0,0,0,1,0,0,0,0,0,0,3,Epilepsy Currents
54,6.308,CEREB CORTEX,4,0,3,0,0,0,1,0,0,0,0,0,Epilepsy Currents
55,3.979,CSH PERSPECT MED,4,0,1,3,0,0,0,0,0,0,0,0,Epilepsy Currents
56,3.478,CURR NEUROL NEUROSCI,4,1,0,3,0,0,0,0,0,0,0,0,Epilepsy Currents
57, ,ELECTROEN CLIN NEURO,4,0,0,0,0,0,0,0,0,0,0,4,Epilepsy Currents
58,3.783,J NEUROL,4,0,1,0,1,0,1,0,0,0,0,1,Epilepsy Currents
59,5.076,MOL NEUROBIOL,4,2,1,0,1,0,0,0,0,0,0,0,Epilepsy Currents
60,2.346,NEURORADIOLOGY,4,1,0,0,0,0,0,0,1,0,1,1,Epilepsy Currents
61,4.475,NEUROSURGERY,4,0,0,1,0,2,0,0,0,0,0,1,Epilepsy Currents
62,2.398,PEDIATR NEUROL,4,0,0,0,1,1,1,1,0,0,0,0,Epilepsy Currents
63,5.515,PEDIATRICS,4,0,0,0,0,2,0,0,0,1,0,1,Epilepsy Currents
64,3.174,PROG BRAIN RES,4,0,1,0,0,0,0,0,1,0,0,2,Epilepsy Currents
65,5.863,RESUSCITATION,4,0,0,0,0,2,1,1,0,0,0,0,Epilepsy Currents
66,12.108,TRENDS PHARMACOL SCI,4,0,3,0,1,0,0,0,0,0,0,0,Epilepsy Currents
67,3.653,AM J NEURORADIOL,3,0,0,1,0,0,1,0,0,1,0,0,Epilepsy Currents
68,4.069,AM J PATHOL,3,0,0,0,0,0,0,1,0,0,0,2,Epilepsy Currents
69, ,BRAIN RES REV,3,0,0,0,0,0,0,0,0,1,0,2,Epilepsy Currents
70,9.247,CSH PERSPECT BIOL,3,0,0,2,0,0,1,0,0,0,0,0,Epilepsy Currents
71,3.289,DEV MED CHILD NEUROL,3,0,0,0,0,0,0,0,0,0,0,3,Epilepsy Currents
72,7.616,ELIFE,3,0,2,0,1,0,0,0,0,0,0,0,Epilepsy Currents
73,3.508,FRONT NEUROL,3,0,0,2,0,1,0,0,0,0,0,0,Epilepsy Currents
74,4.927,HUM BRAIN MAPP,3,0,1,0,0,0,0,1,0,0,0,1,Epilepsy Currents
75,13.251,J CLIN INVEST,3,0,0,0,1,1,0,0,1,0,0,0,Epilepsy Currents
76,1.640,J CLIN NEUROSCI,3,0,1,1,0,1,0,0,0,0,0,0,Epilepsy Currents
77,3.400,J COMP NEUROL,3,0,0,1,0,0,0,0,1,0,0,1,Epilepsy Currents
78, ,J NEUROBIOL,3,0,0,0,0,0,0,0,0,0,0,3,Epilepsy Currents
79,47.661,JAMA-J AM MED ASSOC,3,0,0,0,0,0,1,0,0,0,0,2,Epilepsy Currents
80, ,JASPERS BASIC MECH E,3,0,0,0,0,0,3,0,0,0,0,0,Epilepsy Currents
81,50.167,NAT REV DRUG DISCOV,3,0,0,1,0,2,0,0,0,0,0,0,Epilepsy Currents
82,41.465,NAT REV GENET,3,0,1,0,0,1,0,1,0,0,0,0,Epilepsy Currents
83,8.037,NEUROSCI BIOBEHAV R,3,0,2,0,0,0,0,0,0,1,0,0,Epilepsy Currents
84,2.486,NEUROSURG CLIN N AM,3,0,2,0,0,0,0,0,0,0,0,1,Epilepsy Currents
85,5.719,NEUROTHERAPEUTICS,3,0,0,1,2,0,0,0,0,0,0,0,Epilepsy Currents
86,5.540,PLOS GENET,3,0,0,0,0,1,0,1,1,0,0,0,Epilepsy Currents
87,4.122,SCI REP-UK,3,1,1,1,0,0,0,0,0,0,0,0,Epilepsy Currents
88,1.878,SEMIN PEDIATR NEUROL,3,0,2,0,0,0,0,0,0,0,1,0,Epilepsy Currents
89,2.264,AM J MED GENET A,2,0,0,0,0,0,1,0,0,1,0,0,Epilepsy Currents
90,4.277,ANN NY ACAD SCI,2,0,0,1,0,0,0,0,0,0,0,1,Epilepsy Currents
91, ,ARCH NEUROL-CHICAGO,2,0,0,0,0,0,0,0,0,0,0,2,Epilepsy Currents
92, ,BIOMED INFORM INSIGH,2,0,1,0,0,0,0,0,0,1,0,0,Epilepsy Currents
93,2.583,BIOMED RES INT,2,0,0,1,0,1,0,0,0,0,0,0,Epilepsy Currents
94,2.170,BMC NEUROL,2,0,0,0,0,0,1,0,0,0,0,1,Epilepsy Currents
95,23.562,BMJ-BRIT MED J,2,0,0,0,1,0,0,0,0,1,0,0,Epilepsy Currents
96,8.032,CELL REP,2,0,0,0,0,1,1,0,0,0,0,0,Epilepsy Currents
97, ,CLIN PRACTICE GUIDEL,2,0,0,0,0,0,0,1,0,0,0,1,Epilepsy Currents
98, ,CLIN PSYCHOL REV,2,0,0,1,0,1,0,0,0,0,0,0,Epilepsy Currents
99,6.754,COCHRANE DB SYST REV,2,0,1,0,0,0,1,0,0,0,0,0,Epilepsy Currents
100,6.630,CRIT CARE MED,2,0,0,1,0,1,0,0,0,0,0,0,Epilepsy Currents
