,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
72,3.831,FRONT PHARMACOL,121,1,10,11,3,3,12,5,8,3,14,51,BIOLOGICAL PSYCHIATRY
73,3.199,PSYCHIAT CLIN NEUROS,121,1,6,5,5,7,5,8,8,7,11,58,BIOLOGICAL PSYCHIATRY
74,2.219,BRAIN BEHAV,120,2,3,9,5,9,10,10,5,7,7,53,BIOLOGICAL PSYCHIATRY
75,4.129,EUR PSYCHIAT,119,3,2,5,5,9,4,5,6,6,10,64,BIOLOGICAL PSYCHIATRY
76,,ONCOTARGET,119,5,4,7,5,6,4,12,13,5,8,50,BIOLOGICAL PSYCHIATRY
77,3.768,AUTISM RES,116,3,13,9,7,9,2,9,9,6,6,43,BIOLOGICAL PSYCHIATRY
78,9.504,P NATL ACAD SCI USA,116,8,11,12,7,8,8,10,12,9,3,28,BIOLOGICAL PSYCHIATRY
79,3.016,AM J MED GENET B,115,1,4,18,10,9,4,13,5,6,4,41,BIOLOGICAL PSYCHIATRY
80,3.125,BRAIN RES,115,0,4,6,8,5,3,7,8,8,11,55,BIOLOGICAL PSYCHIATRY
81,3.902,FRONT MOL NEUROSCI,115,4,9,14,6,8,5,11,12,2,8,36,BIOLOGICAL PSYCHIATRY
82,,J AUTISM DEV DISORD,108,1,10,5,5,7,3,5,4,11,5,52,BIOLOGICAL PSYCHIATRY
83,3.668,J ATTEN DISORD,106,0,0,0,1,0,1,6,6,3,5,84,BIOLOGICAL PSYCHIATRY
84,,BEHAV RES THER,104,0,3,6,11,6,8,3,8,7,1,51,BIOLOGICAL PSYCHIATRY
85,2.832,EUR J NEUROSCI,102,2,4,8,6,6,8,11,8,7,4,38,BIOLOGICAL PSYCHIATRY
86,,INT REV PSYCHIATR,102,3,7,8,6,3,3,1,10,6,8,47,BIOLOGICAL PSYCHIATRY
87,3.183,ALCOHOL CLIN EXP RES,101,3,9,4,11,11,5,9,7,8,6,28,BIOLOGICAL PSYCHIATRY
88,3.582,FRONT AGING NEUROSCI,101,4,2,6,3,9,8,10,9,4,8,38,BIOLOGICAL PSYCHIATRY
89,14.163,PROG NEUROBIOL,101,2,3,7,5,18,5,5,6,6,5,39,BIOLOGICAL PSYCHIATRY
90,6.120,BRAIN STIMUL,100,0,3,6,8,6,11,3,5,7,4,47,BIOLOGICAL PSYCHIATRY
91,6.486,J CHILD PSYCHOL PSYC,99,1,4,7,9,4,6,8,8,10,4,38,BIOLOGICAL PSYCHIATRY
92,4.211,ACS CHEM NEUROSCI,97,3,7,2,3,5,7,3,8,5,2,52,BIOLOGICAL PSYCHIATRY
93,,J ABNORM PSYCHOL,96,0,1,2,4,6,7,5,14,6,15,36,BIOLOGICAL PSYCHIATRY
94,2.889,NEUROPSYCHOLOGIA,96,0,4,4,2,3,8,8,7,8,7,45,BIOLOGICAL PSYCHIATRY
95,,ASIAN J PSYCHIATR,95,0,1,2,2,4,4,6,7,6,2,61,BIOLOGICAL PSYCHIATRY
96,3.614,CLIN NEUROPHYSIOL,93,0,1,6,7,4,2,9,2,4,3,55,BIOLOGICAL PSYCHIATRY
97,5.719,NEUROTHERAPEUTICS,92,4,7,3,3,4,4,3,7,5,6,46,BIOLOGICAL PSYCHIATRY
98,7.616,ELIFE,91,5,10,5,9,6,3,9,8,7,3,26,BIOLOGICAL PSYCHIATRY
99,3.553,EUR CHILD ADOLES PSY,90,1,2,2,2,7,9,5,8,4,6,44,BIOLOGICAL PSYCHIATRY
100,6.250,J AM ACAD CHILD PSY,90,0,6,9,4,5,8,7,5,10,5,31,BIOLOGICAL PSYCHIATRY
