,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
88,1.806,EXP BRAIN RES,55,0,1,6,3,2,4,1,5,2,9,22,MOVEMENT DISORDERS
89,5.971,J NEUROSCI,55,1,4,5,4,10,2,5,3,0,1,20,MOVEMENT DISORDERS
90,5.426,NEUROIMAGE,55,0,2,5,3,7,1,4,6,1,3,23,MOVEMENT DISORDERS
91,,ADV NEUROBIOL,54,0,0,4,2,4,3,5,4,9,3,20,MOVEMENT DISORDERS
92,4.609,J NEUROCHEM,54,1,4,7,3,7,6,0,3,1,3,19,MOVEMENT DISORDERS
93,6.754,COCHRANE DB SYST REV,53,0,1,0,1,4,2,1,2,2,0,40,MOVEMENT DISORDERS
94,1.562,EUR NEUROL,53,1,1,2,0,4,2,6,6,1,6,24,MOVEMENT DISORDERS
95,10.602,SLEEP MED REV,52,0,0,4,2,5,11,3,7,4,7,9,MOVEMENT DISORDERS
96,4.206,CNS DRUGS,51,0,2,3,2,3,0,5,2,4,3,27,MOVEMENT DISORDERS
97,3.495,CNS NEUROSCI THER,51,0,6,0,2,2,2,1,6,3,8,21,MOVEMENT DISORDERS
98,2.757,CURR PHARM DESIGN,51,0,2,4,4,9,0,11,5,0,2,14,MOVEMENT DISORDERS
99,4.711,NEUROREHAB NEURAL RE,51,0,2,4,5,10,1,8,5,0,4,12,MOVEMENT DISORDERS
100,0.920,PRESSE MED,51,0,5,6,3,2,4,4,11,3,2,11,MOVEMENT DISORDERS
