,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
52,3.394,FRONT PHYSIOL,51,0,3,3,0,1,6,3,5,6,4,20,CELL DEATH AND DIFFERENTIATION
53,2.959,J CELL BIOCHEM,51,0,3,2,6,0,2,5,6,5,2,20,CELL DEATH AND DIFFERENTIATION
54,10.198,SEMIN CANCER BIOL,51,1,4,6,7,4,1,5,4,4,3,12,CELL DEATH AND DIFFERENTIATION
55,4.224,J LEUKOCYTE BIOL,49,0,3,4,1,3,5,6,2,3,4,18,CELL DEATH AND DIFFERENTIATION
56,5.108,BBA-MOL BASIS DIS,48,0,2,10,1,4,6,1,3,1,7,13,CELL DEATH AND DIFFERENTIATION
57,3.923,J CELL PHYSIOL,48,0,2,2,3,4,7,2,3,2,4,19,CELL DEATH AND DIFFERENTIATION
58,2.757,CURR PHARM DESIGN,47,0,6,4,4,1,4,5,3,2,2,16,CELL DEATH AND DIFFERENTIATION
59,3.748,MECH AGEING DEV,47,0,3,4,0,3,4,6,10,4,2,11,CELL DEATH AND DIFFERENTIATION
60,10.199,CLIN CANCER RES,46,0,1,5,6,5,2,3,6,1,8,9,CELL DEATH AND DIFFERENTIATION
61,,METHOD MOL BIOL,46,0,0,6,1,5,7,2,3,3,3,16,CELL DEATH AND DIFFERENTIATION
62,3.679,BBA-GEN SUBJECTS,45,0,2,3,4,2,9,4,2,4,1,14,CELL DEATH AND DIFFERENTIATION
63,3.040,EUR J PHARMACOL,45,0,0,1,0,4,4,2,4,2,4,24,CELL DEATH AND DIFFERENTIATION
64,0.833,INT J CLIN EXP MED,45,2,1,1,2,3,4,6,1,3,4,18,CELL DEATH AND DIFFERENTIATION
65,4.302,J CELL MOL MED,45,0,8,4,1,1,1,2,3,6,3,16,CELL DEATH AND DIFFERENTIATION
66,4.235,BIOCHEM PHARMACOL,44,2,2,5,3,3,2,3,2,3,4,15,CELL DEATH AND DIFFERENTIATION
67,2.583,BIOMED RES INT,44,0,3,7,4,1,2,2,3,3,3,16,CELL DEATH AND DIFFERENTIATION
68,10.557,EMBO J,44,0,7,9,6,5,5,1,3,2,1,5,CELL DEATH AND DIFFERENTIATION
69,3.520,FRONT CELL INFECT MI,44,1,3,0,3,1,6,5,3,3,5,14,CELL DEATH AND DIFFERENTIATION
70,2.784,INT J MOL MED,44,0,0,2,1,4,2,7,3,5,3,17,CELL DEATH AND DIFFERENTIATION
71,3.603,NEUROCHEM INT,44,2,3,6,1,1,4,6,1,4,2,14,CELL DEATH AND DIFFERENTIATION
72,3.487,CELL SIGNAL,43,2,1,2,7,1,2,3,3,3,4,15,CELL DEATH AND DIFFERENTIATION
73,2.772,NEUROCHEM RES,43,2,2,2,2,2,8,3,2,4,0,16,CELL DEATH AND DIFFERENTIATION
74,3.061,AM J TRANSL RES,42,1,3,4,2,2,2,3,6,2,5,12,CELL DEATH AND DIFFERENTIATION
75,3.989,STEM CELLS INT,42,0,1,6,11,3,9,1,2,1,2,6,CELL DEATH AND DIFFERENTIATION
76,5.365,MOL CANCER THER,40,1,3,7,1,4,4,2,3,3,3,9,CELL DEATH AND DIFFERENTIATION
77,3.469,CURR MED CHEM,39,0,1,2,2,0,1,3,2,2,4,22,CELL DEATH AND DIFFERENTIATION
78,3.309,EXP CELL RES,39,0,0,4,5,4,3,6,1,3,3,10,CELL DEATH AND DIFFERENTIATION
79,7.776,MOL CANCER,39,1,4,7,6,3,1,3,2,3,6,3,CELL DEATH AND DIFFERENTIATION
80,3.185,FISH SHELLFISH IMMUN,38,0,0,1,1,1,2,2,3,6,2,20,CELL DEATH AND DIFFERENTIATION
81,4.019,FRONT MICROBIOL,38,2,2,4,1,2,1,3,4,3,2,14,CELL DEATH AND DIFFERENTIATION
82,11.561,NUCLEIC ACIDS RES,38,0,5,5,3,6,2,4,1,2,1,9,CELL DEATH AND DIFFERENTIATION
83,8.537,THERANOSTICS,38,2,4,5,4,4,2,0,2,2,3,10,CELL DEATH AND DIFFERENTIATION
84,15.132,BLOOD,37,2,0,3,3,4,1,2,2,0,3,17,CELL DEATH AND DIFFERENTIATION
85,14.163,PROG NEUROBIOL,37,1,1,5,3,3,4,4,6,1,0,9,CELL DEATH AND DIFFERENTIATION
86,6.138,SEMIN CELL DEV BIOL,37,2,0,4,2,3,9,0,1,3,3,10,CELL DEATH AND DIFFERENTIATION
87,4.902,HUM MOL GENET,36,1,2,4,1,2,5,5,3,3,1,9,CELL DEATH AND DIFFERENTIATION
88,14.248,MOL CELL,36,2,4,4,8,3,3,0,5,1,2,4,CELL DEATH AND DIFFERENTIATION
89,2.498,GENE,35,0,3,3,1,2,3,1,3,0,4,15,CELL DEATH AND DIFFERENTIATION
90,2.561,MOL CELL BIOCHEM,35,0,0,1,3,1,1,1,3,6,3,16,CELL DEATH AND DIFFERENTIATION
91,3.895,CELL MOL NEUROBIOL,34,0,3,2,1,3,2,2,0,4,2,15,CELL DEATH AND DIFFERENTIATION
92,3.977,FOOD CHEM TOXICOL,34,0,0,0,0,1,2,1,2,5,2,21,CELL DEATH AND DIFFERENTIATION
93,13.251,J CLIN INVEST,34,1,5,4,3,3,0,4,6,2,1,5,CELL DEATH AND DIFFERENTIATION
94,4.368,J VIROL,34,1,2,2,3,0,4,1,3,0,1,17,CELL DEATH AND DIFFERENTIATION
95,3.877,FRONT NEUROSCI-SWITZ,33,0,2,5,2,1,0,5,3,1,4,10,CELL DEATH AND DIFFERENTIATION
96,3.234,LIFE SCI,33,0,1,3,1,3,2,2,4,4,3,10,CELL DEATH AND DIFFERENTIATION
97,3.288,BMC CANCER,32,0,0,1,6,5,2,4,3,2,2,7,CELL DEATH AND DIFFERENTIATION
98,5.072,CARCINOGENESIS,32,0,2,4,4,6,3,5,0,0,2,6,CELL DEATH AND DIFFERENTIATION
99,2.234,NEURAL REGEN RES,32,1,2,4,1,1,1,2,3,2,2,13,CELL DEATH AND DIFFERENTIATION
100,2.936,RSC ADV,32,1,0,1,2,2,2,4,0,2,1,17,CELL DEATH AND DIFFERENTIATION
