,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
32,3.490,J NEUROPATH EXP NEUR,49,0,1,1,3,5,2,3,0,1,4,29,Molecular Neurodegeneration
33,4.069,AM J PATHOL,48,0,2,0,1,1,0,7,3,3,5,26,Molecular Neurodegeneration
34,27.144,LANCET NEUROL,46,2,5,5,4,7,6,2,4,3,2,6,Molecular Neurodegeneration
35,12.353,NAT COMMUN,45,4,6,12,12,6,3,2,0,0,0,0,Molecular Neurodegeneration
36,32.621,NAT MED,43,0,5,2,5,4,2,1,1,1,3,19,Molecular Neurodegeneration
37,2.559,BIOCHEM BIOPH RES CO,42,1,3,1,1,0,4,2,4,4,2,20,Molecular Neurodegeneration
38,10.790,J EXP MED,41,2,8,7,4,0,3,1,0,0,1,15,Molecular Neurodegeneration
39,6.530,ANTIOXID REDOX SIGN,40,0,1,5,7,1,4,6,3,7,0,6,Molecular Neurodegeneration
40,5.595,FASEB J,40,0,1,3,0,3,1,3,4,5,1,19,Molecular Neurodegeneration
41,5.846,GLIA,40,1,4,1,2,9,0,3,0,4,3,13,Molecular Neurodegeneration
42,4.483,EXP NEUROL,38,0,3,3,1,2,2,0,6,1,1,19,Molecular Neurodegeneration
43,6.020,FREE RADICAL BIO MED,38,0,1,1,2,7,2,5,5,3,3,9,Molecular Neurodegeneration
44,2.662,J NEUROSCI RES,36,0,0,0,0,2,1,0,4,2,3,24,Molecular Neurodegeneration
45,79.260,NEW ENGL J MED,35,0,0,1,2,18,2,0,4,1,1,6,Molecular Neurodegeneration
46,6.239,STROKE,34,0,0,2,1,0,1,2,3,4,2,19,Molecular Neurodegeneration
47, ,ARCH NEUROL-CHICAGO,33,0,0,0,0,0,3,2,2,2,2,22,Molecular Neurodegeneration
48,13.251,J CLIN INVEST,33,0,0,3,1,2,1,4,1,3,5,13,Molecular Neurodegeneration
49,5.414,ACTA NEUROPATHOL COM,32,2,10,7,11,2,0,0,0,0,0,0,Molecular Neurodegeneration
50,4.401,J CELL SCI,32,0,0,5,5,6,2,2,1,1,1,9,Molecular Neurodegeneration
51,19.064,NAT CELL BIOL,32,0,0,2,0,1,2,5,3,5,0,14,Molecular Neurodegeneration
52,19.819,NAT REV NEUROL,31,0,2,8,4,7,0,5,5,0,0,0,Molecular Neurodegeneration
53,2.448,J NEUROL SCI,30,0,0,2,0,3,2,1,2,2,1,17,Molecular Neurodegeneration
54,3.813,MOL CELL BIOL,30,0,1,0,1,1,1,0,0,0,1,25,Molecular Neurodegeneration
55,4.122,SCI REP-UK,30,1,12,8,1,2,5,1,0,0,0,0,Molecular Neurodegeneration
56,8.032,CELL REP,29,2,6,6,9,2,4,0,0,0,0,0,Molecular Neurodegeneration
57,2.997,BIOCHEMISTRY-US,28,0,1,0,0,0,2,3,3,1,1,17,Molecular Neurodegeneration
58,3.388,INVEST OPHTH VIS SCI,27,0,0,1,1,2,0,4,1,2,2,14,Molecular Neurodegeneration
59,5.076,MOL NEUROBIOL,26,3,13,5,1,4,0,0,0,0,0,0,Molecular Neurodegeneration
60,8.324,MOVEMENT DISORD,25,3,4,3,3,4,1,1,2,0,0,4,Molecular Neurodegeneration
61,2.832,EUR J NEUROSCI,24,0,1,0,0,2,1,1,2,1,1,15,Molecular Neurodegeneration
62,8.000,CELL DEATH DIFFER,23,1,1,5,2,0,0,1,0,0,4,9,Molecular Neurodegeneration
63,2.655,J NEUROIMMUNOL,23,0,0,0,0,1,2,1,3,2,1,13,Molecular Neurodegeneration
64,5.108,BBA-MOL BASIS DIS,22,0,0,2,1,2,0,3,4,2,0,8,Molecular Neurodegeneration
65,5.638,CELL DEATH DIS,22,1,0,5,6,7,0,1,2,0,0,0,Molecular Neurodegeneration
66,5.413,DEVELOPMENT,22,0,0,1,1,1,2,2,2,3,0,10,Molecular Neurodegeneration
67,16.710,SCI TRANSL MED,22,2,7,0,4,2,2,4,1,0,0,0,Molecular Neurodegeneration
68,8.749,EMBO REP,21,2,5,4,1,3,1,0,0,1,0,4,Molecular Neurodegeneration
69,2.999,FEBS LETT,21,0,0,0,0,0,1,5,1,1,0,13,Molecular Neurodegeneration
70,6.045,J CEREBR BLOOD F MET,21,2,4,2,0,0,1,1,0,1,0,10,Molecular Neurodegeneration
71,53.254,LANCET,21,0,5,1,0,0,1,1,0,1,1,11,Molecular Neurodegeneration
72,5.015,ALZHEIMERS RES THER,20,1,2,5,5,5,2,0,0,0,0,0,Molecular Neurodegeneration
73,4.300,FRONT CELL NEUROSCI,20,1,0,8,3,8,0,0,0,0,0,0,Molecular Neurodegeneration
74,11.561,NUCLEIC ACIDS RES,20,1,1,2,2,3,2,1,1,1,0,6,Molecular Neurodegeneration
75,8.855,AM J HUM GENET,19,0,0,0,1,1,3,1,0,1,2,10,Molecular Neurodegeneration
76,7.144,J NEUROL NEUROSUR PS,19,0,1,2,1,3,1,1,0,1,1,8,Molecular Neurodegeneration
77,3.512,MOL BIOL CELL,19,0,2,1,1,1,1,1,0,3,1,8,Molecular Neurodegeneration
78,11.439,TRENDS NEUROSCI,19,0,1,2,3,1,0,1,3,1,1,6,Molecular Neurodegeneration
79,15.132,BLOOD,18,0,0,0,0,0,0,2,2,1,1,12,Molecular Neurodegeneration
80,9.462,GENE DEV,18,0,2,0,1,0,0,2,0,2,2,9,Molecular Neurodegeneration
81,3.400,J COMP NEUROL,18,0,1,0,1,0,0,0,0,2,0,14,Molecular Neurodegeneration
82,3.603,NEUROCHEM INT,18,0,0,1,3,3,0,1,1,1,2,6,Molecular Neurodegeneration
83,4.721,PARKINSONISM RELAT D,18,0,1,3,2,2,3,2,1,2,0,2,Molecular Neurodegeneration
84,4.277,ANN NY ACAD SCI,17,0,0,1,0,1,0,0,0,1,0,14,Molecular Neurodegeneration
85,11.100,AUTOPHAGY,17,1,3,6,1,1,3,1,1,0,0,0,Molecular Neurodegeneration
86,3.289,CURR ALZHEIMER RES,17,0,2,2,0,1,7,1,0,1,1,2,Molecular Neurodegeneration
87,2.982,AMYOTROPH LAT SCL FR,16,0,1,2,2,1,2,0,1,1,0,6,Molecular Neurodegeneration
88,14.675,ANNU REV NEUROSCI,16,1,0,0,1,0,1,1,1,0,1,10,Molecular Neurodegeneration
89,3.173,BEHAV BRAIN RES,16,1,2,1,0,1,4,1,0,1,2,3,Molecular Neurodegeneration
90,9.251,CURR BIOL,16,1,2,0,3,0,2,0,1,0,0,7,Molecular Neurodegeneration
91,3.582,FRONT AGING NEUROSCI,16,1,4,3,5,2,0,0,1,0,0,0,Molecular Neurodegeneration
92,3.966,HIPPOCAMPUS,16,1,0,2,0,1,2,5,1,1,0,3,Molecular Neurodegeneration
93,7.439,J NUCL MED,16,1,10,1,2,1,1,0,0,0,0,0,Molecular Neurodegeneration
94,14.248,MOL CELL,16,0,2,1,3,0,1,1,0,2,1,5,Molecular Neurodegeneration
95,5.540,PLOS GENET,16,0,1,3,4,1,2,0,1,0,2,2,Molecular Neurodegeneration
96,3.857,BIOCHEM J,14,2,0,0,1,0,0,1,0,1,0,9,Molecular Neurodegeneration
97,6.721,CELL MOL LIFE SCI,14,0,1,1,2,2,5,0,0,0,1,2,Molecular Neurodegeneration
98,15.211,CIRC RES,14,0,0,0,2,1,0,1,2,2,0,6,Molecular Neurodegeneration
99,3.979,CSH PERSPECT MED,14,0,0,2,0,0,12,0,0,0,0,0,Molecular Neurodegeneration
100,2.779,J NEURAL TRANSM,14,0,1,2,0,1,0,3,0,0,0,7,Molecular Neurodegeneration
