,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
55,5.186,J INFECT DIS,29,3,1,3,5,1,1,0,0,1,1,13,NATURE MEDICINE
56,6.158,PLOS PATHOG,27,0,3,1,4,6,3,4,2,2,2,0,NATURE MEDICINE
57,8.784,J CELL BIOL,26,1,0,1,0,4,1,0,4,1,1,13,NATURE MEDICINE
58,10.023,LEUKEMIA,26,0,6,3,4,3,1,0,0,2,0,7,NATURE MEDICINE
59,18.881,CIRCULATION,25,1,3,1,2,2,1,4,2,0,1,8,NATURE MEDICINE
60,4.505,J LIPID RES,25,1,2,3,1,1,0,2,2,0,0,13,NATURE MEDICINE
61,50.167,NAT REV DRUG DISCOV,25,1,8,0,10,1,1,1,0,1,0,2,NATURE MEDICINE
62,4.069,AM J PATHOL,24,0,1,1,1,0,1,1,1,3,1,14,NATURE MEDICINE
63,35.612,NAT REV MOL CELL BIO,24,0,1,2,1,2,3,1,2,2,1,9,NATURE MEDICINE
64,4.256,ANTIMICROB AGENTS CH,23,1,5,5,6,2,1,1,1,0,0,1,NATURE MEDICINE
65,4.248,EUR J IMMUNOL,23,0,2,3,1,0,2,3,1,2,0,9,NATURE MEDICINE
66,7.008,MOL THER,23,0,7,2,1,3,0,2,1,0,2,5,NATURE MEDICINE
67,4.018,AM J PHYSIOL-ENDOC M,22,0,2,1,1,0,1,1,2,3,4,7,NATURE MEDICINE
68,10.101,GENOME RES,22,0,2,4,3,2,2,1,3,1,1,3,NATURE MEDICINE
69,17.016,GUT,21,5,5,1,3,1,3,0,1,1,0,1,NATURE MEDICINE
70,5.559,PAIN,21,0,3,0,1,2,0,0,2,2,3,8,NATURE MEDICINE
71,15.239,AM J RESP CRIT CARE,20,1,1,2,4,2,1,2,0,1,0,6,NATURE MEDICINE
72,17.872,CELL HOST MICROBE,20,0,6,5,1,4,1,0,1,0,2,0,NATURE MEDICINE
73,7.616,ELIFE,20,3,4,8,2,3,0,0,0,0,0,0,NATURE MEDICINE
74,15.040,J HEPATOL,20,1,7,4,3,1,1,2,1,0,0,0,NATURE MEDICINE
75,9.616,DEV CELL,19,0,0,0,3,0,2,3,4,2,2,3,NATURE MEDICINE
76,13.397,DIABETES CARE,19,1,3,1,3,0,2,1,1,2,2,3,NATURE MEDICINE
77,6.023,DIABETOLOGIA,19,0,2,4,0,3,2,1,0,0,0,7,NATURE MEDICINE
78,36.421,LANCET ONCOL,19,1,5,6,1,0,1,0,4,0,0,1,NATURE MEDICINE
79,7.360,MUCOSAL IMMUNOL,19,1,4,2,2,3,4,2,1,0,0,0,NATURE MEDICINE
80,17.324,NAT REV GASTRO HEPAT,18,0,3,1,4,7,1,1,1,0,0,0,NATURE MEDICINE
81,22.714,ANNU REV IMMUNOL,17,0,0,1,2,1,2,1,0,3,1,6,NATURE MEDICINE
82,11.984,BIOL PSYCHIAT,17,2,0,1,3,0,1,0,1,3,1,5,NATURE MEDICINE
83,5.511,FRONT IMMUNOL,17,0,4,4,1,5,3,0,0,0,0,0,NATURE MEDICINE
84,9.217,IMMUNOL REV,16,0,0,4,4,3,0,3,0,1,0,1,NATURE MEDICINE
85,4.609,J NEUROCHEM,16,0,2,0,0,0,0,2,2,1,2,7,NATURE MEDICINE
86, ,ONCOTARGET,16,1,6,6,2,1,0,0,0,0,0,0,NATURE MEDICINE
87,5.540,PLOS GENET,16,0,1,1,5,1,3,3,0,0,1,1,NATURE MEDICINE
88,3.125,BRAIN RES,15,0,0,0,0,0,1,2,1,0,0,11,NATURE MEDICINE
89,5.413,DEVELOPMENT,15,0,1,3,1,3,1,0,0,0,0,6,NATURE MEDICINE
90,11.640,MOL PSYCHIATR,15,0,1,2,1,1,2,0,0,2,1,5,NATURE MEDICINE
91,13.843,NAT CHEM BIOL,15,0,2,2,1,2,1,3,0,1,1,2,NATURE MEDICINE
92,3.382,NEUROSCIENCE,15,0,2,0,0,0,0,1,0,0,0,12,NATURE MEDICINE
93,13.396,AM J PSYCHIAT,14,0,1,0,1,2,2,0,2,1,1,4,NATURE MEDICINE
94,10.293,EMBO MOL MED,14,3,1,1,2,4,1,1,0,1,0,0,NATURE MEDICINE
95,2.999,FEBS LETT,14,0,0,2,1,2,2,2,1,0,1,3,NATURE MEDICINE
96,8.429,KIDNEY INT,14,0,0,6,1,0,1,0,0,1,0,5,NATURE MEDICINE
97,2.845,MALARIA J,14,1,3,0,3,2,1,0,1,0,1,2,NATURE MEDICINE
98,6.086,ARTERIOSCL THROM VAS,13,0,0,4,0,0,2,3,0,1,1,2,NATURE MEDICINE
99, ,ARTHRITIS RHEUM-US,13,0,0,0,0,2,3,1,1,2,0,4,NATURE MEDICINE
100,8.000,CELL DEATH DIFFER,13,1,2,3,0,1,0,2,0,1,1,2,NATURE MEDICINE
