,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
34,6.306,BRAIN BEHAV IMMUN,18,0,0,0,0,10,0,1,0,0,1,6,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
35,6.045,J CEREBR BLOOD F MET,18,1,0,1,3,2,0,5,1,0,1,4,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
36,2.448,J NEUROL SCI,18,0,3,2,0,3,0,0,0,2,1,7,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
37,9.384,NEURO-ONCOLOGY,18,3,0,3,3,0,0,1,1,2,0,5,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
38,3.125,BRAIN RES,17,0,1,1,2,2,0,2,1,1,1,6,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
39,2.371,INT REV NEUROBIOL,17,1,4,0,0,1,3,0,0,0,0,8,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
40,12.764,ALZHEIMERS DEMENT,16,1,0,2,1,0,2,2,0,4,0,4,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
41,4.483,EXP NEUROL,16,0,3,1,2,0,0,1,0,0,2,7,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
42,2.159,NEUROSCI LETT,16,0,1,5,2,2,0,3,2,1,0,0,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
43,5.511,FRONT IMMUNOL,15,1,0,0,1,3,0,0,1,1,0,8,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
44,2.779,J NEURAL TRANSM,15,1,5,0,0,0,1,0,0,1,2,5,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
45,2.655,J NEUROIMMUNOL,15,0,0,0,0,2,0,1,0,0,1,11,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
46,3.869,NEUROIMAGE-CLIN,15,1,1,2,1,2,0,2,0,0,1,5,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
47,4.249,NEUROPHARMACOLOGY,15,0,1,2,2,3,0,1,0,0,1,5,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
48,3.382,NEUROSCIENCE,15,0,1,0,0,3,0,1,1,0,0,9,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
49,4.300,FRONT CELL NEUROSCI,14,1,2,1,1,3,1,1,0,1,1,2,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
50,6.426,MOL NEURODEGENER,14,1,1,3,1,1,1,1,0,0,1,4,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
51,3.783,J NEUROL,13,1,3,0,2,1,1,0,0,0,0,5,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
52,1.120,MED HYPOTHESES,13,0,3,1,0,0,0,3,0,0,0,6,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
53,19.819,NAT REV NEUROL,13,0,4,3,0,2,0,0,0,0,0,4,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
54,3.161,NEURAL PLAST,13,2,2,0,1,0,1,1,0,0,2,4,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
55,3.979,CSH PERSPECT MED,12,0,0,5,1,2,2,0,0,1,0,1,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
56,1.345,FOLIA NEUROPATHOL,12,0,1,2,0,2,1,0,0,1,0,5,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
57,4.609,J NEUROCHEM,12,1,1,2,2,2,0,1,1,0,0,2,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
58,2.662,J NEUROSCI RES,12,1,2,0,2,2,0,2,0,0,0,3,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
59,2.234,NEURAL REGEN RES,12,1,0,2,1,0,1,0,0,0,0,7,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
60,8.973,AGEING RES REV,11,0,2,1,0,2,0,1,2,0,0,3,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
61,10.250,ANN NEUROL,11,1,0,3,1,0,0,1,0,0,1,4,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
62,2.559,BIOCHEM BIOPH RES CO,11,0,0,0,1,0,1,1,2,0,0,6,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
63,6.721,CELL MOL LIFE SCI,11,0,0,1,0,0,0,0,0,2,2,6,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
64,8.032,CELL REP,11,0,2,1,1,2,0,0,1,1,0,3,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
65,3.040,EUR J PHARMACOL,11,0,1,1,0,0,0,0,0,0,0,9,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
66,2.454,J MOL NEUROSCI,11,1,0,2,0,0,1,0,0,1,1,5,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
67,3.172,J PARKINSON DIS,11,0,2,0,0,0,1,0,0,0,1,7,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
68,1.922,MOL MED REP,11,0,1,0,3,2,0,1,0,0,1,3,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
69,8.037,NEUROSCI BIOBEHAV R,11,0,2,0,0,0,1,2,0,1,0,5,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
70,9.504,P NATL ACAD SCI USA,11,1,0,1,0,0,0,2,0,0,1,6,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
71,4.721,PARKINSONISM RELAT D,11,1,2,0,3,0,1,0,0,0,0,4,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
72,3.495,CNS NEUROSCI THER,10,0,0,2,0,1,0,3,1,0,0,3,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
73,3.289,CURR ALZHEIMER RES,10,1,0,1,1,2,1,0,0,0,0,4,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
74,4.010,CURR OPIN NEUROL,10,2,1,2,3,0,1,0,0,0,0,1,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
75,7.616,ELIFE,10,0,0,0,2,0,1,0,1,1,0,5,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
76,13.251,J CLIN INVEST,10,0,0,1,1,3,0,0,0,0,1,4,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
77,5.002,J NEUROTRAUM,10,0,0,1,0,3,0,0,0,0,1,5,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
78,32.635,NAT REV NEUROSCI,10,0,0,0,2,1,0,0,0,1,3,3,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
79,2.285,NEUROL SCI,10,0,0,0,2,2,1,1,1,2,0,1,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
80,,NPJ PARKINSON DIS,10,0,0,0,0,1,0,0,0,2,2,5,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
81,5.878,AM J SURG PATHOL,9,0,0,0,1,0,1,1,0,0,1,5,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
82,5.108,BBA-MOL BASIS DIS,9,0,2,1,0,0,0,0,0,0,0,6,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
83,,BRAIN SCI,9,1,0,2,0,0,1,0,0,0,0,5,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
84,7.144,J NEUROL NEUROSUR PS,9,2,2,0,1,1,0,1,0,0,1,1,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
85,27.144,LANCET NEUROL,9,3,2,0,1,1,0,0,0,0,0,2,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
86,3.186,NEUROTOX RES,9,0,0,1,1,0,0,0,0,1,3,3,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
87,,AKTUEL NEUROL,8,0,2,1,0,0,0,0,0,0,2,3,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
88,5.015,ALZHEIMERS RES THER,8,0,0,4,0,1,0,0,0,1,0,2,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
89,4.649,ANN CLIN TRANSL NEUR,8,0,0,0,0,3,1,0,0,0,0,4,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
90,2.535,BRAIN TUMOR PATHOL,8,1,1,1,1,0,0,0,0,0,1,3,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
91,4.816,EUR J MED CHEM,8,0,0,2,0,2,0,0,0,0,0,4,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
92,3.696,EXPERT REV NEUROTHER,8,1,3,0,0,0,1,1,0,0,0,2,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
93,21.809,NAT IMMUNOL,8,0,0,1,0,1,0,0,0,0,1,5,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
94,2.487,NEUROMUSCULAR DISORD,8,0,0,1,0,2,0,1,1,0,0,3,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
95,3.076,NEUROTOXICOLOGY,8,0,0,0,2,1,0,0,0,0,0,5,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
96,3.173,BEHAV BRAIN RES,7,0,0,1,1,2,0,0,0,0,0,3,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
97,3.457,BIOMED PHARMACOTHER,7,0,1,3,0,0,1,0,0,1,1,0,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
98,2.170,BMC NEUROL,7,1,1,0,0,1,0,0,1,0,1,2,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
99,,BRAIN ED MOL MECHXB,7,0,0,0,0,0,0,0,0,1,0,6,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
100,2.885,CELL TRANSPLANT,7,0,0,0,3,2,0,1,0,0,0,1,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
