,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
81,2.999,FEBS LETT,16,0,1,2,0,1,0,2,2,1,2,5,AGING CELL
82,19.912,NAT NEUROSCI,16,0,0,2,0,3,1,2,0,1,0,7,AGING CELL
83,41.465,NAT REV GENET,16,0,1,0,3,1,3,1,2,0,0,5,AGING CELL
84,3.569,AM J PHYSIOL-HEART C,15,0,0,1,3,0,1,1,1,1,1,6,AGING CELL
85,6.290,CARDIOVASC RES,15,2,0,0,1,2,0,1,1,3,1,4,AGING CELL
86,10.101,GENOME RES,15,0,0,2,0,1,1,5,1,2,2,1,AGING CELL
87,3.532,GERONTOLOGY,15,0,1,2,0,1,0,1,0,2,0,8,AGING CELL
88,41.982,NAT REV IMMUNOL,15,0,0,1,0,1,1,3,1,2,3,3,AGING CELL
89,24.014,PHYSIOL REV,15,0,1,0,4,1,0,1,0,0,0,8,AGING CELL
90,6.239,STROKE,15,0,0,0,1,0,1,4,3,2,0,4,AGING CELL
91,4.651,BBA-MOL CELL RES,14,0,5,2,0,3,0,2,1,0,0,1,AGING CELL
92,3.730,BMC GENOMICS,14,1,1,0,3,0,0,1,2,2,3,1,AGING CELL
93,4.455,BONE,14,0,0,2,1,2,1,1,1,1,0,5,AGING CELL
94,3.262,DEV BIOL,14,0,0,0,1,1,0,1,0,0,4,7,AGING CELL
95,8.749,EMBO REP,14,0,1,1,0,1,2,1,1,0,0,7,AGING CELL
96,3.247,INT J BIOCHEM CELL B,14,0,3,1,0,1,0,0,0,1,0,8,AGING CELL
97,2.959,J CELL BIOCHEM,14,0,0,0,1,2,3,2,2,1,0,3,AGING CELL
98,6.045,J CEREBR BLOOD F MET,14,0,1,2,3,3,2,1,1,1,0,0,AGING CELL
99, ,METHOD MOL BIOL,14,1,2,0,0,3,3,1,1,0,1,2,AGING CELL
100,42.784,NAT REV CANCER,14,0,0,2,0,1,0,2,2,3,2,2,AGING CELL
