,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
21,13.333,NAT STRUCT MOL BIOL,138,9,9,11,13,22,6,8,20,12,3,25,GENES & DEVELOPMENT
22,8.784,J CELL BIOL,125,3,9,15,6,7,4,8,10,3,4,56,GENES & DEVELOPMENT
23,9.616,DEV CELL,124,1,9,19,9,10,9,7,11,13,8,28,GENES & DEVELOPMENT
24,9.251,CURR BIOL,120,0,5,6,2,5,10,4,14,7,5,62,GENES & DEVELOPMENT
25,35.612,NAT REV MOL CELL BIO,116,9,15,16,12,7,8,13,7,9,5,15,GENES & DEVELOPMENT
26,22.844,CANCER CELL,113,2,12,15,15,10,11,9,7,3,5,24,GENES & DEVELOPMENT
27,7.616,ELIFE,109,14,30,24,27,12,2,0,0,0,0,0,GENES & DEVELOPMENT
28,14.319,NEURON,96,3,7,14,15,8,4,6,3,2,3,31,GENES & DEVELOPMENT
29,6.854,ONCOGENE,88,5,5,9,9,4,7,5,2,2,8,32,GENES & DEVELOPMENT
30,26.919,NAT METHODS,87,1,7,10,10,12,16,5,5,6,9,6,GENES & DEVELOPMENT
31,13.214,GENOME BIOL,86,1,2,3,17,5,9,2,4,17,8,18,GENES & DEVELOPMENT
32,4.075,GENETICS,85,0,9,1,6,7,5,1,2,2,3,49,GENES & DEVELOPMENT
33,10.101,GENOME RES,85,2,6,13,7,7,11,10,8,5,3,13,GENES & DEVELOPMENT
34,41.465,NAT REV GENET,85,2,5,3,15,10,6,6,13,4,7,14,GENES & DEVELOPMENT
35,3.262,DEV BIOL,80,1,2,2,1,3,2,3,5,5,5,51,GENES & DEVELOPMENT
36,32.621,NAT MED,80,3,11,8,8,11,6,11,6,3,1,12,GENES & DEVELOPMENT
37,5.481,BIOINFORMATICS,79,0,0,9,4,11,1,9,16,15,2,12,GENES & DEVELOPMENT
38,15.132,BLOOD,78,0,2,6,5,3,10,10,6,7,6,23,GENES & DEVELOPMENT
39,23.290,CELL STEM CELL,77,5,16,6,11,7,9,3,4,7,6,3,GENES & DEVELOPMENT
40,4.490,RNA,70,3,3,3,11,5,6,7,4,5,2,21,GENES & DEVELOPMENT
41,13.251,J CLIN INVEST,68,3,2,5,8,4,3,5,8,3,5,22,GENES & DEVELOPMENT
42,42.784,NAT REV CANCER,68,1,11,9,7,3,5,4,4,5,5,14,GENES & DEVELOPMENT
43,20.565,CELL METAB,67,2,17,9,6,6,7,7,3,5,2,3,GENES & DEVELOPMENT
44,5.971,J NEUROSCI,64,3,4,3,5,5,1,8,3,2,3,27,GENES & DEVELOPMENT
45,9.163,PLOS BIOL,63,0,0,2,6,4,2,2,7,5,9,26,GENES & DEVELOPMENT
46,35.724,NAT BIOTECHNOL,57,0,6,4,7,3,5,8,13,0,5,6,GENES & DEVELOPMENT
47,12.423,NAT PROTOC,53,1,3,4,3,15,7,0,1,6,2,11,GENES & DEVELOPMENT
48,79.260,NEW ENGL J MED,53,0,6,8,3,2,5,5,2,7,3,12,GENES & DEVELOPMENT
49,10.199,CLIN CANCER RES,51,1,8,5,1,5,4,4,4,2,6,11,GENES & DEVELOPMENT
50,4.894,J MOL BIOL,50,0,4,1,0,4,2,0,3,2,2,32,GENES & DEVELOPMENT
51,19.912,NAT NEUROSCI,50,1,4,3,4,8,2,3,5,5,1,14,GENES & DEVELOPMENT
52,3.512,MOL BIOL CELL,49,1,2,3,4,2,5,1,2,4,4,21,GENES & DEVELOPMENT
53,20.154,ANNU REV BIOCHEM,47,0,1,4,4,2,9,3,4,5,2,13,GENES & DEVELOPMENT
54,4.401,J CELL SCI,47,0,5,3,4,3,9,2,4,1,2,14,GENES & DEVELOPMENT
55,9.247,CSH PERSPECT BIOL,44,1,1,9,5,13,4,1,10,0,0,0,GENES & DEVELOPMENT
56,4.902,HUM MOL GENET,44,1,5,3,2,1,8,3,2,2,1,16,GENES & DEVELOPMENT
57,15.678,TRENDS BIOCHEM SCI,40,1,4,3,3,2,6,5,4,0,0,12,GENES & DEVELOPMENT
58,4.995,CURR OPIN GENET DEV,38,5,3,2,4,3,3,2,3,2,0,11,GENES & DEVELOPMENT
59,24.373,CANCER DISCOV,37,0,4,1,10,8,13,1,0,0,0,0,GENES & DEVELOPMENT
60,19.734,IMMUNITY,37,0,3,1,3,3,3,3,3,4,3,11,GENES & DEVELOPMENT
61,4.122,SCI REP-UK,36,8,9,14,2,1,2,0,0,0,0,0,GENES & DEVELOPMENT
62,8.749,EMBO REP,32,0,6,1,2,4,0,3,2,6,1,7,GENES & DEVELOPMENT
63,15.393,CELL RES,31,0,6,4,4,0,3,7,3,1,2,1,GENES & DEVELOPMENT
64,10.790,J EXP MED,31,1,2,1,0,3,2,3,1,2,1,15,GENES & DEVELOPMENT
65,13.843,NAT CHEM BIOL,30,1,3,0,6,2,1,4,4,3,3,3,GENES & DEVELOPMENT
66,10.556,TRENDS GENET,30,1,4,3,0,0,4,6,2,1,0,9,GENES & DEVELOPMENT
67, ,ONCOTARGET,29,3,13,4,7,0,2,0,0,0,0,0,GENES & DEVELOPMENT
68,8.228,PLANT CELL,29,0,0,1,4,3,1,4,3,1,1,11,GENES & DEVELOPMENT
69,5.775,PLANT J,29,1,1,3,1,1,0,2,3,1,2,14,GENES & DEVELOPMENT
70,2.559,BIOCHEM BIOPH RES CO,28,1,0,1,1,2,2,1,3,0,0,17,GENES & DEVELOPMENT
71,21.809,NAT IMMUNOL,28,2,2,4,3,4,3,0,2,0,1,7,GENES & DEVELOPMENT
72,9.589,ANNU REV GENET,27,0,1,2,0,0,1,7,1,3,2,10,GENES & DEVELOPMENT
73,2.999,FEBS LETT,27,0,0,4,1,3,2,1,4,0,1,11,GENES & DEVELOPMENT
74,8.000,CELL DEATH DIFFER,26,2,2,3,2,3,4,1,3,1,0,5,GENES & DEVELOPMENT
75,18.564,TRENDS CELL BIOL,26,1,2,4,7,6,0,4,1,0,0,1,GENES & DEVELOPMENT
76,3.304,CELL CYCLE,25,2,1,0,2,4,1,2,6,1,4,2,GENES & DEVELOPMENT
77,4.461,DNA REPAIR,25,1,1,5,5,0,0,2,1,2,1,7,GENES & DEVELOPMENT
78,3.816,MOL MICROBIOL,25,0,1,1,0,0,2,1,1,2,3,14,GENES & DEVELOPMENT
79,3.099,ACTA CRYSTALLOGR D,24,0,0,0,0,1,2,4,10,0,0,7,GENES & DEVELOPMENT
80,8.855,AM J HUM GENET,24,1,1,2,1,3,1,1,1,2,0,11,GENES & DEVELOPMENT
81,4.021,CHROMOSOMA,24,0,4,2,0,2,0,0,0,0,1,15,GENES & DEVELOPMENT
82,7.273,DIABETES,24,0,1,2,1,4,1,0,3,1,1,10,GENES & DEVELOPMENT
83,2.667,GENESIS,24,0,0,1,0,1,0,1,1,0,1,19,GENES & DEVELOPMENT
84,4.069,AM J PATHOL,23,0,0,0,2,1,1,0,4,3,1,11,GENES & DEVELOPMENT
85,3.857,BIOCHEM J,22,0,0,4,1,1,1,5,0,0,0,10,GENES & DEVELOPMENT
86,4.539,J IMMUNOL,22,0,0,1,3,1,1,3,2,6,0,5,GENES & DEVELOPMENT
87, ,METHOD MOL BIOL,22,0,3,0,6,2,2,3,2,1,1,2,GENES & DEVELOPMENT
88,5.922,BRIT J CANCER,21,3,2,1,2,1,0,4,1,0,2,5,GENES & DEVELOPMENT
89,26.360,J CLIN ONCOL,21,0,0,1,1,2,2,5,0,3,2,5,GENES & DEVELOPMENT
90,32.635,NAT REV NEUROSCI,21,0,4,3,2,4,1,0,1,1,0,5,GENES & DEVELOPMENT
91,15.211,CIRC RES,20,3,4,3,0,3,0,1,1,0,1,4,GENES & DEVELOPMENT
92,1.900,MECH DEVELOP,20,0,0,0,0,0,0,0,1,0,2,17,GENES & DEVELOPMENT
93,20.773,GASTROENTEROLOGY,19,1,0,1,0,0,3,1,2,5,2,4,GENES & DEVELOPMENT
94,5.216,RNA BIOL,19,1,3,1,4,4,3,0,0,2,0,1,GENES & DEVELOPMENT
95,6.138,SEMIN CELL DEV BIOL,19,2,0,2,6,0,1,3,1,2,0,2,GENES & DEVELOPMENT
96,6.023,DIABETOLOGIA,18,0,4,0,0,2,2,5,1,0,2,2,GENES & DEVELOPMENT
97,15.876,ACTA NEUROPATHOL,17,0,1,1,2,1,4,0,3,1,0,4,GENES & DEVELOPMENT
98,2.213,BMC BIOINFORMATICS,17,0,0,1,1,4,0,2,2,3,2,2,GENES & DEVELOPMENT
99,53.254,LANCET,17,0,5,1,0,2,0,0,3,1,1,4,GENES & DEVELOPMENT
100,1.984,METHOD ENZYMOL,17,0,0,2,0,1,1,0,1,1,0,11,GENES & DEVELOPMENT
