,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
63,20.773,GASTROENTEROLOGY,16,2,1,2,1,1,0,2,0,0,1,6,CURRENT OPINION IN CELL BIOLOGY
64,6.158,PLOS PATHOG,16,0,3,2,2,1,4,2,0,0,1,1,CURRENT OPINION IN CELL BIOLOGY
65,6.378,SCI SIGNAL,16,1,1,2,1,3,1,3,1,3,0,0,CURRENT OPINION IN CELL BIOLOGY
66,6.308,CEREB CORTEX,15,1,0,2,0,0,3,3,0,0,1,5,CURRENT OPINION IN CELL BIOLOGY
67,10.790,J EXP MED,15,1,1,2,0,0,1,2,1,2,1,4,CURRENT OPINION IN CELL BIOLOGY
68,20.154,ANNU REV BIOCHEM,14,0,0,4,2,1,3,0,0,1,0,3,CURRENT OPINION IN CELL BIOLOGY
69,4.651,BBA-MOL CELL RES,14,0,1,6,1,2,0,0,1,2,0,1,CURRENT OPINION IN CELL BIOLOGY
70,10.101,GENOME RES,14,0,3,2,0,4,1,0,0,0,2,2,CURRENT OPINION IN CELL BIOLOGY
71,3.400,J COMP NEUROL,14,0,3,1,0,0,1,0,0,1,1,7,CURRENT OPINION IN CELL BIOLOGY
72,6.537,STEM CELL REP,14,1,4,3,6,0,0,0,0,0,0,0,CURRENT OPINION IN CELL BIOLOGY
73,4.075,GENETICS,13,0,1,1,1,0,1,1,0,1,2,5,CURRENT OPINION IN CELL BIOLOGY
74,4.894,J MOL BIOL,13,1,5,0,0,1,1,0,0,1,0,4,CURRENT OPINION IN CELL BIOLOGY
75, ,ONCOTARGET,13,1,10,2,0,0,0,0,0,0,0,0,CURRENT OPINION IN CELL BIOLOGY
76,3.304,CELL CYCLE,12,1,1,3,1,0,0,1,2,1,1,1,CURRENT OPINION IN CELL BIOLOGY
77,13.214,GENOME BIOL,12,1,4,4,0,0,0,1,1,0,0,1,CURRENT OPINION IN CELL BIOLOGY
78, ,J EMBRYOL EXP MORPH,12,0,0,0,0,0,0,0,0,0,0,12,CURRENT OPINION IN CELL BIOLOGY
79,13.843,NAT CHEM BIOL,12,1,1,0,4,2,1,3,0,0,0,0,CURRENT OPINION IN CELL BIOLOGY
80,8.228,PLANT CELL,12,0,0,1,1,1,2,0,1,0,2,4,CURRENT OPINION IN CELL BIOLOGY
81,9.589,ANNU REV GENET,11,0,0,2,0,1,2,0,0,0,1,5,CURRENT OPINION IN CELL BIOLOGY
82,3.394,BIOCHEM SOC T,11,0,2,1,0,3,1,0,2,0,0,2,CURRENT OPINION IN CELL BIOLOGY
83,4.419,BIOESSAYS,11,0,4,2,1,1,0,1,1,0,0,1,CURRENT OPINION IN CELL BIOLOGY
84,8.000,CELL DEATH DIFFER,11,0,2,2,0,1,1,1,1,1,1,1,CURRENT OPINION IN CELL BIOLOGY
85,17.872,CELL HOST MICROBE,11,0,0,1,3,2,0,2,0,2,0,1,CURRENT OPINION IN CELL BIOLOGY
86,4.995,CURR OPIN GENET DEV,11,0,2,2,0,1,1,2,1,0,0,2,CURRENT OPINION IN CELL BIOLOGY
87,19.734,IMMUNITY,11,0,0,0,0,4,0,0,0,0,0,7,CURRENT OPINION IN CELL BIOLOGY
88,5.354,J EXP BOT,11,0,2,2,0,2,0,0,0,0,2,3,CURRENT OPINION IN CELL BIOLOGY
89,5.179,BBA-GENE REGUL MECH,10,0,0,4,0,1,3,0,1,0,0,1,CURRENT OPINION IN CELL BIOLOGY
90,6.142,BREAST CANCER RES,10,0,3,2,2,1,0,1,0,0,0,1,CURRENT OPINION IN CELL BIOLOGY
91,2.507,DEV DYNAM,10,0,1,0,0,0,4,0,0,0,2,3,CURRENT OPINION IN CELL BIOLOGY
92,5.236,MOL CELL PROTEOMICS,10,0,1,1,4,1,0,1,0,1,0,1,CURRENT OPINION IN CELL BIOLOGY
93,39.235,NAT MATER,10,0,2,5,2,0,0,1,0,0,0,0,CURRENT OPINION IN CELL BIOLOGY
94,4.907,STRUCTURE,10,0,3,1,2,1,0,0,0,1,1,1,CURRENT OPINION IN CELL BIOLOGY
95,15.678,TRENDS BIOCHEM SCI,10,0,4,1,1,1,1,1,0,0,0,1,CURRENT OPINION IN CELL BIOLOGY
96,2.997,BIOCHEMISTRY-US,9,0,0,0,1,1,3,2,0,0,2,0,CURRENT OPINION IN CELL BIOLOGY
97, ,BIORXIV,9,6,3,0,0,0,0,0,0,0,0,0,CURRENT OPINION IN CELL BIOLOGY
98,15.393,CELL RES,9,1,1,2,1,2,1,1,0,0,0,0,CURRENT OPINION IN CELL BIOLOGY
99,3.877,FRONT NEUROSCI-SWITZ,9,0,0,9,0,0,0,0,0,0,0,0,CURRENT OPINION IN CELL BIOLOGY
100,4.539,J IMMUNOL,9,0,0,1,1,0,0,0,1,1,0,5,CURRENT OPINION IN CELL BIOLOGY
