,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
73,3.454,AM J PHYSIOL-CELL PH,31,0,1,0,2,3,0,4,3,1,5,12,Cold Spring Harbor Perspectives in Biology
74,3.184,BIOL REPROD,31,0,1,1,0,3,2,4,3,2,1,14,Cold Spring Harbor Perspectives in Biology
75,2.999,FEBS LETT,31,0,0,1,1,0,3,0,1,4,5,16,Cold Spring Harbor Perspectives in Biology
76,9.032,ANNU REV CELL DEV BI,30,0,1,0,1,0,1,3,3,0,0,21,Cold Spring Harbor Perspectives in Biology
77,2.507,DEV DYNAM,30,0,0,3,1,0,1,1,3,4,5,12,Cold Spring Harbor Perspectives in Biology
78,5.515,PEDIATRICS,30,0,6,5,1,4,1,0,0,1,1,11,Cold Spring Harbor Perspectives in Biology
79,14.079,HEPATOLOGY,29,0,2,4,0,4,1,0,3,4,3,8,Cold Spring Harbor Perspectives in Biology
80,6.314,J BONE MINER RES,29,0,1,1,0,2,1,2,2,0,3,17,Cold Spring Harbor Perspectives in Biology
81,53.254,LANCET,29,0,1,2,1,0,0,1,1,0,0,23,Cold Spring Harbor Perspectives in Biology
82,3.125,BRAIN RES,27,0,0,0,0,0,0,1,2,0,1,23,Cold Spring Harbor Perspectives in Biology
83,8.429,KIDNEY INT,27,0,1,2,1,0,0,1,1,1,1,19,Cold Spring Harbor Perspectives in Biology
84,5.135,SLEEP,27,0,5,1,3,2,0,0,1,4,1,10,Cold Spring Harbor Perspectives in Biology
85,5.587,STEM CELLS,27,0,1,2,5,1,4,2,3,1,2,6,Cold Spring Harbor Perspectives in Biology
86,5.316,ACS SYNTH BIOL,26,0,8,2,8,3,5,0,0,0,0,0,Cold Spring Harbor Perspectives in Biology
87,6.158,PLOS PATHOG,26,0,1,2,2,5,3,3,3,4,1,2,Cold Spring Harbor Perspectives in Biology
88,8.749,EMBO REP,25,0,2,2,2,1,4,3,2,0,3,6,Cold Spring Harbor Perspectives in Biology
89,10.848,BRAIN,24,0,2,3,4,2,1,2,2,1,0,7,Cold Spring Harbor Perspectives in Biology
90,3.490,J NEUROPATH EXP NEUR,24,0,0,1,2,1,1,1,0,2,0,16,Cold Spring Harbor Perspectives in Biology
91,4.069,AM J PATHOL,23,0,0,1,2,0,0,1,4,0,1,14,Cold Spring Harbor Perspectives in Biology
92,3.961,ENDOCRINOLOGY,23,0,1,0,0,0,2,0,2,3,1,14,Cold Spring Harbor Perspectives in Biology
93,3.388,INVEST OPHTH VIS SCI,23,0,1,1,1,0,2,2,3,1,0,12,Cold Spring Harbor Perspectives in Biology
94,4.454,NEUROBIOL AGING,23,0,1,0,3,1,4,4,0,0,2,8,Cold Spring Harbor Perspectives in Biology
95,4.400,TRAFFIC,23,0,1,0,0,0,3,1,1,3,1,13,Cold Spring Harbor Perspectives in Biology
96,4.277,ANN NY ACAD SCI,22,0,0,1,2,1,1,0,1,2,1,13,Cold Spring Harbor Perspectives in Biology
97,6.721,CELL MOL LIFE SCI,22,0,7,1,3,1,1,6,0,0,1,2,Cold Spring Harbor Perspectives in Biology
98,3.043,CELL TISSUE RES,22,0,0,3,1,0,7,0,2,0,0,9,Cold Spring Harbor Perspectives in Biology
99,4.540,J PHYSIOL-LONDON,22,0,0,1,2,0,1,0,1,0,1,16,Cold Spring Harbor Perspectives in Biology
100,24.014,PHYSIOL REV,22,0,0,1,1,1,0,4,0,3,1,11,Cold Spring Harbor Perspectives in Biology
