,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
21,3.687,INT J MOL SCI,83,2,4,6,3,10,2,3,1,4,3,45,CURRENT OPINION IN STRUCTURAL BIOLOGY
22,7.616,ELIFE,79,2,13,10,4,6,1,7,8,3,6,19,CURRENT OPINION IN STRUCTURAL BIOLOGY
23,3.804,J CHEM INF MODEL,78,4,4,3,4,6,4,5,2,3,8,35,CURRENT OPINION IN STRUCTURAL BIOLOGY
24,52.613,CHEM REV,77,0,7,5,6,9,5,6,3,1,2,33,CURRENT OPINION IN STRUCTURAL BIOLOGY
25,3.909,INT J BIOL MACROMOL,72,0,1,7,3,5,0,2,1,2,2,49,CURRENT OPINION IN STRUCTURAL BIOLOGY
26,3.221,J COMPUT CHEM,68,1,3,2,3,3,5,5,3,6,5,32,CURRENT OPINION IN STRUCTURAL BIOLOGY
27,12.102,ANGEW CHEM INT EDIT,66,2,10,5,5,6,3,5,4,3,4,19,CURRENT OPINION IN STRUCTURAL BIOLOGY
28,4.907,STRUCTURE,65,1,7,6,9,9,2,3,1,7,4,16,CURRENT OPINION IN STRUCTURAL BIOLOGY
29,3.679,BBA-GEN SUBJECTS,62,0,4,7,2,4,3,3,6,4,3,26,CURRENT OPINION IN STRUCTURAL BIOLOGY
30,3.098,MOLECULES,59,1,1,4,1,8,2,3,3,2,1,33,CURRENT OPINION IN STRUCTURAL BIOLOGY
31,6.721,CELL MOL LIFE SCI,58,1,9,9,4,6,3,7,1,7,1,10,CURRENT OPINION IN STRUCTURAL BIOLOGY
32,3.427,PROG BIOPHYS MOL BIO,57,1,1,7,5,3,4,3,1,3,6,23,CURRENT OPINION IN STRUCTURAL BIOLOGY
33,6.042,ANAL CHEM,56,0,5,5,4,3,0,5,5,5,2,22,CURRENT OPINION IN STRUCTURAL BIOLOGY
34,2.936,RSC ADV,54,0,2,1,4,3,3,2,0,2,5,32,CURRENT OPINION IN STRUCTURAL BIOLOGY
35,3.107,J BIOMOL STRUCT DYN,49,0,0,5,0,1,4,5,3,3,5,23,CURRENT OPINION IN STRUCTURAL BIOLOGY
36,4.019,FRONT MICROBIOL,48,2,4,2,2,4,1,2,2,2,1,26,CURRENT OPINION IN STRUCTURAL BIOLOGY
37,3.998,METHODS,48,1,7,4,2,5,2,0,3,3,5,16,CURRENT OPINION IN STRUCTURAL BIOLOGY
38,3.955,PLOS COMPUT BIOL,48,4,5,6,4,5,0,3,0,5,3,13,CURRENT OPINION IN STRUCTURAL BIOLOGY
39,5.481,BIOINFORMATICS,47,4,6,4,4,1,3,3,1,6,1,14,CURRENT OPINION IN STRUCTURAL BIOLOGY
40,3.438,BBA-BIOMEMBRANES,46,3,5,2,0,1,2,5,1,2,3,22,CURRENT OPINION IN STRUCTURAL BIOLOGY
41,3.664,GLYCOBIOLOGY,46,1,1,8,1,0,2,9,0,3,0,21,CURRENT OPINION IN STRUCTURAL BIOLOGY
42,2.559,BIOCHEM BIOPH RES CO,45,2,5,0,5,2,2,4,2,0,2,21,CURRENT OPINION IN STRUCTURAL BIOLOGY
43,2.609,BBA-PROTEINS PROTEOM,44,0,4,3,6,5,1,6,3,3,2,11,CURRENT OPINION IN STRUCTURAL BIOLOGY
44,2.774,CHEMBIOCHEM,43,0,6,3,5,1,2,1,1,8,0,16,CURRENT OPINION IN STRUCTURAL BIOLOGY
45,3.857,BIOCHEM J,41,3,2,2,4,2,2,8,5,2,0,11,CURRENT OPINION IN STRUCTURAL BIOLOGY
46,1.984,METHOD ENZYMOL,41,0,6,4,1,4,2,2,2,5,1,14,CURRENT OPINION IN STRUCTURAL BIOLOGY
47,6.290,CHEM COMMUN,40,0,5,1,5,2,2,3,4,1,4,13,CURRENT OPINION IN STRUCTURAL BIOLOGY
48,4.490,RNA,40,0,3,5,2,1,3,4,9,2,2,9,CURRENT OPINION IN STRUCTURAL BIOLOGY
49,,RSC THEOR COMPUT CHE,40,0,1,3,3,1,3,5,4,2,1,17,CURRENT OPINION IN STRUCTURAL BIOLOGY
50,11.742,ANNU REV BIOPHYS,39,0,5,5,5,1,4,7,1,3,1,7,CURRENT OPINION IN STRUCTURAL BIOLOGY
51,4.530,FEBS J,39,0,2,5,4,9,2,1,0,0,2,14,CURRENT OPINION IN STRUCTURAL BIOLOGY
52,3.433,J STRUCT BIOL,39,1,5,2,2,12,4,1,0,1,3,8,CURRENT OPINION IN STRUCTURAL BIOLOGY
53,8.709,J PHYS CHEM LETT,38,3,3,3,1,5,1,2,0,0,2,18,CURRENT OPINION IN STRUCTURAL BIOLOGY
54,3.118,ARCH BIOCHEM BIOPHYS,37,2,7,5,1,3,0,3,2,2,1,11,CURRENT OPINION IN STRUCTURAL BIOLOGY
55,4.592,ACS CHEM BIOL,36,0,2,5,3,1,2,4,1,1,2,15,CURRENT OPINION IN STRUCTURAL BIOLOGY
56,2.999,FEBS LETT,36,0,4,3,4,4,0,1,0,4,1,15,CURRENT OPINION IN STRUCTURAL BIOLOGY
57,14.248,MOL CELL,36,3,6,2,4,1,3,4,2,2,1,8,CURRENT OPINION IN STRUCTURAL BIOLOGY
58,31.398,CELL,35,2,3,4,7,2,1,3,0,4,2,7,CURRENT OPINION IN STRUCTURAL BIOLOGY
59,2.759,MOL BIOSYST,35,2,1,2,3,2,1,3,2,2,3,14,CURRENT OPINION IN STRUCTURAL BIOLOGY
60,41.058,SCIENCE,35,2,5,4,7,2,1,5,1,0,0,8,CURRENT OPINION IN STRUCTURAL BIOLOGY
61,,ONCOTARGET,34,1,0,5,5,2,3,0,2,3,2,11,CURRENT OPINION IN STRUCTURAL BIOLOGY
62,5.511,FRONT IMMUNOL,33,3,2,10,2,0,0,3,0,6,1,6,CURRENT OPINION IN STRUCTURAL BIOLOGY
63,5.160,CHEM-EUR J,32,0,0,2,4,1,1,1,0,3,3,17,CURRENT OPINION IN STRUCTURAL BIOLOGY
64,1.885,J MOL GRAPH MODEL,32,0,0,4,2,1,0,3,0,1,6,15,CURRENT OPINION IN STRUCTURAL BIOLOGY
65,13.843,NAT CHEM BIOL,32,0,4,4,3,4,1,2,1,4,0,9,CURRENT OPINION IN STRUCTURAL BIOLOGY
66,8.836,WIRES COMPUT MOL SCI,32,0,6,1,3,1,0,0,0,3,3,15,CURRENT OPINION IN STRUCTURAL BIOLOGY
67,41.577,NATURE,29,2,6,3,1,2,4,3,3,0,1,4,CURRENT OPINION IN STRUCTURAL BIOLOGY
68,6.000,PROG NUCL MAG RES SP,29,0,1,1,3,3,3,4,0,2,2,10,CURRENT OPINION IN STRUCTURAL BIOLOGY
69,3.219,J BACTERIOL,28,0,1,2,6,2,2,3,1,0,3,8,CURRENT OPINION IN STRUCTURAL BIOLOGY
70,3.816,MOL MICROBIOL,28,1,2,4,1,3,2,0,4,1,3,7,CURRENT OPINION IN STRUCTURAL BIOLOGY
71,13.333,NAT STRUCT MOL BIOL,27,2,3,2,6,1,1,2,1,0,2,7,CURRENT OPINION IN STRUCTURAL BIOLOGY
72,9.063,CHEM SCI,26,0,3,2,2,3,0,2,1,1,1,11,CURRENT OPINION IN STRUCTURAL BIOLOGY
73,4.368,J VIROL,26,2,1,0,1,1,2,0,1,5,2,11,CURRENT OPINION IN STRUCTURAL BIOLOGY
74,6.158,PLOS PATHOG,26,0,1,3,2,1,1,2,2,3,2,9,CURRENT OPINION IN STRUCTURAL BIOLOGY
75,15.678,TRENDS BIOCHEM SCI,26,0,6,0,4,3,5,1,1,0,1,5,CURRENT OPINION IN STRUCTURAL BIOLOGY
76,13.709,ACS NANO,25,0,1,0,2,2,1,3,0,2,1,13,CURRENT OPINION IN STRUCTURAL BIOLOGY
77,,ACS OMEGA,25,0,1,2,1,3,1,1,2,2,0,12,CURRENT OPINION IN STRUCTURAL BIOLOGY
78,3.677,FRONT PLANT SCI,25,1,1,0,0,2,0,1,3,3,1,13,CURRENT OPINION IN STRUCTURAL BIOLOGY
79,2.534,J BIOMOL NMR,25,0,2,7,1,5,0,0,0,0,1,9,CURRENT OPINION IN STRUCTURAL BIOLOGY
80,3.789,LANGMUIR,25,0,0,1,0,2,1,0,1,1,0,19,CURRENT OPINION IN STRUCTURAL BIOLOGY
81,3.423,ORG BIOMOL CHEM,25,0,2,3,1,1,1,2,2,3,1,9,CURRENT OPINION IN STRUCTURAL BIOLOGY
82,3.099,ACTA CRYSTALLOGR D,24,1,4,2,2,2,0,1,3,1,1,7,CURRENT OPINION IN STRUCTURAL BIOLOGY
83,3.730,BMC GENOMICS,24,0,0,1,0,3,0,1,0,1,0,18,CURRENT OPINION IN STRUCTURAL BIOLOGY
84,3.709,SOFT MATTER,24,1,2,0,0,0,5,0,0,3,2,11,CURRENT OPINION IN STRUCTURAL BIOLOGY
85,3.969,STRUCT DYNAM-US,23,1,0,7,1,0,4,0,0,1,1,8,CURRENT OPINION IN STRUCTURAL BIOLOGY
86,0.989,ACTA CRYSTALLOGR F,22,1,1,2,0,1,1,0,1,1,0,14,CURRENT OPINION IN STRUCTURAL BIOLOGY
87,3.374,CURR TOP MED CHEM,22,0,0,0,2,0,1,3,2,3,3,8,CURRENT OPINION IN STRUCTURAL BIOLOGY
88,3.191,GENES-BASEL,22,0,5,0,1,1,1,3,2,3,0,6,CURRENT OPINION IN STRUCTURAL BIOLOGY
89,8.784,J CELL BIOL,22,0,6,2,1,3,1,0,1,1,1,6,CURRENT OPINION IN STRUCTURAL BIOLOGY
90,2.284,PHYS REV E,22,1,0,0,2,1,0,1,1,0,5,11,CURRENT OPINION IN STRUCTURAL BIOLOGY
91,,SUB-CELL BIOCHEM,22,0,3,3,1,0,4,1,1,1,1,7,CURRENT OPINION IN STRUCTURAL BIOLOGY
92,3.394,BIOCHEM SOC T,21,2,1,1,2,0,1,0,2,0,2,10,CURRENT OPINION IN STRUCTURAL BIOLOGY
93,2.757,CURR PHARM DESIGN,21,1,3,1,0,1,1,1,0,1,1,11,CURRENT OPINION IN STRUCTURAL BIOLOGY
94,2.869,J AM SOC MASS SPECTR,21,0,0,0,1,1,1,4,0,1,0,13,CURRENT OPINION IN STRUCTURAL BIOLOGY
95,7.233,NANOSCALE,21,0,0,0,2,1,2,0,2,1,0,13,CURRENT OPINION IN STRUCTURAL BIOLOGY
96,2.881,BIOORGAN MED CHEM,20,0,0,1,2,0,0,0,0,1,1,15,CURRENT OPINION IN STRUCTURAL BIOLOGY
97,1.870,BIOPHYS CHEM,20,1,1,1,0,2,4,1,0,3,0,7,CURRENT OPINION IN STRUCTURAL BIOLOGY
98,8.032,CELL REP,20,0,3,2,4,0,1,2,1,0,0,7,CURRENT OPINION IN STRUCTURAL BIOLOGY
99,6.544,IUCRJ,20,0,1,5,2,0,4,0,1,1,0,6,CURRENT OPINION IN STRUCTURAL BIOLOGY
100,6.253,J MED CHEM,20,1,1,1,2,0,0,5,3,1,1,5,CURRENT OPINION IN STRUCTURAL BIOLOGY
