,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
77,,BRAIN SCI,97,0,2,1,5,2,1,7,4,8,4,63,ANNALS OF NEUROLOGY
78,1.762,REV NEUROL-FRANCE,94,1,8,10,7,4,4,12,9,3,1,35,ANNALS OF NEUROLOGY
79,3.125,BRAIN RES,93,0,2,7,2,3,1,2,9,4,2,61,ANNALS OF NEUROLOGY
80,4.907,CORTEX,93,0,4,3,2,0,3,0,3,4,5,69,ANNALS OF NEUROLOGY
81,2.633,CURR TREAT OPTION NE,92,2,5,5,4,2,5,6,6,4,9,44,ANNALS OF NEUROLOGY
82,6.308,CEREB CORTEX,90,0,0,5,3,1,3,2,3,4,5,64,ANNALS OF NEUROLOGY
83,2.772,NEUROCHEM RES,90,0,4,3,5,2,1,4,4,2,2,63,ANNALS OF NEUROLOGY
84,6.754,COCHRANE DB SYST REV,88,1,1,0,0,2,3,4,3,9,3,62,ANNALS OF NEUROLOGY
85,2.028,MEDICINE,88,1,2,2,5,2,4,5,3,3,4,57,ANNALS OF NEUROLOGY
86,2.559,BIOCHEM BIOPH RES CO,87,0,0,4,5,3,5,6,2,1,1,60,ANNALS OF NEUROLOGY
87,5.846,GLIA,87,0,2,7,6,2,11,8,3,5,3,40,ANNALS OF NEUROLOGY
88,3.490,J NEUROPATH EXP NEUR,87,0,7,4,3,5,9,3,3,2,2,49,ANNALS OF NEUROLOGY
89,,NEUROL-NEUROIMMUNOL,87,0,4,3,4,6,6,19,6,7,0,32,ANNALS OF NEUROLOGY
90,5.414,ACTA NEUROPATHOL COM,86,3,4,4,4,9,9,9,2,6,5,31,ANNALS OF NEUROLOGY
91,2.234,NEURAL REGEN RES,85,0,0,0,3,5,7,10,8,3,2,47,ANNALS OF NEUROLOGY
92,2.219,BRAIN BEHAV,84,0,2,5,7,2,2,10,9,4,2,41,ANNALS OF NEUROLOGY
93,1.924,WORLD NEUROSURG,84,0,2,4,1,3,2,4,6,3,3,56,ANNALS OF NEUROLOGY
94,2.779,J NEURAL TRANSM,83,0,3,2,2,2,5,9,4,2,1,53,ANNALS OF NEUROLOGY
95,2.170,BMC NEUROL,82,1,1,7,4,3,3,7,3,9,2,42,ANNALS OF NEUROLOGY
96,4.558,SEMIN NUCL MED,82,1,4,5,0,4,6,5,7,0,2,48,ANNALS OF NEUROLOGY
97,3.172,J PARKINSON DIS,80,1,7,5,4,6,1,3,5,2,1,45,ANNALS OF NEUROLOGY
98,3.173,BEHAV BRAIN RES,79,0,0,1,4,4,4,1,6,2,3,54,ANNALS OF NEUROLOGY
99,6.059,NEUROPATH APPL NEURO,79,1,1,2,2,9,4,2,3,1,2,52,ANNALS OF NEUROLOGY
100,3.091,HEADACHE,76,1,0,1,3,0,1,11,5,1,4,49,ANNALS OF NEUROLOGY
