,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
72,3.340,APPL MICROBIOL BIOT,14,0,0,0,2,3,2,1,2,0,0,4,Cell Systems
73,19.734,IMMUNITY,14,0,0,0,1,1,0,0,4,1,1,6,Cell Systems
74,4.539,J IMMUNOL,14,0,0,1,1,1,1,1,1,0,0,8,Cell Systems
75,5.971,J NEUROSCI,14,0,1,0,2,1,1,0,1,0,1,7,Cell Systems
76, ,METHOD MOL BIOL,14,1,1,2,0,0,4,0,1,0,1,4,Cell Systems
77,41.982,NAT REV IMMUNOL,14,0,0,0,2,3,1,1,1,1,2,3,Cell Systems
78,8.855,AM J HUM GENET,13,1,0,1,2,0,0,3,0,3,0,3,Cell Systems
79,2.997,BIOCHEMISTRY-US,13,0,0,2,0,1,0,1,2,0,0,7,Cell Systems
80,1.833,J THEOR BIOL,13,0,0,1,3,0,1,0,0,0,0,8,Cell Systems
81,8.839,PHYS REV LETT,13,0,1,1,1,0,2,2,2,0,0,4,Cell Systems
82,4.490,RNA,13,0,0,2,2,0,1,2,0,1,2,3,Cell Systems
83,20.565,CELL METAB,12,0,0,2,3,0,3,3,0,0,1,0,Cell Systems
84,19.912,NAT NEUROSCI,12,0,1,5,2,2,0,0,0,0,1,1,Cell Systems
85,2.284,PHYS REV E,12,1,3,2,1,0,0,0,1,0,0,4,Cell Systems
86,0.812,STAT APPL GENET MOL,12,0,2,2,1,2,0,0,1,0,0,4,Cell Systems
87,15.678,TRENDS BIOCHEM SCI,12,1,1,2,2,0,0,0,0,1,0,5,Cell Systems
88,22.844,CANCER CELL,11,0,1,0,3,1,0,0,1,1,0,4,Cell Systems
89,24.373,CANCER DISCOV,11,0,0,3,3,1,3,1,0,0,0,0,Cell Systems
90,8.380,CURR OPIN BIOTECH,11,0,0,4,2,3,0,2,0,0,0,0,Cell Systems
91,6.710,CURR OPIN MICROBIOL,11,1,1,3,0,3,0,0,0,0,0,3,Cell Systems
92,3.355,J R SOC INTERFACE,11,0,1,2,0,4,1,0,1,2,0,0,Cell Systems
93,1.866,MICROBIOL-SGM,11,0,0,1,2,1,1,0,0,0,0,6,Cell Systems
94,13.843,NAT CHEM BIOL,11,0,0,1,3,2,1,0,1,0,1,2,Cell Systems
95,10.556,TRENDS GENET,11,0,1,2,0,1,3,0,1,0,0,3,Cell Systems
96,10.015,CURR OPIN CELL BIOL,10,0,1,0,0,1,0,0,0,2,0,6,Cell Systems
97,5.595,FASEB J,10,0,1,0,0,0,0,0,0,2,1,6,Cell Systems
98,4.019,FRONT MICROBIOL,10,0,4,5,1,0,0,0,0,0,0,0,Cell Systems
99,9.520,ISME J,10,0,0,0,3,1,4,1,0,1,0,0,Cell Systems
100,1.191,J COMPUT BIOL,10,1,1,1,0,2,0,1,0,2,1,1,Cell Systems
