,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
79,10.556,TRENDS GENET,62,2,5,5,9,10,4,3,4,1,4,15,DEVELOPMENTAL CELL
80,2.999,FEBS LETT,61,2,7,7,4,4,3,7,0,1,4,22,DEVELOPMENTAL CELL
81,2.667,GENESIS,61,2,4,12,1,3,3,6,7,1,7,15,DEVELOPMENTAL CELL
82,3.495,BIOPHYS J,59,3,5,8,7,4,6,5,2,3,6,10,DEVELOPMENTAL CELL
83,5.511,FRONT IMMUNOL,59,0,7,8,5,3,5,10,1,2,2,16,DEVELOPMENTAL CELL
84,2.498,GENE,59,0,2,4,1,5,4,4,5,8,4,22,DEVELOPMENTAL CELL
85,24.014,PHYSIOL REV,59,2,1,7,4,3,8,3,3,2,4,22,DEVELOPMENTAL CELL
86,3.955,PLOS COMPUT BIOL,59,0,2,8,3,9,4,4,9,2,3,15,DEVELOPMENTAL CELL
87,9.130,CANCER RES,58,2,2,4,6,3,4,1,12,5,4,15,DEVELOPMENTAL CELL
88,5.775,PLANT J,58,1,0,7,6,9,5,2,9,4,1,14,DEVELOPMENTAL CELL
89,1.496,DEV GROWTH DIFFER,57,1,4,4,2,6,4,2,6,5,4,19,DEVELOPMENTAL CELL
90,3.813,MOL CELL BIOL,56,0,3,0,8,2,5,2,7,6,3,20,DEVELOPMENTAL CELL
91,5.076,MOL NEUROBIOL,56,0,0,6,6,6,1,4,2,5,4,22,DEVELOPMENTAL CELL
92,6.378,SCI SIGNAL,56,0,1,4,5,4,7,2,4,4,5,20,DEVELOPMENTAL CELL
93,5.587,STEM CELLS,56,0,2,7,4,1,7,4,7,4,1,19,DEVELOPMENTAL CELL
94,,TRANSL EPIGENET SER,55,0,1,7,5,6,5,1,4,3,2,21,DEVELOPMENTAL CELL
95,4.300,FRONT CELL NEUROSCI,54,1,3,8,5,6,2,4,1,1,4,19,DEVELOPMENTAL CELL
96,3.191,GENES-BASEL,54,0,2,6,6,6,4,0,7,2,2,19,DEVELOPMENTAL CELL
97,3.622,INT REV CEL MOL BIO,54,0,3,6,5,5,3,2,2,6,3,19,DEVELOPMENTAL CELL
98,14.319,NEURON,54,3,1,9,8,4,2,3,4,4,3,13,DEVELOPMENTAL CELL
99,7.433,NEW PHYTOL,54,3,4,4,8,6,5,2,4,5,0,13,DEVELOPMENTAL CELL
100,9.163,PLOS BIOL,54,1,8,5,4,3,2,3,7,6,3,12,DEVELOPMENTAL CELL
