,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
30, ,IEEE T SYST MAN CY B,43,0,0,0,0,0,5,4,11,2,9,12,NEURAL NETWORKS
31,8.839,PHYS REV LETT,42,0,1,1,3,0,4,0,1,1,0,31,NEURAL NETWORKS
32,8.803,IEEE T CYBERNETICS,39,5,6,6,11,11,0,0,0,0,0,0,NEURAL NETWORKS
33,32.635,NAT REV NEUROSCI,39,0,1,0,1,0,3,2,5,3,5,19,NEURAL NETWORKS
34,6.308,CEREB CORTEX,38,0,0,0,3,0,0,1,0,1,4,29,NEURAL NETWORKS
35,1.606,J COMPUT NEUROSCI,35,0,1,1,5,1,3,1,4,3,1,15,NEURAL NETWORKS
36,1.863,PHYS LETT A,35,0,0,0,0,0,2,3,1,7,5,17,NEURAL NETWORKS
37,2.213,CHAOS SOLITON FRACT,34,0,0,5,0,0,0,1,0,8,8,12,NEURAL NETWORKS
38, ,IEEE I CONF COMP VIS,34,0,0,7,0,10,0,6,0,7,0,4,NEURAL NETWORKS
39,1.501,INT J BIFURCAT CHAOS,34,0,0,1,0,0,7,0,1,2,3,20,NEURAL NETWORKS
40,3.181,COMMUN NONLINEAR SCI,33,3,5,2,8,6,4,2,2,0,0,1,NEURAL NETWORKS
41,9.107,P IEEE,33,0,0,0,2,0,5,0,4,0,0,22,NEURAL NETWORKS
42,3.955,PLOS COMPUT BIOL,33,0,7,5,3,0,4,3,2,1,5,3,NEURAL NETWORKS
43,2.775,IEEE T KNOWL DATA EN,32,0,2,4,2,4,0,2,3,2,5,8,NEURAL NETWORKS
44,1.960,PHYSICA D,32,0,1,0,0,1,0,0,2,5,0,23,NEURAL NETWORKS
45,7.230,PSYCHOL REV,32,0,0,0,0,0,0,0,1,0,1,30,NEURAL NETWORKS
46,11.439,TRENDS NEUROSCI,32,0,0,0,0,3,1,2,1,0,2,23,NEURAL NETWORKS
47,1.787,NEURAL PROCESS LETT,31,5,6,10,1,0,2,0,0,1,2,4,NEURAL NETWORKS
48,3.576,J FRANKLIN I,30,1,6,5,6,5,2,2,0,0,3,0,NEURAL NETWORKS
49,4.215,NEURAL COMPUT APPL,30,3,6,1,7,8,1,1,2,1,0,0,NEURAL NETWORKS
50, ,ADV NEUR IN,29,0,0,0,0,0,0,0,0,0,0,29,NEURAL NETWORKS
51,2.415,CHAOS,29,1,2,0,2,4,1,1,2,4,3,9,NEURAL NETWORKS
52,2.012,NONLINEAR ANAL-REAL,29,0,0,0,0,2,4,6,4,3,7,3,NEURAL NETWORKS
53,4.540,J PHYSIOL-LONDON,28,0,0,0,1,0,0,0,1,0,0,26,NEURAL NETWORKS
54,2.766,PLOS ONE,28,0,1,3,3,8,7,3,1,2,0,0,NEURAL NETWORKS
55,3.768,EXPERT SYST APPL,26,0,2,2,6,3,4,2,1,3,0,3,NEURAL NETWORKS
56,4.203,IEEE T SIGNAL PROCES,24,0,1,3,2,1,2,1,1,1,1,11,NEURAL NETWORKS
57,11.541,INT J COMPUT VISION,22,0,0,6,0,0,2,1,1,0,4,8,NEURAL NETWORKS
58,1.855,MACH LEARN,21,0,2,0,0,1,1,0,1,0,0,16,NEURAL NETWORKS
59,2.132,PHYSICA A,21,1,2,3,1,0,1,1,4,1,1,6,NEURAL NETWORKS
60, ,IEEE T CIRCUITS SYST,19,0,1,0,1,0,0,0,1,0,0,16,NEURAL NETWORKS
61, ,THESIS,19,0,0,1,0,2,2,0,2,0,1,11,NEURAL NETWORKS
62, ,PERCEPT PSYCHOPHYS,18,0,0,0,0,0,0,0,0,0,0,18,NEURAL NETWORKS
63,6.541,CURR OPIN NEUROBIOL,17,1,1,0,1,0,0,0,0,0,1,13,NEURAL NETWORKS
64,4.288,IEEE T BIO-MED ENG,17,0,0,0,1,0,3,1,1,2,1,8,NEURAL NETWORKS
65,14.675,ANNU REV NEUROSCI,16,0,0,1,0,1,2,0,1,1,2,8,NEURAL NETWORKS
66,3.125,BRAIN RES,16,0,0,0,0,0,0,0,0,0,3,13,NEURAL NETWORKS
67,2.000,COGN NEURODYNAMICS,16,0,3,4,5,0,0,1,0,2,1,0,NEURAL NETWORKS
68,2.073,FRONT COMPUT NEUROSC,16,0,0,3,1,5,3,1,2,1,0,0,NEURAL NETWORKS
69, ,IEEE IJCNN,16,0,2,0,0,0,0,0,0,0,0,14,NEURAL NETWORKS
70,1.806,EXP BRAIN RES,15,0,0,0,0,0,0,1,0,1,0,13,NEURAL NETWORKS
71,8.415,IEEE T FUZZY SYST,15,2,2,1,3,1,1,1,1,0,0,3,NEURAL NETWORKS
72,2.187,IEEE T INFORM THEORY,15,0,0,0,0,0,3,0,2,1,0,9,NEURAL NETWORKS
73,3.468,J COGNITIVE NEUROSCI,15,0,0,0,0,0,2,2,0,1,0,10,NEURAL NETWORKS
74,15.557,TRENDS COGN SCI,15,0,1,1,0,0,0,0,2,2,0,9,NEURAL NETWORKS
75,2.450,IEEE T CIRCUITS-II,14,2,2,1,0,0,0,1,0,2,0,6,NEURAL NETWORKS
76,1.605,J ACOUST SOC AM,14,0,1,0,0,0,0,1,0,0,1,11,NEURAL NETWORKS
77,4.122,SCI REP-UK,14,0,4,3,2,2,3,0,0,0,0,0,NEURAL NETWORKS
78, ,UCI MACH LEARNING,14,0,0,0,0,9,0,0,3,0,0,2,NEURAL NETWORKS
79,2.617,APPL MATH MODEL,13,0,1,4,0,1,1,3,3,0,0,0,NEURAL NETWORKS
80, ,IEEE T SYST MAN CYB,13,2,4,0,0,0,0,0,0,0,0,7,NEURAL NETWORKS
81, ,INT C ACOUST SPEE,13,0,0,1,0,8,2,2,0,0,0,0,NEURAL NETWORKS
82,4.580,INT J NEURAL SYST,13,0,0,0,1,0,4,0,0,1,3,4,NEURAL NETWORKS
83,2.297,J AM STAT ASSOC,13,0,0,0,0,0,0,1,0,0,0,12,NEURAL NETWORKS
84,2.266,J VISION,13,0,1,1,0,3,0,1,0,4,1,2,NEURAL NETWORKS
85,5.426,NEUROIMAGE,13,0,1,0,3,2,0,1,1,1,0,4,NEURAL NETWORKS
86,3.104,COGNITIVE PSYCHOL,12,0,0,0,0,0,2,0,0,1,0,9,NEURAL NETWORKS
87,3.296,IET CONTROL THEORY A,12,0,2,5,2,1,1,0,1,0,0,0,NEURAL NETWORKS
88, ,P NATL ACAD SCI-BIOL,12,0,0,0,0,0,0,0,0,0,0,12,NEURAL NETWORKS
89,5.666,PHILOS T R SOC B,12,1,0,0,1,0,0,1,0,1,0,8,NEURAL NETWORKS
90, ,PSYCHON B REV,12,0,0,3,1,0,1,0,0,0,0,7,NEURAL NETWORKS
91,3.034,ARTIF INTELL,11,0,0,0,2,0,1,1,1,0,0,6,NEURAL NETWORKS
92,3.966,HIPPOCAMPUS,11,0,0,0,0,0,0,0,0,0,2,9,NEURAL NETWORKS
93, ,ICML,11,0,0,0,2,1,0,0,1,1,0,6,NEURAL NETWORKS
94,3.856,INT J ROBUST NONLIN,11,0,2,2,1,2,0,1,3,0,0,0,NEURAL NETWORKS
95,0.939,J APPROX THEORY,11,0,3,0,0,0,0,0,0,0,0,8,NEURAL NETWORKS
96, ,NIPS,11,0,0,0,1,2,1,2,1,0,1,3,NEURAL NETWORKS
97,2.656,SYST CONTROL LETT,11,0,1,2,0,1,0,0,1,1,1,4,NEURAL NETWORKS
98,3.907,APPL SOFT COMPUT,10,0,1,0,4,0,0,1,1,0,1,2,NEURAL NETWORKS
99,3.495,BIOPHYS J,10,0,0,0,0,0,0,0,0,0,1,9,NEURAL NETWORKS
100,9.251,CURR BIOL,10,0,0,0,2,0,0,0,3,2,0,3,NEURAL NETWORKS
