,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
59,5.666,PHILOS T R SOC B,9,0,1,0,4,0,0,0,0,0,1,3,Annual Review of Biomedical Engineering
60,20.154,ANNU REV BIOCHEM,8,0,0,1,2,0,0,1,0,0,0,4,Annual Review of Biomedical Engineering
61, ,ARTHRITIS RHEUM-US,8,0,0,0,0,1,2,0,1,0,0,4,Annual Review of Biomedical Engineering
62,5.738,BIOMACROMOLECULES,8,0,0,0,1,2,0,1,0,0,3,1,Annual Review of Biomedical Engineering
63,3.212,BIOMECH MODEL MECHAN,8,0,0,1,2,2,0,0,2,0,0,1,Annual Review of Biomedical Engineering
64,3.495,BIOPHYS J,8,0,0,0,0,1,1,0,1,0,0,5,Annual Review of Biomedical Engineering
65,9.130,CANCER RES,8,0,0,0,0,2,1,0,1,0,0,4,Annual Review of Biomedical Engineering
66,5.159,INT J OBESITY,8,0,0,2,1,3,1,0,0,0,0,1,Annual Review of Biomedical Engineering
67, ,LECT NOTES COMPUT SC,8,0,0,2,1,2,0,0,1,1,0,1,Annual Review of Biomedical Engineering
68,13.120,NANO ENERGY,8,0,1,6,0,1,0,0,0,0,0,0,Annual Review of Biomedical Engineering
69,12.080,NANO LETT,8,0,0,1,0,1,2,0,2,1,1,0,Annual Review of Biomedical Engineering
70,6.854,ONCOGENE,8,0,1,1,2,1,1,0,0,0,0,2,Annual Review of Biomedical Engineering
71,6.086,ARTERIOSCL THROM VAS,7,0,0,0,0,1,1,1,1,0,0,3,Annual Review of Biomedical Engineering
72,10.199,CLIN CANCER RES,7,0,0,1,1,1,0,0,0,0,0,4,Annual Review of Biomedical Engineering
73,30.067,ENERG ENVIRON SCI,7,0,0,1,1,4,1,0,0,0,0,0,Annual Review of Biomedical Engineering
74,10.101,GENOME RES,7,0,0,2,0,0,2,0,1,0,0,2,Annual Review of Biomedical Engineering
75,2.589,INT J NUMER METH ENG,7,0,0,0,0,0,0,0,0,1,0,6,Annual Review of Biomedical Engineering
76,3.373,J BIOMED MATER RES B,7,0,0,0,1,1,0,0,2,0,1,2,Annual Review of Biomedical Engineering
77,5.356,MED IMAGE ANAL,7,1,1,1,0,0,1,1,0,0,0,2,Annual Review of Biomedical Engineering
78,32.635,NAT REV NEUROSCI,7,0,0,0,2,0,0,1,1,2,0,1,Annual Review of Biomedical Engineering
79,7.469,RADIOLOGY,7,0,1,1,0,0,0,0,0,0,0,5,Annual Review of Biomedical Engineering
80,2.997,BIOCHEMISTRY-US,6,0,0,0,0,0,0,1,0,1,0,4,Annual Review of Biomedical Engineering
81,1.316,BIORHEOLOGY,6,0,0,0,0,0,0,1,0,0,1,4,Annual Review of Biomedical Engineering
82,1.974,COMPUT METHOD BIOMEC,6,0,2,1,1,0,0,0,0,0,0,2,Annual Review of Biomedical Engineering
83,7.179,CURR OPIN STRUC BIOL,6,0,0,1,0,0,0,1,0,0,0,4,Annual Review of Biomedical Engineering
84,5.413,DEVELOPMENT,6,0,0,0,1,0,2,0,0,0,1,2,Annual Review of Biomedical Engineering
85,1.911,J BIOMAT SCI-POLYM E,6,0,0,0,0,0,1,0,0,0,0,5,Annual Review of Biomedical Engineering
86,4.401,J CELL SCI,6,0,0,0,0,0,0,1,1,0,1,3,Annual Review of Biomedical Engineering
87, ,METHOD MOL BIOL,6,0,0,2,0,0,0,1,0,3,0,0,Annual Review of Biomedical Engineering
88,13.333,NAT STRUCT MOL BIOL,6,0,0,0,0,2,0,0,1,0,1,2,Annual Review of Biomedical Engineering
89,4.042,OBESITY,6,0,1,1,0,2,0,0,0,1,0,1,Annual Review of Biomedical Engineering
90,1.124,P I MECH ENG H,6,0,0,0,0,1,0,0,1,0,1,3,Annual Review of Biomedical Engineering
91,3.117,SURG ENDOSC,6,0,1,1,0,0,1,1,0,0,1,1,Annual Review of Biomedical Engineering
92,3.574,SURGERY,6,0,0,0,0,0,1,0,1,1,0,3,Annual Review of Biomedical Engineering
93,15.557,TRENDS COGN SCI,6,0,2,0,1,0,1,1,0,1,0,0,Annual Review of Biomedical Engineering
94,3.082,AM J PHYSIOL-REG I,5,0,0,0,1,0,0,2,0,1,0,1,Annual Review of Biomedical Engineering
95,3.952,BIOTECHNOL BIOENG,5,0,0,0,1,0,1,0,0,0,0,3,Annual Review of Biomedical Engineering
96,4.231,BRAIN STRUCT FUNCT,5,0,2,1,2,0,0,0,0,0,0,0,Annual Review of Biomedical Engineering
97,8.380,CURR OPIN BIOTECH,5,0,1,2,0,1,1,0,0,0,0,0,Annual Review of Biomedical Engineering
98,3.262,DEV BIOL,5,0,0,1,0,0,0,0,2,1,0,1,Annual Review of Biomedical Engineering
99,2.507,DEV DYNAM,5,0,0,0,0,0,1,1,0,1,0,2,Annual Review of Biomedical Engineering
100,7.273,DIABETES,5,1,0,1,1,0,0,0,1,0,0,1,Annual Review of Biomedical Engineering
