,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
25,3.222,PSYCHOPHARMACOLOGY,124,4,14,11,12,10,12,11,2,7,7,34,MOLECULAR PSYCHIATRY
26,2.223,PSYCHIAT RES,123,1,13,12,11,5,4,13,11,3,7,43,MOLECULAR PSYCHIATRY
27,3.902,FRONT MOL NEUROSCI,118,13,13,14,13,8,9,4,10,8,5,21,MOLECULAR PSYCHIATRY
28,3.476,J ALZHEIMERS DIS,118,14,18,19,13,12,7,11,10,4,1,9,MOLECULAR PSYCHIATRY
29,6.944,SCHIZOPHRENIA BULL,118,2,15,18,12,12,18,4,5,3,7,22,MOLECULAR PSYCHIATRY
30,4.300,FRONT CELL NEUROSCI,117,6,13,20,11,13,4,7,5,8,3,27,MOLECULAR PSYCHIATRY
31,4.731,PSYCHONEUROENDOCRINO,107,3,14,16,15,8,8,5,8,5,6,19,MOLECULAR PSYCHIATRY
32,2.662,J NEUROSCI RES,105,2,10,18,10,6,8,3,10,3,8,27,MOLECULAR PSYCHIATRY
33,5.872,MOL AUTISM,99,7,6,20,18,7,6,1,4,1,4,25,MOLECULAR PSYCHIATRY
34,6.308,CEREB CORTEX,97,1,6,6,14,9,10,6,7,9,3,26,MOLECULAR PSYCHIATRY
35,,ONCOTARGET,96,5,7,10,9,10,5,8,7,4,8,23,MOLECULAR PSYCHIATRY
36,5.426,NEUROIMAGE,93,2,13,16,14,13,9,3,2,0,8,13,MOLECULAR PSYCHIATRY
37,3.713,WORLD J BIOL PSYCHIA,93,0,5,3,10,7,6,13,8,14,4,23,MOLECULAR PSYCHIATRY
38,5.475,PSYCHOL MED,92,0,15,12,10,6,8,4,9,6,4,18,MOLECULAR PSYCHIATRY
39,12.353,NAT COMMUN,89,4,18,15,13,10,8,3,5,2,1,10,MOLECULAR PSYCHIATRY
40,,NPJ SCHIZOPHR,85,4,8,11,10,11,7,5,3,4,7,15,MOLECULAR PSYCHIATRY
41,4.927,HUM BRAIN MAPP,77,1,19,2,12,6,3,8,4,0,8,14,MOLECULAR PSYCHIATRY
42,1.586,PSYCHIAT GENET,75,1,1,2,7,15,5,10,4,8,4,18,MOLECULAR PSYCHIATRY
43,3.161,NEURAL PLAST,74,4,2,9,9,3,5,7,4,7,2,22,MOLECULAR PSYCHIATRY
44,2.195,NEUROPSYCH DIS TREAT,74,2,5,5,4,6,10,5,5,3,3,26,MOLECULAR PSYCHIATRY
45,2.455,PSYCHIAT RES-NEUROIM,72,2,14,4,6,8,5,5,3,1,8,16,MOLECULAR PSYCHIATRY
46,16.642,JAMA PSYCHIAT,71,4,18,10,15,6,5,3,2,2,1,5,MOLECULAR PSYCHIATRY
47,3.768,AUTISM RES,70,0,6,9,10,6,3,2,4,2,2,26,MOLECULAR PSYCHIATRY
48,3.496,GENES BRAIN BEHAV,70,1,7,8,8,8,5,4,9,6,3,11,MOLECULAR PSYCHIATRY
49,3.981,INT J NEUROPSYCHOPH,70,3,17,7,11,1,1,9,5,5,5,6,MOLECULAR PSYCHIATRY
50,9.504,P NATL ACAD SCI USA,70,5,17,14,7,6,4,2,3,2,5,5,MOLECULAR PSYCHIATRY
51,3.199,PSYCHIAT CLIN NEUROS,68,5,16,10,7,6,4,4,2,3,3,8,MOLECULAR PSYCHIATRY
52,,DEV PSYCHOPATHOL,67,1,0,3,8,2,4,3,6,3,5,32,MOLECULAR PSYCHIATRY
53,14.319,NEURON,66,11,11,7,4,8,4,4,2,2,1,12,MOLECULAR PSYCHIATRY
54,13.396,AM J PSYCHIAT,64,4,13,7,6,5,4,6,7,5,1,6,MOLECULAR PSYCHIATRY
55,3.125,BRAIN RES,64,0,1,10,10,7,7,4,4,3,4,14,MOLECULAR PSYCHIATRY
56,4.738,J PSYCHOPHARMACOL,64,5,4,5,7,4,7,2,0,8,4,18,MOLECULAR PSYCHIATRY
57,5.719,NEUROTHERAPEUTICS,64,4,16,9,4,5,6,3,4,2,3,8,MOLECULAR PSYCHIATRY
58,3.138,FRONT BEHAV NEUROSCI,62,3,8,6,5,3,6,3,5,3,1,19,MOLECULAR PSYCHIATRY
59,3.617,EUR ARCH PSY CLIN N,61,1,4,4,5,6,3,5,3,6,6,18,MOLECULAR PSYCHIATRY
60,3.582,FRONT AGING NEUROSCI,61,4,6,14,7,4,9,2,0,1,1,13,MOLECULAR PSYCHIATRY
61,2.159,NEUROSCI LETT,61,2,4,6,4,7,4,6,7,3,3,15,MOLECULAR PSYCHIATRY
62,4.902,HUM MOL GENET,60,4,11,8,10,8,1,4,2,1,3,8,MOLECULAR PSYCHIATRY
63,3.864,CURR PSYCHIAT REP,59,6,7,4,9,6,5,6,1,3,1,11,MOLECULAR PSYCHIATRY
64,2.832,EUR J NEUROSCI,55,0,2,7,4,3,2,4,3,2,3,25,MOLECULAR PSYCHIATRY
65,5.227,NEUROBIOL DIS,54,1,11,5,6,5,1,2,4,4,3,12,MOLECULAR PSYCHIATRY
66,,FRONT PSYCHOL,53,1,3,8,2,2,4,1,7,4,4,17,MOLECULAR PSYCHIATRY
67,2.219,BRAIN BEHAV,52,1,1,5,7,4,3,5,3,2,5,16,MOLECULAR PSYCHIATRY
68,8.032,CELL REP,52,4,7,7,6,4,3,6,0,2,1,12,MOLECULAR PSYCHIATRY
69,4.129,EUR PSYCHIAT,51,0,4,5,7,4,5,2,5,3,1,15,MOLECULAR PSYCHIATRY
70,5.043,DEPRESS ANXIETY,50,3,7,3,5,10,6,3,1,1,2,9,MOLECULAR PSYCHIATRY
71,5.365,J PSYCHIATR NEUROSCI,50,4,7,4,5,7,3,1,2,1,3,13,MOLECULAR PSYCHIATRY
72,,BRAIN SCI,49,6,9,3,3,10,4,1,2,1,0,10,MOLECULAR PSYCHIATRY
73,7.616,ELIFE,49,2,3,4,7,5,5,0,1,4,5,13,MOLECULAR PSYCHIATRY
74,2.871,FRONT HUM NEUROSCI,49,4,8,4,10,1,3,5,4,2,2,6,MOLECULAR PSYCHIATRY
75,3.869,NEUROIMAGE-CLIN,49,4,10,4,7,3,2,5,5,3,4,2,MOLECULAR PSYCHIATRY
76,4.068,CURR NEUROPHARMACOL,48,0,1,2,5,9,2,1,7,3,1,17,MOLECULAR PSYCHIATRY
77,,CURR OPIN BEHAV SCI,48,2,11,10,4,6,3,3,3,1,1,4,MOLECULAR PSYCHIATRY
78,4.609,J NEUROCHEM,48,4,5,6,4,3,2,5,5,3,1,10,MOLECULAR PSYCHIATRY
79,5.578,ADDICT BIOL,47,1,1,2,6,10,4,6,1,0,3,13,MOLECULAR PSYCHIATRY
80,3.244,NEUROBIOL LEARN MEM,47,2,8,5,4,6,0,0,0,0,3,19,MOLECULAR PSYCHIATRY
81,2.517,PHYSIOL BEHAV,47,2,4,4,6,8,0,3,3,1,5,11,MOLECULAR PSYCHIATRY
82,3.183,ALCOHOL CLIN EXP RES,46,1,3,2,9,3,6,3,3,2,2,12,MOLECULAR PSYCHIATRY
83,4.247,J CLIN PSYCHIAT,46,0,2,6,6,5,3,3,4,3,3,11,MOLECULAR PSYCHIATRY
84,4.454,NEUROBIOL AGING,46,1,6,6,9,6,7,4,0,1,0,6,MOLECULAR PSYCHIATRY
85,4.231,BRAIN STRUCT FUNCT,45,1,4,4,6,5,7,2,1,1,5,9,MOLECULAR PSYCHIATRY
86,19.912,NAT NEUROSCI,45,4,10,6,6,3,7,0,2,0,2,5,MOLECULAR PSYCHIATRY
87,4.211,ACS CHEM NEUROSCI,44,2,5,5,2,3,2,3,2,2,1,17,MOLECULAR PSYCHIATRY
88,4.490,BIPOLAR DISORD,44,0,9,4,7,2,1,4,4,2,4,7,MOLECULAR PSYCHIATRY
89,3.719,BRAIN IMAGING BEHAV,44,1,2,2,5,5,5,3,2,2,1,16,MOLECULAR PSYCHIATRY
90,8.898,GENOME MED,44,10,11,1,4,1,7,0,2,3,3,2,MOLECULAR PSYCHIATRY
91,5.193,J NEUROINFLAMM,44,4,7,8,5,4,1,3,1,1,3,7,MOLECULAR PSYCHIATRY
92,3.831,FRONT PHARMACOL,43,4,6,4,3,6,6,0,1,2,2,9,MOLECULAR PSYCHIATRY
93,6.721,CELL MOL LIFE SCI,41,2,2,1,3,7,3,6,1,3,3,10,MOLECULAR PSYCHIATRY
94,3.155,NEUROSCI BULL,41,1,5,6,10,3,3,1,2,2,3,5,MOLECULAR PSYCHIATRY
95,14.163,PROG NEUROBIOL,41,0,3,4,8,4,5,2,1,5,1,8,MOLECULAR PSYCHIATRY
96,4.984,ACTA PSYCHIAT SCAND,38,3,6,4,8,4,2,3,1,0,1,6,MOLECULAR PSYCHIATRY
97,2.090,CLIN PSYCHOPHARM NEU,38,1,1,6,3,5,3,2,0,0,2,15,MOLECULAR PSYCHIATRY
98,3.671,DIALOGUES CLIN NEURO,38,6,10,1,5,3,1,1,1,0,1,9,MOLECULAR PSYCHIATRY
99,6.810,BRIT J PHARMACOL,37,2,4,5,2,3,2,5,0,2,4,8,MOLECULAR PSYCHIATRY
100,5.511,FRONT IMMUNOL,37,7,8,2,10,2,1,0,1,2,0,4,MOLECULAR PSYCHIATRY
