,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
18,8.855,AM J HUM GENET,29,0,1,2,2,6,4,0,0,3,0,11,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
19,2.448,J NEUROL SCI,29,0,0,1,1,1,1,2,1,1,2,19,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
20,7.144,J NEUROL NEUROSUR PS,28,0,3,0,1,0,1,0,0,1,3,19,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
21,3.476,J ALZHEIMERS DIS,27,3,5,3,1,2,1,3,1,0,0,8,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
22,14.319,NEURON,27,0,1,0,2,0,1,4,2,2,0,15,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
23,2.496,MUSCLE NERVE,26,0,5,3,4,0,1,0,3,1,1,8,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
24,3.783,J NEUROL,24,0,2,2,3,4,1,1,1,0,1,9,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
25,4.902,HUM MOL GENET,21,0,1,2,2,2,2,2,3,1,2,4,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
26,41.058,SCIENCE,21,0,1,1,0,4,2,0,1,2,1,9,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
27,31.398,CELL,20,0,0,2,4,5,0,1,0,1,0,7,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
28, ,ARCH NEUROL-CHICAGO,19,0,0,0,0,0,2,2,0,0,5,10,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
29,4.011,J BIOL CHEM,19,0,0,0,0,0,2,1,1,3,0,12,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
30,27.144,LANCET NEUROL,19,0,2,5,1,3,3,0,2,2,1,0,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
31,19.912,NAT NEUROSCI,19,0,4,2,3,1,0,1,1,0,1,6,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
32,8.324,MOVEMENT DISORD,18,0,0,1,4,0,1,0,0,0,0,12,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
33,32.621,NAT MED,17,0,0,0,3,0,0,0,0,0,3,11,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
34,5.227,NEUROBIOL DIS,17,0,0,3,2,1,2,2,1,0,1,5,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
35,2.159,NEUROSCI LETT,17,0,0,1,0,0,0,0,1,3,1,11,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
36,5.414,ACTA NEUROPATHOL COM,16,0,5,3,5,2,0,0,0,0,0,1,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
37,53.254,LANCET,16,0,1,0,0,0,0,1,0,0,1,13,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
38,3.125,BRAIN RES,14,0,1,0,0,0,0,0,0,0,1,12,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
39,4.483,EXP NEUROL,14,0,4,0,1,0,2,0,1,0,1,5,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
40,5.846,GLIA,14,0,0,1,1,0,0,1,1,0,0,10,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
41,3.400,J COMP NEUROL,14,0,0,0,0,1,0,1,0,0,0,12,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
42,32.635,NAT REV NEUROSCI,14,0,0,3,0,2,1,1,3,1,1,2,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
43,6.239,STROKE,14,0,0,0,1,2,0,3,0,1,0,7,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
44,79.260,NEW ENGL J MED,13,0,1,3,1,1,0,0,0,1,0,6,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
45,12.764,ALZHEIMERS DEMENT,12,0,2,1,2,0,5,2,0,0,0,0,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
46,4.609,J NEUROCHEM,12,0,0,0,0,0,2,0,2,1,0,7,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
47,1.887,NEUROPATHOLOGY,12,0,0,0,2,1,3,0,2,1,0,3,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
48,11.439,TRENDS NEUROSCI,12,0,0,1,2,0,0,2,2,1,0,4,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
49,12.350,ANN RHEUM DIS,11,0,3,1,0,1,1,0,0,1,0,4,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
50,13.251,J CLIN INVEST,11,0,0,2,2,0,4,0,0,0,1,2,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
51,11.460,JAMA NEUROL,11,0,2,4,4,1,0,0,0,0,0,0,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
52,4.277,ANN NY ACAD SCI,10,0,0,0,0,0,0,0,1,0,0,9,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
53,3.173,BEHAV BRAIN RES,10,1,1,0,0,0,3,1,0,0,0,4,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
54,5.587,STEM CELLS,10,0,2,0,0,3,1,1,1,0,0,2,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
55,9.130,CANCER RES,9,0,0,0,0,0,0,0,1,0,1,7,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
56,3.289,CURR ALZHEIMER RES,9,0,1,0,1,0,0,0,5,1,1,0,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
57,4.010,CURR OPIN NEUROL,9,0,3,0,0,2,0,0,1,0,1,2,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
58,6.045,J CEREBR BLOOD F MET,9,0,0,2,0,0,2,0,0,0,0,5,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
59,5.751,J MED GENET,9,1,1,0,1,1,0,1,1,0,0,3,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
60,2.779,J NEURAL TRANSM,9,0,0,1,1,0,0,0,2,1,0,4,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
61,2.662,J NEUROSCI RES,9,0,0,1,0,0,0,0,2,0,0,6,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
62,19.819,NAT REV NEUROL,9,0,1,2,0,3,1,1,0,1,0,0,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
63, ,ARTHRITIS RHEUM-US,8,0,0,0,0,2,1,1,0,1,0,3,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
64,22.844,CANCER CELL,8,0,0,0,1,0,2,1,2,0,0,2,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
65,2.886,DEMENT GERIATR COGN,8,0,0,0,0,0,2,0,0,2,0,4,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
66,3.636,EUR J HUM GENET,8,0,1,0,1,2,1,0,0,0,2,1,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
67,8.784,J CELL BIOL,8,0,0,0,1,0,0,0,0,2,0,5,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
68,4.401,J CELL SCI,8,0,0,0,1,0,0,0,1,0,1,5,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
69,3.382,NEUROSCIENCE,8,0,0,1,0,0,0,1,0,2,0,4,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
70,16.710,SCI TRANSL MED,8,0,1,1,1,1,3,0,1,0,0,0,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
71,5.015,ALZHEIMERS RES THER,7,0,0,1,3,2,0,0,1,0,0,0,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
72,2.559,BIOCHEM BIOPH RES CO,7,0,2,1,0,1,0,0,1,1,0,1,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
73,10.199,CLIN CANCER RES,7,0,0,0,0,1,0,0,0,3,0,3,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
74,5.067,EPILEPSIA,7,0,0,0,0,2,2,0,1,0,0,2,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
75,2.668,J NEUROSCI METH,7,0,0,0,2,1,1,0,0,0,0,3,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
76,3.226,MITOCHONDRION,7,0,1,5,0,1,0,0,0,0,0,0,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
77,6.426,MOL NEURODEGENER,7,0,0,1,2,0,1,1,1,0,0,1,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
78,12.353,NAT COMMUN,7,0,0,3,1,3,0,0,0,0,0,0,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
79,26.919,NAT METHODS,7,0,1,0,1,1,2,0,2,0,0,0,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
80,14.163,PROG NEUROBIOL,7,1,0,1,0,0,2,0,0,0,0,3,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
81,2.982,AMYOTROPH LAT SCL FR,6,0,0,0,0,0,0,1,0,2,0,3,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
82,1.015,CLIN NEUROPATHOL,6,0,0,0,0,0,0,0,1,1,0,4,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
83,4.621,EUR J NEUROL,6,0,2,0,0,0,1,1,1,0,0,1,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
84,2.999,FEBS LETT,6,0,0,1,0,1,0,1,0,0,1,2,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
85,3.582,FRONT AGING NEUROSCI,6,0,2,2,2,0,0,0,0,0,0,0,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
86,5.359,HUM MUTAT,6,0,0,1,2,1,0,0,1,0,0,1,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
87,2.514,J GEN VIROL,6,0,0,1,0,0,0,1,1,0,0,3,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
88,5.193,J NEUROINFLAMM,6,0,0,1,1,0,1,1,1,0,0,1,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
89,47.661,JAMA-J AM MED ASSOC,6,0,0,0,0,1,0,1,0,0,0,4,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
90,5.280,MULT SCLER J,6,0,0,1,1,2,1,0,0,0,1,0,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
91,3.090,NEUROGENETICS,6,0,0,0,0,1,3,0,1,0,1,0,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
92,2.346,NEURORADIOLOGY,6,0,0,0,0,0,0,0,0,0,0,6,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
93,5.878,AM J SURG PATHOL,5,0,0,0,0,0,1,2,0,1,0,1,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
94,4.149,ARTHRIT CARE RES,5,0,2,0,1,0,1,0,0,0,0,1,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
95,3.394,BIOCHEM SOC T,5,0,0,0,2,0,3,0,0,0,0,0,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
96,23.562,BMJ-BRIT MED J,5,0,1,0,0,0,0,0,0,0,0,4,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
97,1.544,BRAIN DEV-JPN,5,0,0,0,0,0,1,1,0,0,2,1,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
98,5.413,DEVELOPMENT,5,0,1,0,0,1,0,0,0,0,0,3,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
99,3.125,HUM PATHOL,5,0,0,0,1,1,0,0,1,0,0,2,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
100,7.360,INT J CANCER,5,0,0,0,0,0,1,1,0,1,0,2,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY
