,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
20,2.502,J NEUROPHYSIOL,80,1,6,4,1,1,1,13,3,4,0,46,TRENDS IN COGNITIVE SCIENCES
21,11.984,BIOL PSYCHIAT,76,3,10,7,9,7,9,5,6,1,7,12,TRENDS IN COGNITIVE SCIENCES
22, ,COGNITION,76,4,8,3,7,4,4,2,4,4,3,33,TRENDS IN COGNITIVE SCIENCES
23,13.396,AM J PSYCHIAT,61,3,5,6,3,3,3,4,1,0,2,31,TRENDS IN COGNITIVE SCIENCES
24,15.071,BEHAV BRAIN SCI,60,0,6,2,1,7,1,0,5,3,7,28,TRENDS IN COGNITIVE SCIENCES
25,2.871,FRONT HUM NEUROSCI,56,1,4,11,9,14,8,2,4,2,1,0,TRENDS IN COGNITIVE SCIENCES
26,8.037,NEUROSCI BIOBEHAV R,56,1,8,7,10,8,1,4,3,1,4,9,TRENDS IN COGNITIVE SCIENCES
27,4.927,HUM BRAIN MAPP,54,4,10,8,4,5,3,1,0,5,3,11,TRENDS IN COGNITIVE SCIENCES
28,22.774,ANNU REV PSYCHOL,53,1,8,10,2,4,3,3,2,4,3,13,TRENDS IN COGNITIVE SCIENCES
29, ,DEVELOPMENTAL SCI,53,4,4,3,5,2,5,9,5,3,1,12,TRENDS IN COGNITIVE SCIENCES
30, ,J PERS SOC PSYCHOL,51,0,2,2,2,1,2,1,1,1,5,34,TRENDS IN COGNITIVE SCIENCES
31,5.666,PHILOS T R SOC B,50,0,7,8,6,2,3,4,0,5,0,15,TRENDS IN COGNITIVE SCIENCES
32,6.541,CURR OPIN NEUROBIOL,49,2,8,4,8,6,5,1,2,2,0,11,TRENDS IN COGNITIVE SCIENCES
33,3.500,SOC COGN AFFECT NEUR,49,3,12,9,10,3,6,1,0,1,2,2,TRENDS IN COGNITIVE SCIENCES
34,6.944,SCHIZOPHRENIA BULL,48,1,2,3,7,2,2,5,0,8,1,17,TRENDS IN COGNITIVE SCIENCES
35,11.439,TRENDS NEUROSCI,47,1,9,6,5,1,3,1,1,2,3,15,TRENDS IN COGNITIVE SCIENCES
36,3.958,SCHIZOPHR RES,46,0,2,1,2,3,1,2,3,3,1,28,TRENDS IN COGNITIVE SCIENCES
37, ,CHILD DEV,45,4,4,1,4,1,1,1,1,2,2,24,TRENDS IN COGNITIVE SCIENCES
38,3.955,PLOS COMPUT BIOL,45,1,5,9,5,3,3,4,2,3,5,5,TRENDS IN COGNITIVE SCIENCES
39,13.250,PSYCHOL BULL,45,0,3,1,6,2,1,0,2,1,2,27,TRENDS IN COGNITIVE SCIENCES
40, ,J EXP PSYCHOL GEN,42,1,3,5,8,2,1,1,0,3,0,18,TRENDS IN COGNITIVE SCIENCES
41,6.544,NEUROPSYCHOPHARMACOL,42,2,7,7,2,2,2,3,4,2,4,7,TRENDS IN COGNITIVE SCIENCES
42,14.675,ANNU REV NEUROSCI,41,0,1,1,0,3,4,0,2,5,1,24,TRENDS IN COGNITIVE SCIENCES
43,2.319,J EXP PSYCHOL LEARN,40,4,5,1,3,1,2,0,0,1,1,22,TRENDS IN COGNITIVE SCIENCES
44,4.907,CORTEX,39,4,9,7,4,5,5,0,2,1,0,2,TRENDS IN COGNITIVE SCIENCES
45, ,FRONT PSYCHOL,39,2,5,7,8,8,5,3,1,0,0,0,TRENDS IN COGNITIVE SCIENCES
46,2.069,VISION RES,35,0,2,2,1,2,0,2,1,1,1,23,TRENDS IN COGNITIVE SCIENCES
47,2.266,J VISION,34,0,3,0,3,4,2,3,6,7,3,3,TRENDS IN COGNITIVE SCIENCES
48,3.382,NEUROSCIENCE,34,1,3,1,2,2,0,4,0,2,1,18,TRENDS IN COGNITIVE SCIENCES
49,12.353,NAT COMMUN,33,2,12,8,7,2,1,1,0,0,0,0,TRENDS IN COGNITIVE SCIENCES
50,9.163,PLOS BIOL,32,1,4,4,2,1,2,1,0,3,5,9,TRENDS IN COGNITIVE SCIENCES
51, ,PSYCHON B REV,32,4,4,3,0,5,2,0,1,2,2,9,TRENDS IN COGNITIVE SCIENCES
52, ,DEV PSYCHOL,31,2,7,1,2,5,1,1,1,0,2,9,TRENDS IN COGNITIVE SCIENCES
53,4.122,SCI REP-UK,31,10,10,6,2,1,0,2,0,0,0,0,TRENDS IN COGNITIVE SCIENCES
54,3.104,COGNITIVE PSYCHOL,30,1,2,2,0,1,0,1,1,2,1,19,TRENDS IN COGNITIVE SCIENCES
55,4.418,HORM BEHAV,29,0,5,4,1,1,7,0,1,3,1,6,TRENDS IN COGNITIVE SCIENCES
56,3.244,NEUROBIOL LEARN MEM,29,2,11,4,5,2,1,1,0,0,1,2,TRENDS IN COGNITIVE SCIENCES
57, ,ARCH GEN PSYCHIAT,28,0,0,0,0,0,2,0,3,1,2,20,TRENDS IN COGNITIVE SCIENCES
58,3.173,BEHAV BRAIN RES,28,2,4,3,1,3,1,1,5,0,3,5,TRENDS IN COGNITIVE SCIENCES
59,3.125,BRAIN RES,28,0,1,1,3,0,1,1,4,1,2,14,TRENDS IN COGNITIVE SCIENCES
60,2.832,EUR J NEUROSCI,27,1,0,1,3,0,2,5,0,3,0,12,TRENDS IN COGNITIVE SCIENCES
61,2.289,J EXP PSYCHOL HUMAN,27,0,1,2,1,1,1,0,2,0,0,19,TRENDS IN COGNITIVE SCIENCES
62, ,MEM COGNITION,27,0,1,4,2,1,1,3,0,0,1,14,TRENDS IN COGNITIVE SCIENCES
63, ,CURR DIR PSYCHOL SCI,26,1,2,4,2,2,2,0,0,1,1,11,TRENDS IN COGNITIVE SCIENCES
64,1.806,EXP BRAIN RES,26,0,1,1,1,0,0,2,2,0,1,18,TRENDS IN COGNITIVE SCIENCES
65,11.640,MOL PSYCHIATR,26,0,1,5,3,2,2,1,0,2,2,8,TRENDS IN COGNITIVE SCIENCES
66, ,FRONT SYST NEUROSCI,24,0,7,4,3,2,3,1,3,0,1,0,TRENDS IN COGNITIVE SCIENCES
67,3.400,J COMP NEUROL,24,0,2,2,2,0,0,1,0,0,0,17,TRENDS IN COGNITIVE SCIENCES
68, ,EMOTION,22,1,6,0,1,1,3,2,0,2,1,5,TRENDS IN COGNITIVE SCIENCES
69,6.486,J CHILD PSYCHOL PSYC,22,0,4,3,0,3,1,0,0,0,1,10,TRENDS IN COGNITIVE SCIENCES
70,8.055,NEUROLOGY,22,0,1,3,1,1,1,0,1,1,0,13,TRENDS IN COGNITIVE SCIENCES
71,4.731,PSYCHONEUROENDOCRINO,22,0,3,1,4,4,3,0,0,3,0,4,TRENDS IN COGNITIVE SCIENCES
72, ,BEHAV RES METHODS,21,1,9,3,3,1,0,2,1,0,0,1,TRENDS IN COGNITIVE SCIENCES
73, ,COGNITIVE SCI,21,4,1,2,3,0,0,0,0,2,3,6,TRENDS IN COGNITIVE SCIENCES
74,31.398,CELL,20,1,2,2,6,0,0,2,0,0,3,4,TRENDS IN COGNITIVE SCIENCES
75,3.199,CEREBELLUM,19,2,3,1,3,1,0,3,0,1,1,4,TRENDS IN COGNITIVE SCIENCES
76,3.966,HIPPOCAMPUS,19,3,2,3,4,2,1,0,2,0,1,1,TRENDS IN COGNITIVE SCIENCES
77,2.671,LEARN MEMORY,19,0,3,3,2,1,1,0,2,2,1,4,TRENDS IN COGNITIVE SCIENCES
78,7.461,NEUROSCIENTIST,19,1,3,1,2,3,1,0,1,1,2,4,TRENDS IN COGNITIVE SCIENCES
79,2.805,ANIM COGN,18,0,3,1,3,2,1,2,0,2,2,2,TRENDS IN COGNITIVE SCIENCES
80,4.277,ANN NY ACAD SCI,18,0,1,1,2,0,0,3,1,3,2,5,TRENDS IN COGNITIVE SCIENCES
81,7.616,ELIFE,18,1,7,6,2,2,0,0,0,0,0,0,TRENDS IN COGNITIVE SCIENCES
82,4.847,P ROY SOC B-BIOL SCI,18,1,1,2,2,1,5,0,0,3,0,3,TRENDS IN COGNITIVE SCIENCES
83, ,PERSPECT PSYCHOL SCI,18,0,2,0,6,3,0,2,1,3,0,1,TRENDS IN COGNITIVE SCIENCES
84,5.475,PSYCHOL MED,18,0,2,0,1,2,2,0,2,2,0,7,TRENDS IN COGNITIVE SCIENCES
85,2.190,Q J EXP PSYCHOL,18,1,0,2,0,1,2,3,1,1,1,6,TRENDS IN COGNITIVE SCIENCES
86,2.565,COGN AFFECT BEHAV NE,17,0,1,1,3,2,0,0,2,1,2,5,TRENDS IN COGNITIVE SCIENCES
87, ,CURR OPIN BEHAV SCI,17,1,5,11,0,0,0,0,0,0,0,0,TRENDS IN COGNITIVE SCIENCES
88,6.250,J AM ACAD CHILD PSY,17,0,3,4,2,0,1,1,2,0,0,4,TRENDS IN COGNITIVE SCIENCES
89,3.067,ANIM BEHAV,16,1,1,1,0,0,5,2,0,1,2,3,TRENDS IN COGNITIVE SCIENCES
90,2.574,BRAIN COGNITION,16,1,1,1,1,1,0,2,3,0,0,6,TRENDS IN COGNITIVE SCIENCES
91, ,BRAIN CONNECT,16,0,3,3,3,2,3,2,0,0,0,0,TRENDS IN COGNITIVE SCIENCES
92,3.614,CLIN NEUROPHYSIOL,16,0,3,0,0,1,2,0,1,1,2,6,TRENDS IN COGNITIVE SCIENCES
93,3.877,FRONT NEUROSCI-SWITZ,15,1,0,2,3,7,1,1,0,0,0,0,TRENDS IN COGNITIVE SCIENCES
94,3.222,PSYCHOPHARMACOLOGY,15,0,1,0,2,1,1,0,2,1,0,7,TRENDS IN COGNITIVE SCIENCES
95,1.678,ATTEN PERCEPT PSYCHO,14,1,1,1,5,1,3,1,0,1,0,0,TRENDS IN COGNITIVE SCIENCES
96, ,J COGN DEV,14,0,1,4,3,1,1,1,0,2,0,1,TRENDS IN COGNITIVE SCIENCES
97, ,J EXP CHILD PSYCHOL,14,2,3,2,2,0,1,1,1,1,0,1,TRENDS IN COGNITIVE SCIENCES
98, ,PERCEPT PSYCHOPHYS,14,0,0,0,0,0,0,0,0,0,0,14,TRENDS IN COGNITIVE SCIENCES
99,4.815,DEV COGN NEUROS-NETH,13,1,3,4,2,1,0,2,0,0,0,0,TRENDS IN COGNITIVE SCIENCES
100, ,J EXP SOC PSYCHOL,13,1,2,0,3,1,2,0,0,0,0,4,TRENDS IN COGNITIVE SCIENCES
